Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7268,-0.96,-0.18,0.05,5.6,-1.24,-9.55,480

7288,-0.97,-0.12,0.05,5.83,-1.98,-4.81,478

7308,-0.96,-0.1,0.04,2.6,-3.79,-20.2,478

7328,-0.97,-0.17,0.05,3.38,-1.31,-22.81,479

7348,-0.94,-0.19,0.06,1.8,-5.42,-33.28,479

7368,-0.92,-0.28,0.1,4.86,-3.98,-25.76,479

7388,-0.9,-0.32,0.11,14.78,-0.73,-27.52,480

7408,-0.91,-0.26,0.1,20.15,-4.09,-37.38,480

7429,-0.92,-0.24,0.08,14.92,-3.63,-38.62,481

7448,-0.98,-0.33,0.06,17.38,-0.99,-52.63,481

7469,-1.06,-0.33,0.18,34.72,3.97,-49.77,482

7488,-0.97,-0.22,0.25,39.19,2.32,-53.0,484

7508,-0.93,-0.06,0.17,25.88,8.52,-36.83,484

7528,-1.0,-0.13,0.17,-2.79,5.82,-47.8,484

7548,-0.88,-0.4,0.09,-35.82,-8.12,-38.8,482

7568,-0.71,-0.77,0.13,-32.9,-10.03,-6.6,481

7588,-0.64,-0.71,0.12,-5.98,-10.15,24.77,481

7608,-0.77,-0.44,0.08,3.86,-9.65,59.27,481

7628,-0.92,-0.43,0.14,5.76,-12.66,80.21,481

7648,-0.91,-0.35,0.15,11.65,-10.14,93.91,482

7668,-0.92,-0.24,0.16,6.69,-12.55,92.71,482

7688,-0.91,-0.24,0.18,-1.37,-11.33,96.45,482

7708,-0.9,-0.21,0.15,-10.91,-15.33,96.21,483

7729,-0.91,-0.19,0.13,-23.13,-17.5,99.65,482

7749,-0.95,-0.21,0.11,-26.98,-18.17,87.41,481

7770,-0.89,-0.27,0.13,-26.01,-19.74,82.69,481

7789,-0.84,-0.27,0.1,-17.51,-13.74,78.11,480

7810,-0.87,-0.22,0.12,-11.74,-14.56,67.83,480

7829,-0.85,-0.19,0.13,-8.01,-10.14,58.39,480

7849,-0.9,-0.15,0.09,-10.26,-11.43,54.79,479

7869,-0.92,-0.07,0.07,-13.39,-11.68,44.67,480

7889,-0.92,-0.11,0.13,-14.81,-9.31,39.3,480

7909,-0.86,-0.2,0.08,-7.63,-4.23,21.75,480

7929,-0.88,-0.18,0.12,4.21,5.33,13.37,480

7949,-0.9,-0.07,0.12,2.83,5.09,9.03,480

7969,-0.92,-0.07,0.11,-7.71,6.25,-12.3,479

7989,-0.9,-0.12,0.12,-19.75,3.53,-9.06,479

8009,-0.87,-0.14,0.13,-23.91,1.77,-23.68,479

8029,-0.79,-0.2,0.06,-31.71,-2.11,-36.05,479

8049,-0.82,-0.23,0.05,-34.73,2.35,-51.32,479

8070,-1.13,-0.12,0.25,-16.08,21.92,-28.55,479

8090,-1.57,0.04,0.6,2.47,16.72,-15.06,481

8111,-0.85,0.0,0.21,-15.01,-4.18,-42.36,481

8130,-0.84,-0.1,0.05,-46.21,-8.37,-38.36,480

8151,-0.91,-0.36,-0.1,-50.55,-4.12,-22.24,480

8170,-0.91,-0.53,-0.2,-7.01,18.32,-32.61,480

8190,-0.89,-0.22,0.06,1.83,21.79,-38.86,480

8210,-0.97,-0.1,0.2,-23.69,11.31,-32.31,480

8230,-0.87,-0.31,0.22,-40.99,0.28,-29.06,480

8250,-0.82,-0.49,0.15,-23.54,9.79,-28.68,480

8270,-0.88,-0.36,0.05,-1.28,19.1,-22.84,479

8290,-0.91,-0.26,-0.08,-2.08,18.93,-13.8,479

8310,-0.92,-0.2,0.03,-9.97,18.29,-18.25,479

8330,-0.9,-0.34,0.16,-7.02,19.25,-18.33,479

8350,-0.88,-0.42,0.1,4.26,20.11,-19.86,479

8370,-0.87,-0.4,0.01,10.31,22.05,-14.5,479

8390,-0.95,-0.28,-0.03,15.27,23.19,-19.69,478

8411,-0.96,-0.17,-0.05,7.04,19.92,-16.57,478

8430,-0.9,-0.23,0.02,0.41,17.3,-10.0,478

8451,-0.93,-0.33,0.07,12.55,21.63,-26.89,478

8470,-0.94,-0.24,0.02,12.78,18.87,-20.75,478

8491,-0.91,-0.34,-0.05,5.89,14.28,-17.42,478

8510,-0.88,-0.43,-0.01,10.29,16.21,-12.36,478

8530,-0.89,-0.4,0.05,19.97,15.33,-30.16,478

8550,-0.93,-0.31,0.05,26.52,12.83,-18.65,478

8570,-0.91,-0.18,-0.02,25.22,17.62,-25.08,478

8590,-0.93,-0.12,-0.06,22.31,17.86,-22.82,478

8610,-0.99,-0.12,-0.01,12.76,13.13,-22.53,478

8630,-0.89,-0.31,-0.05,-2.14,5.57,-27.34,478

8650,-0.8,-0.54,-0.02,-1.74,7.01,-25.43,478

8670,-0.83,-0.5,0.02,6.75,12.86,-22.46,478

8690,-0.85,-0.43,0.0,1.41,9.76,-16.43,477

8710,-0.88,-0.41,0.01,0.18,7.59,-17.18,478

8730,-0.91,-0.35,0.01,6.8,9.45,-28.4,478

8751,-0.9,-0.28,-0.03,10.96,9.65,-33.22,478

8770,-0.91,-0.3,-0.05,15.65,10.69,-27.31,478

8791,-0.9,-0.33,-0.03,26.28,11.6,-38.53,478

8810,-0.9,-0.24,-0.07,29.07,15.05,-39.02,478

8830,-0.87,-0.21,-0.08,19.07,13.24,-39.67,478

8850,-0.85,-0.32,-0.03,16.52,13.02,-38.59,478

8870,-0.93,-0.32,-0.17,18.98,14.72,-51.02,479

8890,-1.13,-0.28,-0.09,17.82,15.82,-65.48,480

8910,-1.08,-0.31,-0.03,29.41,17.94,-76.31,481

8930,-1.09,-0.32,0.08,36.92,20.18,-83.19,482

8950,-1.11,-0.46,0.17,43.47,22.66,-88.07,484

8970,-1.17,-0.46,0.24,61.89,29.41,-98.77,487

8990,-1.09,-0.33,0.35,67.24,29.41,-104.03,490

9010,-1.04,-0.24,0.38,65.94,34.96,-109.34,492

9030,-1.15,-0.29,0.3,54.43,28.87,-107.31,493

9051,-1.16,-0.38,0.21,37.74,11.34,-109.64,493

9070,-0.95,-0.5,0.12,14.08,-14.3,-87.57,491

9091,-0.61,-0.59,-0.21,-34.27,-23.08,-68.08,488

9110,-0.54,-0.8,-0.54,-64.64,-34.55,-66.65,485

9131,-0.49,-1.05,-0.34,-17.82,-2.64,-44.47,484

9150,-0.52,-1.07,-0.06,48.58,3.25,3.98,484

9170,-0.41,-0.74,-0.01,63.12,-3.31,44.98,483

9190,-0.4,-0.49,-0.03,28.76,-26.93,96.29,481

9210,-0.39,-0.46,0.0,-33.62,-53.89,117.09,482

9230,-0.41,-0.67,0.02,-69.02,-70.91,155.94,481

9250,-0.41,-0.91,0.03,-58.76,-70.84,184.42,482

9270,-0.4,-0.95,0.09,-20.5,-53.34,197.45,483

9290,-0.5,-0.73,0.18,-16.9,-52.53,200.54,483

9310,-0.62,-0.59,0.17,-35.8,-63.91,216.77,484

9330,-0.72,-0.61,0.14,-39.53,-55.86,225.86,483

9350,-0.83,-0.62,0.15,-34.5,-53.36,210.81,483

9370,-0.86,-0.44,0.23,-37.88,-59.45,209.74,481

9391,-0.93,-0.24,0.32,-52.04,-61.86,210.5,479

9410,-0.91,-0.17,0.27,-62.53,-60.24,178.67,479

9431,-0.93,-0.62,0.04,-35.3,-34.15,126.05,478

9450,-0.94,-0.41,0.09,11.85,-17.86,112.61,478

9470,-1.01,0.07,0.1,20.5,-6.69,73.36,478

9490,-1.1,0.2,0.01,-6.23,-11.01,34.54,478

9510,-0.99,-0.0,0.03,-22.41,-17.6,-13.2,477

9530,-0.76,-0.32,0.04,-17.65,-9.66,-58.25,477

9550,-0.67,-0.52,-0.01,-16.88,0.84,-76.22,476

9570,-0.57,-0.6,-0.02,-13.11,8.67,-74.23,476

9590,-1.14,0.03,0.25,51.97,86.89,-21.8,477

9610,-1.79,0.37,0.48,10.25,9.3,-5.46,479

9630,-0.92,0.24,0.08,-63.54,-32.3,-53.41,480

