Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7268,-0.91,-0.31,0.15,6.41,-5.27,-9.25,484
7288,-0.93,-0.25,0.08,7.77,-7.47,-7.86,481
7308,-0.86,-0.28,0.05,13.26,-1.95,-11.77,481
7328,-0.99,-0.2,0.06,25.83,2.75,-12.88,481
7348,-1.02,0.04,0.12,22.03,-0.4,-16.59,482
7368,-0.96,0.07,0.16,16.29,5.97,-27.86,481
7388,-1.0,-0.06,0.21,0.71,4.15,-31.1,482
7408,-0.89,-0.2,0.15,-16.4,-2.14,-26.72,481
7429,-0.87,-0.36,0.11,-9.85,2.32,-20.78,481
7448,-0.97,-0.35,0.17,4.15,4.14,-16.0,481
7469,-0.99,-0.17,0.21,-2.57,-0.98,5.18,481
7488,-0.9,-0.23,0.15,-13.16,-6.96,22.92,481
7508,-0.88,-0.35,0.13,0.01,-2.93,38.52,481
7528,-0.93,-0.26,0.2,12.35,0.0,52.32,482
7548,-0.91,-0.18,0.15,15.23,-3.16,63.97,482
7568,-0.91,-0.14,0.12,15.72,-1.71,71.99,482
7588,-0.94,-0.15,0.14,12.97,-2.95,77.56,482
7608,-0.91,-0.12,0.14,12.61,-6.49,82.31,482
7628,-0.92,-0.13,0.13,15.69,-4.49,77.83,482
7648,-0.95,-0.12,0.17,16.62,-2.52,78.38,482
7668,-0.91,-0.09,0.15,11.55,-6.2,76.86,482
7688,-0.92,-0.02,0.08,6.22,-5.34,74.54,482
7708,-0.93,-0.01,0.14,-1.97,-10.66,69.54,482
7729,-0.92,-0.07,0.14,-2.08,-9.69,58.35,483
7749,-0.96,-0.11,0.14,3.58,-1.28,50.47,483
7770,-0.9,-0.03,0.14,-3.01,-2.4,44.7,483
7789,-0.9,-0.02,0.1,-14.39,-6.26,40.72,483
7810,-0.91,-0.01,0.15,-24.05,-6.27,33.25,483
7829,-0.89,-0.13,0.15,-22.61,-7.36,27.73,483
7849,-0.89,-0.13,0.14,-9.35,-0.4,19.77,484
7869,-0.93,-0.01,0.15,-8.78,1.28,12.55,484
7889,-0.91,0.09,0.12,-19.03,-2.32,-0.84,484
7909,-0.95,0.06,0.14,-30.46,-1.19,-15.97,484
7929,-0.94,0.04,0.13,-44.74,-3.68,-30.29,483
