Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7266,-0.92,-0.29,0.06,-5.96,-8.22,1.51,481
7286,-0.89,-0.3,0.06,-9.09,-6.67,2.4,478
7306,-0.9,-0.34,0.08,-9.42,-4.06,2.5,478
7326,-0.91,-0.33,0.06,-12.86,-10.27,3.92,478
7346,-0.9,-0.35,0.02,-11.07,-9.4,3.62,478
7366,-0.91,-0.3,0.05,-3.79,-3.75,4.47,478
7387,-0.95,-0.16,0.06,-13.52,-11.31,5.71,478
7406,-0.93,-0.21,0.04,-17.26,-11.49,4.3,478
7427,-0.94,-0.25,0.01,-10.77,-7.78,2.04,478
7446,-0.89,-0.28,0.01,-3.48,-5.6,0.9,478
7467,-0.94,-0.29,0.05,5.0,-2.01,-2.79,478
7486,-0.92,-0.19,0.08,7.23,0.25,-3.27,478
7506,-0.96,-0.12,0.07,-3.67,-5.05,-3.05,479
7526,-0.94,-0.2,0.02,-9.3,-8.12,-5.86,479
7546,-0.93,-0.22,0.0,-1.23,-4.73,-9.83,479
7566,-0.92,-0.25,0.01,9.22,-0.51,-14.14,479
7586,-0.95,-0.23,0.06,17.72,0.75,-18.75,479
7606,-0.93,-0.18,0.05,19.48,0.22,-21.7,480
7626,-0.93,-0.18,-0.02,28.29,2.3,-28.98,480
7646,-0.95,-0.17,-0.0,57.39,14.22,-41.8,481
7666,-1.0,0.06,0.07,82.23,20.22,-51.66,482
7686,-1.06,0.33,0.14,75.74,15.75,-59.34,483
7706,-1.07,0.29,0.22,50.96,9.26,-70.03,484
7727,-1.06,0.04,0.16,22.61,3.9,-77.02,485
7746,-1.11,-0.24,0.12,9.31,10.07,-80.05,486
7767,-1.25,-0.4,0.19,5.29,10.48,-79.04,486
7786,-1.06,-0.58,0.17,0.87,6.39,-72.21,485
7806,-0.8,-0.72,0.14,12.68,15.99,-52.61,483
7826,-0.79,-0.46,0.18,1.17,4.68,-1.79,483
7846,-0.61,-0.42,0.14,-30.81,-17.35,46.66,482
7866,-0.68,-0.58,0.1,-30.05,-25.02,85.22,482
7886,-0.78,-0.49,0.19,-23.62,-35.52,117.43,482
7906,-0.79,-0.39,0.22,-29.36,-47.14,138.32,482
7926,-0.85,-0.33,0.24,-39.94,-48.16,153.08,483
7946,-0.89,-0.29,0.26,-44.13,-46.8,160.87,483
7966,-0.84,-0.3,0.16,-45.96,-45.75,157.45,484
7986,-0.87,-0.4,0.2,-32.39,-32.44,145.68,483
8006,-0.78,-0.33,0.19,-12.36,-27.23,136.15,483
8027,-0.84,-0.23,0.07,15.71,-9.81,112.18,482
8046,-0.95,-0.03,0.13,21.51,-4.27,97.3,482
8067,-0.89,0.09,0.05,8.81,-11.93,71.24,482
8086,-0.88,-0.05,0.04,4.64,-4.04,41.1,481
8107,-0.86,-0.13,0.12,17.81,3.78,13.21,480
8126,-0.88,-0.1,0.04,27.02,11.14,-9.57,480
8146,-0.95,0.03,0.06,11.74,12.78,-24.43,480
