Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7265,-0.93,-0.22,0.04,11.16,-4.27,-25.54,490
7285,-0.94,-0.21,0.05,18.05,-2.95,-29.57,488
7305,-0.98,-0.18,0.07,21.99,-6.79,-31.97,489
7325,-0.96,-0.2,0.07,23.3,-4.56,-35.7,489
7345,-1.0,-0.18,0.11,26.06,-9.4,-38.43,489
7365,-1.02,-0.05,0.12,24.52,-5.12,-39.94,490
7386,-1.03,-0.0,0.17,11.56,-1.27,-46.0,490
7405,-1.05,-0.12,0.14,-10.01,-2.13,-46.25,491
7426,-0.99,-0.32,0.07,-28.67,-6.48,-45.53,491
7445,-0.91,-0.43,0.06,-31.94,-8.22,-37.62,491
7465,-0.84,-0.39,0.13,-36.18,-9.73,-13.28,488
7525,-0.83,-0.34,0.08,-6.38,-12.92,70.21,488
7545,-0.9,-0.25,0.13,-9.82,-14.66,90.7,488
7565,-0.9,-0.25,0.12,-14.56,-18.08,99.75,488
7585,-0.96,-0.23,0.14,-15.95,-11.84,104.52,489
7605,-0.98,-0.14,0.16,-24.58,-13.4,108.55,489
7625,-0.91,-0.16,0.1,-39.22,-21.88,111.95,489
7645,-0.93,-0.22,0.09,-33.42,-17.18,109.45,488
7665,-0.96,-0.18,0.14,-21.62,-15.58,102.58,488
7686,-0.88,-0.23,0.16,-9.95,-10.97,88.64,488
7706,-0.84,-0.18,0.11,5.22,-5.93,78.91,487
7727,-0.88,0.05,0.09,-0.47,-4.3,72.87,487
7746,-0.89,-0.06,0.09,-18.4,-10.56,55.72,487
7767,-0.89,-0.12,0.13,-15.97,-7.35,42.79,487
7786,-0.89,-0.08,0.1,-13.02,-5.01,27.71,487
7806,-0.85,-0.1,0.06,-10.08,-2.92,11.62,487
7826,-0.91,-0.06,0.05,-8.92,3.11,-1.91,487
7846,-0.98,-0.1,0.08,-16.99,0.91,-13.94,487
7866,-0.85,-0.19,0.07,-17.1,1.49,-27.73,486
7886,-0.87,-0.19,0.07,-14.79,9.21,-35.71,486
7906,-0.92,-0.1,0.02,-21.85,5.7,-41.13,485
7926,-0.96,-0.12,0.24,-24.49,11.09,-38.99,485
7946,-1.35,0.0,0.4,-4.14,25.29,-14.26,486
7966,-1.15,0.15,0.27,-20.2,-14.56,-25.01,487
7986,-0.79,-0.02,0.04,-34.0,-5.76,-53.25,486
8006,-0.92,-0.13,-0.03,-44.03,2.33,-34.55,485
8027,-0.92,-0.29,-0.07,-19.54,12.44,-33.62,485
8046,-0.87,-0.19,0.06,-1.71,22.25,-41.09,485
8067,-0.9,0.03,0.24,-19.6,18.27,-27.59,485
8086,-0.9,-0.23,0.34,-32.43,13.12,-30.14,485
8107,-0.86,-0.56,0.25,-6.9,21.58,-38.49,485
8126,-0.92,-0.3,-0.01,10.6,25.89,-28.47,484
8146,-0.95,-0.18,-0.11,6.06,23.46,-29.91,483
8166,-0.95,-0.15,-0.05,-1.36,18.76,-28.87,483
8186,-0.96,-0.28,0.03,2.0,18.13,-32.8,483
8206,-0.98,-0.2,-0.02,3.91,12.86,-28.92,482
8226,-0.91,-0.2,-0.04,-8.64,8.79,-25.39,481
8246,-0.9,-0.24,0.06,-11.68,7.28,-24.54,481
8266,-0.9,-0.17,0.04,-22.59,3.35,-20.28,481
8286,-0.86,-0.39,-0.02,-26.96,5.43,-20.46,481
8306,-0.89,-0.44,0.02,-12.46,9.66,-16.44,481
8326,-0.92,-0.26,0.02,-7.95,9.81,-12.2,481
8346,-0.91,-0.28,0.03,-6.5,10.89,-16.26,480
8367,-0.93,-0.26,0.01,3.88,12.88,-17.24,480
8386,-0.94,-0.16,-0.03,4.81,12.59,-17.31,480
8407,-0.92,-0.16,-0.04,-0.46,11.18,-20.31,479
8426,-0.93,-0.21,-0.02,-0.37,11.02,-22.49,479
8446,-0.9,-0.18,-0.03,-3.37,9.96,-23.77,479
8466,-0.91,-0.26,-0.0,-6.34,8.83,-25.77,479
8486,-0.93,-0.3,0.01,-5.57,8.36,-27.1,479
8506,-0.92,-0.25,-0.02,-2.73,7.9,-28.37,479
8526,-0.9,-0.26,-0.02,-1.69,7.67,-31.89,479
8546,-0.88,-0.33,0.01,-0.96,8.01,-32.29,479
8566,-0.88,-0.36,0.03,-0.88,8.42,-31.82,479
8586,-0.89,-0.38,-0.0,-1.22,9.69,-32.15,478
8606,-0.89,-0.4,-0.03,0.92,11.26,-32.25,478
8626,-0.89,-0.43,-0.04,6.09,14.77,-33.86,478
8646,-0.92,-0.46,0.03,20.31,15.0,-41.8,478
8667,-1.01,-0.29,-0.02,40.43,18.42,-43.64,479
8686,-0.97,-0.28,-0.05,39.77,19.64,-48.43,481
8707,-1.11,-0.26,-0.15,49.92,23.84,-52.15,481
8726,-1.33,-0.21,0.09,47.18,19.6,-63.48,482
8747,-1.08,-0.39,0.22,69.6,21.17,-80.8,484
8766,-1.05,-0.34,0.42,119.57,37.53,-101.13,487
8786,-1.18,-0.03,0.17,124.9,44.68,-98.14,489
8806,-1.19,-0.15,0.19,108.84,40.15,-115.93,491
8826,-1.1,-0.2,0.23,109.89,39.81,-127.56,493
8846,-0.95,-0.22,0.24,101.07,32.51,-121.15,493
8866,-0.76,-0.35,0.12,60.75,15.76,-110.25,493
8886,-0.71,-0.48,-0.13,1.97,0.39,-97.57,492
8906,-0.79,-0.62,-0.25,-34.29,-7.2,-83.77,491
8926,-0.6,-0.96,-0.3,-26.49,-5.61,-79.22,491
8946,-0.44,-1.15,-0.11,57.15,25.4,-55.86,491
8966,-0.47,-0.95,-0.01,119.59,42.05,-9.12,491
8986,-0.66,-0.37,0.07,95.19,40.19,38.01,490
9007,-0.67,-0.13,-0.0,-25.97,-23.88,74.3,489
9026,-0.51,-0.43,-0.01,-99.5,-48.21,108.69,488
9047,-0.53,-0.99,-0.0,-72.95,-31.26,131.19,489
9066,-0.56,-1.06,0.11,3.37,-11.05,143.89,489
9086,-0.56,-0.64,0.18,25.88,-11.5,160.72,489
9106,-0.58,-0.39,0.18,-16.47,-24.8,180.44,490
9126,-0.65,-0.56,0.07,-49.34,-31.58,192.69,490
9146,-0.76,-0.73,0.02,-40.41,-25.55,197.42,490
9166,-0.86,-0.59,0.02,-25.83,-26.08,204.41,490
9186,-0.88,-0.4,0.05,-37.69,-35.3,204.53,488
9206,-0.91,-0.34,0.17,-59.57,-39.2,205.08,486
9226,-0.92,-0.31,0.25,-74.69,-47.49,198.93,484
9246,-0.91,-0.43,0.21,-71.48,-46.83,177.91,482
9266,-0.89,-0.49,0.21,-38.96,-29.96,159.63,482
9286,-0.87,-0.25,0.13,-11.72,-19.81,138.49,481
9307,-0.98,0.01,0.05,-13.08,-13.69,108.78,481
9326,-1.03,0.07,0.1,-24.3,-16.01,78.41,482
9347,-0.94,-0.11,0.01,-12.53,-11.0,30.84,482
9366,-0.82,-0.09,0.03,13.66,8.5,-6.49,483
9387,-0.87,-0.03,-0.02,12.83,7.66,-36.35,483
9406,-0.84,-0.08,-0.07,-4.49,7.76,-66.81,483
9426,-0.77,-0.27,0.02,-25.97,11.53,-83.19,482
9446,-1.38,0.05,0.47,24.05,86.45,-23.91,482
9466,-1.4,0.34,0.33,-15.37,-24.45,-18.81,484
9486,-0.85,-0.06,-0.02,-35.57,-22.14,-80.83,484
9506,-0.78,-0.21,0.12,-61.57,4.91,-56.64,484
9526,-0.81,-0.48,-0.14,-41.37,13.96,-24.93,484
9546,-0.85,-0.66,0.12,35.94,49.75,-51.19,483
9566,-0.93,-0.26,0.27,41.24,40.27,-46.41,483
9586,-0.97,-0.11,0.2,17.76,21.72,-37.02,483
9606,-0.84,-0.35,0.04,16.02,31.24,-36.38,482
9626,-0.88,-0.41,-0.08,29.89,32.56,-33.39,482
9647,-0.94,-0.42,-0.01,54.0,43.02,-33.35,482
9666,-1.04,-0.14,0.01,50.66,32.91,-25.73,483
9687,-0.92,-0.11,0.0,29.7,23.6,-29.28,482
9706,-0.98,-0.24,-0.01,38.03,22.94,-33.89,482
9726,-0.95,-0.11,-0.15,39.94,20.47,-28.63,483
9746,-0.95,-0.08,-0.14,32.28,20.08,-26.54,482
9766,-0.99,-0.02,-0.05,19.65,15.21,-26.12,482
9786,-0.91,-0.16,-0.0,15.6,13.57,-31.09,482
9806,-0.91,-0.25,-0.02,22.41,14.7,-32.32,483
9826,-0.93,-0.21,-0.03,21.56,13.69,-31.06,482
9846,-0.93,-0.19,-0.04,12.17,10.5,-28.54,482
9866,-0.91,-0.31,-0.07,7.27,8.89,-27.31,482
9886,-0.89,-0.34,-0.03,11.47,10.07,-27.22,482
9906,-0.88,-0.27,-0.03,9.53,10.02,-25.31,482
9926,-0.94,-0.32,0.02,9.8,11.32,-27.79,483
9947,-0.92,-0.28,0.01,15.91,11.86,-28.7,483
