Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7267,-0.92,-0.28,0.05,-6.75,-3.25,4.02,490

7287,-0.9,-0.31,0.03,-4.34,-2.55,-1.37,488

7307,-0.9,-0.34,0.06,0.46,-0.51,-0.47,487

7327,-0.91,-0.28,0.09,1.02,-1.09,1.5,488

7347,-0.92,-0.24,0.06,-3.54,-3.53,7.05,488

7367,-0.93,-0.24,0.03,-6.58,-5.27,-3.9,488

7388,-0.92,-0.25,0.02,-6.8,-4.98,-0.68,488

7408,-0.93,-0.24,0.06,-4.4,-4.14,-8.48,488

7429,-0.94,-0.26,0.07,-0.75,-6.61,-9.03,488

7448,-0.93,-0.24,-0.0,0.75,-7.83,-11.59,488

7469,-0.92,-0.26,-0.01,4.03,-4.23,-13.86,488

7488,-0.89,-0.34,0.05,14.07,-1.19,-17.67,488

7508,-0.91,-0.35,0.09,24.76,-0.28,-11.66,489

7528,-0.9,-0.28,0.07,28.67,0.82,-18.66,489

7548,-0.95,-0.2,0.05,32.53,1.33,-14.22,489

7568,-0.96,-0.14,0.07,37.68,3.42,-29.48,488

7588,-0.91,-0.19,0.16,50.26,10.9,-34.34,488

7608,-0.98,-0.17,0.16,54.24,11.16,-39.11,489

7628,-1.0,-0.19,0.12,44.17,7.68,-46.62,489

7648,-1.03,-0.23,0.11,42.59,9.86,-47.95,489

7668,-1.03,-0.33,0.18,49.13,14.41,-53.15,491

7688,-0.92,-0.35,0.07,59.16,17.85,-55.62,492

7708,-1.0,-0.3,0.11,64.59,30.99,-45.91,492

7729,-1.07,-0.17,0.22,46.15,18.18,-47.84,492

7749,-0.94,-0.21,0.24,7.83,4.32,-43.15,493

7770,-0.74,-0.44,0.14,-24.83,-3.8,-36.1,492

7789,-0.67,-0.55,0.06,-27.8,2.18,-16.51,492

7810,-0.68,-0.48,0.01,-33.36,-9.45,15.03,491

7829,-0.72,-0.56,0.06,-27.67,-11.03,38.47,491

7849,-0.72,-0.53,0.1,-8.86,-8.95,57.38,491

7869,-0.73,-0.4,0.17,-7.19,-11.97,84.12,492

7889,-0.81,-0.36,0.15,-14.54,-15.65,95.54,492

7909,-0.93,-0.32,0.15,-16.67,-14.55,103.29,493

7929,-0.97,-0.25,0.18,-20.83,-16.28,109.76,492

7949,-0.93,-0.25,0.22,-26.43,-15.86,107.43,492

7969,-0.91,-0.24,0.16,-28.49,-17.1,97.96,492

7989,-0.89,-0.25,0.16,-25.41,-13.91,101.89,492

8009,-0.93,-0.23,0.13,-20.06,-12.23,97.46,491

8029,-1.01,-0.13,0.16,-18.93,-12.4,89.85,490

8049,-0.98,-0.1,0.15,-23.12,-16.64,75.22,490

8070,-0.85,-0.16,0.17,-14.86,-12.92,56.6,489

8090,-0.87,-0.07,0.1,-10.69,-9.51,51.69,489

8111,-1.0,-0.03,0.14,-21.32,-10.95,46.96,489

8130,-0.88,-0.12,0.21,-35.12,-19.47,36.81,489

8151,-0.81,-0.21,0.09,-26.57,-14.99,15.44,488

8170,-0.94,-0.05,0.12,-17.97,-5.62,11.49,489

8190,-0.95,-0.04,0.13,-30.17,-10.02,7.68,489

8210,-0.85,-0.19,0.08,-34.11,-6.86,-17.13,488

8230,-0.86,-0.27,0.06,-24.09,-0.63,-22.32,487

