Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7268,-0.88,-0.35,0.08,-1.57,-1.0,-8.01,488

7288,-0.87,-0.35,0.05,0.1,-0.78,3.77,486

7308,-0.9,-0.35,0.07,1.61,0.09,2.36,486

7328,-0.89,-0.33,0.06,3.29,1.86,-8.59,486

7348,-0.9,-0.29,0.09,0.92,0.79,-11.51,486

7368,-0.89,-0.32,0.08,-3.0,-0.72,-2.13,486

7388,-0.88,-0.35,0.08,-4.56,-1.84,-1.6,486

7408,-0.89,-0.36,0.07,-3.0,-1.53,2.77,486

7429,-0.89,-0.34,0.06,-2.15,-1.38,-8.82,486

7448,-0.89,-0.33,0.08,-1.78,-1.06,-5.07,486

7469,-0.9,-0.31,0.08,-0.97,0.73,-2.59,486

7488,-0.89,-0.34,0.1,-0.94,0.03,8.62,487

7508,-0.87,-0.42,0.1,3.72,2.09,0.3,486

7528,-0.88,-0.39,0.08,3.2,2.01,-8.24,487

7548,-0.87,-0.38,0.07,-1.72,-0.66,-7.22,486

7568,-0.88,-0.41,0.07,-1.25,-1.55,-9.98,487

7588,-0.88,-0.37,0.06,2.1,-0.02,-2.65,486

7608,-0.9,-0.31,0.06,1.81,-1.26,6.91,486

7628,-0.91,-0.26,0.07,-1.7,-1.45,-5.28,487

7648,-0.93,-0.25,0.08,-2.83,-1.78,-5.0,486

7668,-0.93,-0.24,0.08,-3.7,-0.05,-0.66,487

7688,-0.92,-0.23,0.09,-5.66,-0.48,-10.16,487

7708,-0.91,-0.25,0.1,-6.12,0.96,-3.87,488

7729,-0.92,-0.26,0.09,-1.81,3.0,-16.06,488

7749,-0.92,-0.23,0.08,-2.02,3.37,-11.39,488

7770,-0.9,-0.26,0.07,-4.86,2.59,-20.31,489

7789,-0.91,-0.36,0.11,-2.33,5.71,-30.88,489

7810,-0.87,-0.42,0.1,-3.17,1.89,-19.79,490

7829,-0.82,-0.47,0.08,-3.54,2.59,-29.96,490

7849,-0.81,-0.53,0.07,1.2,3.45,-31.59,491

7869,-0.81,-0.52,0.07,11.21,7.42,-27.97,491

7889,-0.85,-0.5,0.06,18.68,9.9,-22.46,492

7909,-0.85,-0.47,0.07,20.53,10.42,-22.73,492

7929,-0.88,-0.44,0.07,21.99,11.05,-21.33,493

7949,-0.95,-0.32,0.11,23.84,5.87,-24.0,494

7969,-0.98,-0.2,0.19,28.33,11.69,-29.23,495

7989,-0.93,-0.18,0.29,27.67,20.45,-24.32,497

8009,-0.86,-0.34,0.18,20.88,19.93,-36.3,502

8029,-0.92,-0.43,0.1,16.62,20.74,-38.91,502

8049,-0.96,-0.47,0.08,7.08,11.93,-34.55,501

8070,-0.9,-0.49,0.09,5.35,3.16,-8.2,501

8090,-0.87,-0.45,0.1,5.12,-6.17,8.37,501

8111,-0.81,-0.5,0.07,6.56,-14.97,32.78,501

8130,-0.83,-0.47,0.12,10.05,-18.71,42.99,502

8151,-0.89,-0.45,0.16,7.61,-27.06,56.51,501

8170,-0.85,-0.43,0.19,5.79,-32.08,69.66,501

8190,-0.84,-0.43,0.18,6.77,-30.74,74.81,502

8210,-0.89,-0.36,0.14,1.69,-31.41,85.02,502

8230,-0.87,-0.29,0.18,-5.11,-36.36,99.09,501

8250,-0.82,-0.32,0.15,-6.13,-36.9,103.1,500

8270,-0.86,-0.36,0.15,6.88,-29.49,95.54,500

8290,-0.86,-0.26,0.15,21.29,-23.35,86.61,499

8310,-0.91,-0.18,0.1,19.9,-21.04,85.28,498

8330,-0.88,-0.17,0.12,15.69,-22.75,77.74,497

8350,-0.87,-0.17,0.18,13.78,-20.57,67.56,497

8370,-0.85,-0.1,0.15,14.27,-17.58,74.56,497

8390,-0.86,-0.18,0.15,14.48,-9.03,43.93,496

8411,-0.86,-0.21,0.18,19.62,-5.85,45.4,497

8430,-0.87,-0.16,0.19,19.24,0.47,29.28,497

8451,-0.86,-0.11,0.16,13.96,1.23,15.18,497

8470,-0.87,-0.03,0.18,3.06,1.4,16.39,497

8491,-0.94,-0.03,0.16,-12.16,1.78,-4.12,497

8510,-0.89,-0.07,0.16,-26.12,-1.5,-15.0,497

8530,-0.89,-0.11,0.18,-34.04,2.76,-36.58,497

8550,-0.9,-0.14,0.13,-47.25,3.97,-39.71,496

8570,-0.88,-0.2,0.12,-61.87,2.36,-52.59,496

8590,-1.04,-0.31,0.37,-50.82,9.58,-36.63,496

8610,-1.2,-0.2,0.46,-36.12,7.48,-10.89,497

8630,-0.98,-0.19,0.22,-36.07,-0.65,-38.81,498

8650,-0.82,-0.39,0.06,-34.53,14.21,-46.03,498

8670,-0.87,-0.41,0.04,-20.6,21.11,-31.12,497

8690,-0.9,-0.31,-0.02,-14.31,21.95,-20.48,496

8710,-0.84,-0.37,0.13,-11.86,25.46,-35.39,496

8730,-0.91,-0.38,0.25,-11.93,22.56,-20.36,496

8751,-0.85,-0.3,0.18,-24.92,13.98,-23.84,495

8770,-0.85,-0.45,0.08,-24.91,20.29,-26.61,495

8791,-0.86,-0.38,0.09,-10.05,22.19,-14.46,495

8810,-0.9,-0.25,0.1,-5.86,23.95,-21.91,496

8830,-0.93,-0.32,0.07,-7.61,22.16,-12.98,495

8850,-0.9,-0.33,0.06,-4.04,22.22,-17.65,495

8870,-0.96,-0.23,-0.02,-3.41,20.27,-4.59,495

8890,-0.95,-0.22,-0.08,-9.95,16.85,-10.1,494

8910,-0.91,-0.32,-0.02,0.25,22.59,-15.5,494

8930,-0.98,-0.24,0.03,5.67,17.58,-19.03,493

8950,-0.85,-0.28,0.08,7.64,19.8,-9.77,493

8970,-0.91,-0.32,0.08,13.96,23.25,-29.2,493

8990,-0.97,-0.21,-0.02,5.92,18.99,-22.09,493

9010,-0.88,-0.25,-0.04,-4.6,13.64,-13.38,493

9030,-0.89,-0.37,0.01,0.69,17.64,-22.99,492

9051,-0.95,-0.26,0.05,3.18,14.44,-21.52,493

9070,-0.86,-0.28,0.04,-4.45,11.34,-19.71,493

9091,-0.87,-0.38,0.05,-7.55,11.78,-14.5,492

9110,-0.89,-0.43,0.01,4.46,18.39,-18.35,492

9131,-0.89,-0.3,0.03,15.98,21.05,-19.25,492

9150,-0.89,-0.24,0.03,17.2,22.07,-31.79,492

9170,-0.94,-0.17,0.04,15.44,22.64,-42.68,492

9190,-0.97,-0.07,0.02,17.87,23.86,-36.64,492

9210,-0.98,-0.01,0.04,11.37,21.8,-46.88,492

9230,-0.91,-0.09,0.04,-8.31,14.93,-56.06,492

9250,-0.88,-0.29,-0.06,-16.56,15.02,-64.06,492

9270,-0.88,-0.33,-0.07,-16.88,12.26,-50.83,492

9290,-0.82,-0.35,0.0,-7.78,16.53,-73.87,493

9310,-0.86,-0.33,0.05,5.21,23.25,-65.01,494

9330,-0.91,-0.38,-0.02,12.57,30.55,-88.78,496

9350,-0.97,-0.46,-0.06,16.21,30.76,-79.6,497

9370,-1.11,-0.54,0.03,31.55,44.07,-96.59,498

9391,-1.38,-0.51,0.32,66.01,61.48,-107.53,501

9410,-1.46,-0.37,0.51,96.1,69.75,-124.25,505

9431,-1.35,-0.22,0.5,91.01,66.48,-140.14,508

9450,-1.12,-0.29,0.28,51.5,49.6,-126.96,509

9470,-0.75,-0.38,-0.04,-21.46,5.64,-84.57,509

9490,-0.41,-0.7,-0.4,-75.09,-6.22,-73.83,509

9510,-0.45,-1.19,-0.28,-58.63,27.8,-83.91,511

