Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7268,-0.9,-0.3,0.07,-0.06,-1.28,-5.31,486

7288,-0.92,-0.27,0.07,0.02,-1.6,-8.77,484

7308,-0.89,-0.3,0.06,0.32,-0.45,1.33,483

7328,-0.93,-0.31,0.07,1.64,-3.16,-5.59,484

7348,-0.92,-0.23,0.06,0.34,-2.68,-4.28,484

7368,-0.92,-0.21,0.06,-1.46,-1.78,-10.32,484

7388,-0.92,-0.27,0.07,0.99,0.43,-8.19,484

7408,-0.91,-0.26,0.05,4.77,2.84,-14.59,485

7429,-0.94,-0.23,0.06,10.41,8.0,-32.17,485

7448,-0.95,-0.18,0.07,14.46,9.99,-14.21,486

7469,-0.96,-0.17,0.1,20.6,13.71,-35.46,487

7488,-0.98,-0.08,0.13,28.32,17.59,-28.79,488

7508,-1.02,0.02,0.19,30.35,14.75,-50.16,489

7528,-1.03,0.14,0.25,35.33,23.87,-62.1,491

7548,-1.08,0.12,0.27,28.29,26.97,-74.0,494

7568,-1.27,0.01,0.23,7.59,25.58,-83.38,497

7588,-1.18,-0.23,0.01,-28.12,15.13,-81.58,499

7608,-0.93,-0.58,0.12,-49.88,-1.26,-58.18,500

7628,-0.61,-1.03,0.13,-32.79,1.56,-38.83,499

7648,-0.41,-1.04,0.03,7.79,-18.73,48.44,498

7668,-0.6,-0.61,0.0,29.88,-24.93,96.69,499

7688,-0.72,-0.46,0.09,16.29,-50.42,130.49,498

7708,-0.79,-0.48,0.16,7.51,-52.97,142.31,498

7729,-0.94,-0.36,0.26,-3.52,-55.42,148.95,497

7749,-0.88,-0.26,0.23,-14.38,-62.76,155.15,496

7770,-0.87,-0.19,0.11,-16.81,-52.23,147.01,494

7789,-0.99,-0.17,0.02,-18.88,-43.52,118.73,493

7810,-0.98,-0.17,0.17,-24.47,-43.95,95.21,491

7829,-0.75,-0.08,0.15,-26.87,-34.0,79.33,490

7849,-0.86,-0.2,0.14,-12.0,-15.52,41.28,490

7869,-0.77,-0.26,0.14,6.98,-5.19,20.16,490

7889,-0.8,-0.14,0.09,12.35,6.77,-1.46,491

7909,-0.89,-0.09,0.12,-3.31,5.42,-18.16,491

7929,-0.8,-0.21,0.15,-18.67,6.45,-33.45,491

7949,-0.81,-0.23,0.04,-27.95,9.38,-49.85,491

7969,-0.88,-0.32,0.02,-45.04,17.67,-60.43,492

7989,-1.09,-0.43,0.48,-25.1,33.42,-41.33,492

