Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7264,-0.95,-0.2,0.07,-1.44,1.27,-7.27,489

7284,-0.92,-0.24,0.05,-8.07,0.14,-11.7,487

7304,-0.95,-0.21,0.04,-0.32,3.56,-8.97,487

7324,-0.98,-0.1,0.02,7.52,7.97,-28.3,488

7345,-0.98,-0.02,0.09,5.64,8.7,-25.79,488

7365,-0.98,-0.06,0.11,0.73,9.64,-40.9,489

7386,-0.97,-0.21,0.11,-4.29,6.22,-53.29,490

7405,-0.89,-0.4,0.1,-4.39,3.8,-49.48,491

7426,-0.86,-0.53,0.08,11.46,8.95,-52.43,493

7445,-0.92,-0.45,0.16,36.48,17.12,-54.28,495

7465,-0.97,-0.32,0.27,51.49,29.3,-53.86,497

7485,-1.01,-0.26,0.28,47.93,34.12,-56.84,499

7505,-0.94,-0.32,0.22,23.19,20.18,-55.29,500

7525,-0.94,-0.31,0.1,-16.0,2.49,-46.6,501

7545,-0.85,-0.52,0.05,-52.94,-9.13,-37.51,501

7565,-0.68,-0.85,0.05,-40.61,-10.2,-37.89,501

7585,-0.6,-0.74,0.02,-14.51,-20.81,15.94,500

7605,-0.74,-0.49,-0.02,-9.07,-26.27,41.84,501

7625,-0.87,-0.47,0.04,-11.65,-45.56,60.08,501

7645,-0.78,-0.5,0.07,-5.58,-50.78,83.47,500

7665,-0.81,-0.41,0.17,-0.43,-50.91,98.73,500

7686,-0.78,-0.37,0.19,-0.22,-44.29,109.48,500

7706,-0.85,-0.41,0.19,4.32,-36.67,110.54,499

7727,-0.86,-0.26,0.1,-3.97,-38.38,118.94,498

7746,-0.92,-0.2,0.08,-16.48,-41.63,117.43,497

7767,-0.92,-0.28,0.17,-14.4,-41.94,100.27,495

7786,-0.84,-0.3,0.16,-4.91,-34.04,91.39,494

7806,-0.9,-0.31,0.15,11.72,-18.24,87.96,493

7826,-0.91,-0.24,0.22,23.78,-17.11,69.45,492

7846,-0.87,-0.1,0.08,25.98,-8.29,59.1,492

7866,-0.94,-0.05,0.14,14.99,-12.18,41.25,492

7886,-0.78,-0.2,0.23,9.0,-5.24,21.38,492

7906,-0.82,-0.28,0.22,15.93,5.28,1.02,493

7926,-0.95,-0.02,0.19,1.49,0.35,11.19,493

7946,-0.89,-0.01,0.16,-26.23,-5.2,-8.33,493

7966,-0.8,-0.14,0.13,-47.39,-7.94,-22.56,492

7986,-0.83,-0.22,0.13,-49.03,3.12,-30.98,492

8006,-0.88,-0.16,0.01,-46.86,12.11,-45.42,492

8027,-1.09,-0.16,0.29,-30.23,22.43,-36.65,492

8046,-1.3,-0.13,0.48,-22.57,15.41,-14.98,493

8067,-0.98,-0.16,0.14,-30.36,7.77,-35.24,493

8086,-0.83,-0.31,0.03,-43.49,14.89,-44.33,493

8107,-0.79,-0.44,0.01,-22.94,25.07,-27.87,492

8126,-0.91,-0.3,0.08,-5.2,32.44,-35.9,492

