Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7265,-0.91,-0.26,0.07,1.1,-1.24,0.23,482
7285,-0.91,-0.3,0.07,-1.9,-1.84,-0.3,479
7305,-0.9,-0.32,0.07,-0.4,-1.7,-0.24,480
7325,-0.91,-0.29,0.06,0.04,-1.79,0.52,479
7345,-0.91,-0.28,0.07,-1.56,-1.99,0.4,479
7365,-0.91,-0.27,0.08,-2.77,-2.33,0.81,479
7386,-0.9,-0.32,0.07,-4.37,-2.83,0.57,480
7405,-0.9,-0.32,0.06,-3.07,-2.62,0.72,479
7426,-0.91,-0.3,0.05,-2.17,-2.16,0.52,479
7445,-0.91,-0.29,0.07,-1.61,-1.81,0.66,479
7465,-0.92,-0.25,0.06,-4.05,-3.17,2.13,480
7485,-0.89,-0.36,0.06,-6.64,-4.23,1.67,479
7505,-0.89,-0.38,0.05,-1.1,-3.12,1.78,479
7525,-0.88,-0.32,0.03,4.58,-1.79,2.23,479
7545,-0.95,-0.24,0.06,5.95,-1.75,1.88,479
7565,-0.92,-0.23,0.06,4.07,-1.26,1.87,479
7585,-0.92,-0.25,0.08,1.04,-1.96,1.79,479
7605,-0.91,-0.26,0.09,-1.15,-2.39,0.74,479
7625,-0.92,-0.31,0.1,-1.19,-1.99,0.77,479
7645,-0.88,-0.35,0.09,-0.93,-2.17,0.4,479
7665,-0.92,-0.29,0.08,-0.29,-1.61,1.76,479
7686,-0.92,-0.21,0.08,-2.19,-2.36,0.8,479
7706,-0.94,-0.25,0.08,-2.08,-1.26,-0.41,479
7727,-0.92,-0.26,0.08,-1.61,-1.78,0.0,479
7746,-0.89,-0.32,0.08,-0.98,-1.03,-1.32,479
7767,-0.9,-0.31,0.09,1.78,0.47,-0.47,479
7786,-0.9,-0.27,0.11,-0.23,-0.42,-0.3,479
7806,-0.91,-0.28,0.09,-2.58,-1.36,-0.79,479
7826,-0.94,-0.26,0.07,-4.58,-1.58,-0.21,479
7846,-0.88,-0.32,0.08,-3.71,-1.41,-0.29,479
7866,-0.88,-0.33,0.09,-0.22,0.03,-0.84,480
7886,-0.92,-0.28,0.1,-1.33,-0.62,-0.26,480
7906,-0.89,-0.3,0.08,-3.03,-1.06,-0.13,479
7926,-0.89,-0.33,0.07,-0.81,-0.08,-1.43,479
7946,-0.9,-0.28,0.07,0.52,0.35,-1.0,480
7966,-0.93,-0.26,0.07,-0.38,-0.2,-0.48,480
7986,-0.88,-0.32,0.08,0.26,0.36,-1.0,479
8006,-0.89,-0.32,0.09,0.44,0.07,-0.61,479
8027,-0.9,-0.3,0.1,0.62,-0.14,-0.35,479
8046,-0.89,-0.28,0.09,-1.41,-0.34,-0.51,479
8067,-0.91,-0.31,0.09,-1.73,-0.49,-0.97,479
8086,-0.91,-0.3,0.08,-0.14,-0.02,-0.51,479
8107,-0.91,-0.3,0.07,1.16,-0.07,-0.55,479
8126,-0.9,-0.25,0.07,0.81,0.07,-0.18,479
8146,-0.93,-0.22,0.09,-1.9,-0.69,-0.44,479
8166,-0.94,-0.18,0.1,-3.35,1.57,-2.51,479
8186,-0.94,-0.25,0.08,0.03,2.62,-4.18,480
8206,-0.94,-0.26,0.1,2.78,4.15,-6.22,480
8226,-0.91,-0.25,0.11,1.07,3.69,-7.38,480
8246,-0.94,-0.25,0.09,-2.23,2.16,-8.71,480
8266,-0.91,-0.25,0.08,-4.06,1.77,-8.48,480
8286,-0.89,-0.25,0.09,-6.35,2.5,-10.84,480
8306,-0.95,-0.23,0.07,-1.62,4.16,-14.45,481
8326,-0.96,-0.12,0.07,5.95,7.98,-20.21,481
8346,-1.0,0.0,0.06,12.67,17.69,-26.8,482
8367,-1.04,-0.1,0.13,6.88,14.01,-31.16,483
8386,-0.94,-0.23,0.13,1.31,12.54,-38.91,484
8407,-0.98,-0.19,0.15,3.23,11.41,-42.33,486
8426,-0.97,-0.03,0.19,-3.56,15.93,-43.25,489
8446,-0.97,0.08,0.24,-25.87,7.45,-49.02,491
8466,-0.95,-0.23,0.09,-52.67,3.09,-60.55,492
8486,-0.95,-0.5,0.06,-63.97,-8.63,-49.48,493
8506,-0.81,-0.77,0.03,-49.09,-7.35,-44.03,493
8526,-0.76,-0.71,0.04,-19.87,-13.52,-0.8,493
8546,-0.9,-0.45,0.02,-9.8,-24.88,32.74,493
8566,-0.95,-0.3,0.09,-21.25,-46.63,53.79,494
8586,-0.87,-0.41,0.18,-26.51,-51.9,69.94,494
8606,-0.87,-0.5,0.2,-13.1,-47.38,80.19,494
8626,-0.88,-0.4,0.21,-1.62,-46.33,94.89,494
8646,-0.77,-0.28,0.13,1.34,-46.22,100.84,493
8667,-0.84,-0.32,0.08,9.8,-35.44,92.78,492
8686,-0.96,-0.27,0.16,16.04,-36.84,91.87,491
8707,-0.87,-0.18,0.12,10.88,-37.33,88.95,490
8726,-0.81,-0.21,0.08,16.44,-25.59,69.35,489
8747,-0.88,-0.26,0.12,18.88,-25.87,61.78,489
8766,-0.79,-0.12,0.15,15.59,-22.45,58.65,489
8786,-0.84,-0.08,0.06,4.78,-11.65,36.1,489
8806,-0.95,-0.12,0.15,0.43,-10.33,25.16,489
8826,-0.88,-0.11,0.11,-0.25,-4.31,12.98,489
8846,-0.87,-0.19,0.09,-2.34,2.42,-3.14,489
8866,-0.84,-0.21,0.17,-5.54,5.84,-16.64,489
8886,-0.87,-0.11,0.08,-18.17,14.87,-30.7,489
8906,-0.95,-0.09,-0.04,-44.35,19.08,-53.29,489
8926,-0.89,-0.43,0.14,-57.45,10.8,-49.48,489
8946,-0.96,-0.44,0.47,-20.16,25.22,-8.06,490
8966,-1.15,-0.37,0.33,5.42,28.24,-33.37,490
8986,-0.98,-0.17,0.18,-18.08,21.25,-44.04,491
9007,-0.81,-0.11,-0.11,-38.03,15.45,-20.79,491
9026,-0.92,-0.42,-0.18,-22.14,30.39,-33.48,490
9047,-0.92,-0.48,0.05,-1.8,24.16,-28.53,489
9066,-0.86,-0.3,0.15,0.81,28.61,-24.91,490
9086,-0.83,-0.35,0.2,-3.68,28.67,-27.31,489
9106,-0.92,-0.28,0.1,-5.3,27.14,-22.18,490
9126,-0.92,-0.32,-0.1,-14.51,21.63,-20.51,489
9146,-0.89,-0.43,-0.14,-12.64,19.32,-17.81,489
9166,-0.92,-0.39,0.01,-6.49,18.97,-14.55,489
9186,-0.94,-0.33,0.04,-10.54,15.74,-13.31,489
9206,-0.86,-0.37,0.02,-10.87,16.41,-14.04,489
9226,-0.84,-0.41,0.02,10.32,25.11,-13.96,489
9246,-1.02,-0.14,-0.0,15.8,25.46,-12.59,489
9266,-0.92,-0.1,0.0,2.09,18.74,-16.29,488
9286,-0.87,-0.22,0.07,0.04,23.03,-21.87,488
