Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7266,-0.88,-0.38,0.01,3.0,0.43,-1.94,488
7286,-0.88,-0.36,0.01,2.42,-0.55,-1.38,485
7306,-0.87,-0.38,0.0,3.02,-0.21,-2.05,485
7326,-0.86,-0.42,0.01,9.89,2.71,-2.4,485
7346,-0.9,-0.34,0.02,14.45,3.1,-1.0,485
7366,-0.89,-0.29,0.02,6.99,1.33,-2.14,485
7387,-0.91,-0.36,0.03,8.83,1.7,-4.2,485
7406,-0.91,-0.29,0.04,11.63,2.78,-4.63,485
7427,-0.91,-0.26,0.03,5.22,0.81,-6.45,485
7446,-0.9,-0.3,0.02,2.88,0.4,-8.75,486
7467,-0.9,-0.29,0.03,5.31,2.74,-11.3,486
7486,-0.91,-0.31,0.05,9.41,5.23,-14.49,486
7506,-0.93,-0.25,0.04,11.12,5.96,-15.61,487
7526,-0.93,-0.19,0.05,7.11,5.55,-18.66,488
7546,-0.93,-0.2,0.05,4.82,6.19,-25.43,488
7566,-0.95,-0.21,0.06,5.45,7.82,-31.73,489
7586,-0.95,-0.24,0.05,10.96,11.39,-41.94,491
7606,-1.01,-0.22,0.11,21.83,11.67,-52.97,493
7626,-1.05,-0.18,0.12,33.31,13.85,-64.51,495
7646,-1.09,-0.07,0.22,38.85,25.61,-67.61,498
7666,-1.06,-0.08,0.19,15.75,24.9,-66.23,500
7686,-1.05,-0.3,0.1,-21.5,7.35,-61.61,502
7706,-0.89,-0.64,-0.03,-43.18,-2.85,-57.72,507
7727,-0.75,-0.78,0.01,-46.46,-7.92,-38.56,505
7746,-0.62,-0.91,-0.06,-27.97,-11.68,-16.72,504
7767,-0.64,-0.69,-0.03,-8.25,-30.67,40.16,504
7786,-0.72,-0.51,-0.06,-14.49,-44.67,72.83,504
7806,-0.75,-0.57,0.03,-19.35,-65.63,100.99,504
7826,-0.79,-0.59,0.06,-9.3,-70.0,118.27,503
7846,-0.82,-0.49,0.14,-2.4,-66.38,129.69,502
7866,-0.84,-0.43,0.16,0.19,-58.76,130.59,501
7886,-0.84,-0.36,0.22,-3.93,-51.58,136.47,500
7906,-0.79,-0.3,0.1,-16.43,-51.13,137.19,499
7926,-0.85,-0.28,0.06,-15.84,-44.85,127.95,497
7946,-0.87,-0.32,0.12,-1.36,-40.84,107.95,495
7966,-0.84,-0.32,0.13,18.24,-20.87,82.74,494
7986,-0.91,-0.15,0.2,25.54,-18.41,75.31,494
8006,-0.85,0.06,0.14,9.9,-19.71,63.64,494
8027,-0.9,-0.03,0.08,-5.42,-10.77,25.98,493
8046,-0.9,-0.15,0.18,-8.51,-8.59,2.71,493
8067,-0.81,-0.06,0.09,-14.68,-1.34,-17.01,493
8086,-0.86,-0.03,0.01,-41.76,-3.57,-33.79,493
8107,-0.79,-0.17,0.09,-72.59,-7.22,-46.86,492
8126,-0.75,-0.32,0.02,-68.89,11.45,-50.8,493
8146,-1.11,-0.35,0.23,-34.17,19.56,-5.79,493
8166,-1.34,-0.21,0.45,-10.98,13.93,3.78,495
8186,-1.0,-0.18,0.3,-29.78,8.11,-42.46,495
8206,-0.8,-0.4,0.15,-53.46,10.77,-41.41,495
8226,-0.69,-0.69,-0.09,-20.65,24.07,-28.65,494
8246,-0.84,-0.69,-0.1,30.33,44.19,-31.01,494
8266,-0.96,-0.38,-0.02,37.92,34.8,-18.74,492
8286,-0.98,-0.06,0.07,9.34,20.87,-11.52,492
8306,-0.85,-0.17,0.18,-22.39,15.45,-18.59,491
8326,-0.87,-0.36,0.14,-20.68,17.7,-13.65,491
8346,-0.95,-0.24,0.06,-12.28,19.16,-11.59,490
8367,-0.95,-0.16,0.03,-8.84,18.57,-12.43,490
8386,-1.0,-0.07,0.02,-18.63,11.87,-10.34,490
8407,-0.92,-0.18,0.02,-30.65,10.45,-17.85,490
8426,-0.93,-0.31,-0.03,-22.69,13.29,-16.95,489
8446,-0.94,-0.2,-0.0,-16.28,12.84,-15.73,489
8466,-0.95,-0.2,-0.0,-20.63,10.58,-18.59,489
8486,-0.89,-0.24,0.03,-25.15,8.57,-19.06,488
8506,-0.89,-0.29,0.05,-28.2,9.5,-20.46,488
8526,-0.91,-0.29,0.02,-25.96,10.07,-21.36,488
8546,-0.87,-0.3,-0.01,-21.01,10.02,-19.9,488
8566,-0.88,-0.34,0.03,-12.49,15.58,-22.52,488
8586,-0.94,-0.3,0.04,-12.57,13.41,-21.69,488
8606,-0.88,-0.31,-0.03,-13.84,13.56,-22.59,489
8626,-0.86,-0.34,0.03,-8.6,15.81,-22.49,488
8646,-0.9,-0.27,0.05,-11.9,16.36,-23.33,488
8667,-0.9,-0.31,-0.0,-14.42,14.45,-28.66,488
8686,-0.89,-0.31,-0.01,-6.08,19.97,-30.45,488
8707,-0.9,-0.22,-0.0,-0.55,22.68,-34.92,488
8726,-0.9,-0.16,-0.01,8.94,31.09,-40.34,488
8747,-0.93,-0.1,-0.01,14.33,36.97,-48.1,488
8766,-0.95,-0.15,0.04,15.87,39.21,-58.57,489
8786,-0.86,-0.23,0.11,17.98,36.48,-66.01,490
8806,-0.88,-0.26,0.02,19.25,41.44,-75.72,491
8826,-0.98,-0.35,0.09,37.8,44.16,-102.23,493
8846,-1.06,-0.46,0.14,65.14,66.83,-114.8,495
8866,-1.19,-0.67,0.3,105.81,96.29,-131.73,497
8886,-1.58,-0.56,0.39,145.57,115.97,-137.84,502
8906,-1.68,-0.22,0.44,135.0,85.61,-125.73,504
8926,-1.25,-0.14,0.25,78.82,67.29,-136.28,506
8946,-1.03,-0.32,0.02,5.6,42.43,-104.62,507
8966,-0.69,-0.43,-0.25,-74.25,5.29,-78.39,507
8986,-0.46,-0.86,-0.35,-95.35,18.86,-64.65,507
9007,-0.44,-1.27,-0.27,-35.56,26.57,-54.1,507
9026,-0.47,-1.1,-0.16,39.08,14.78,21.38,509
9047,-0.24,-0.65,-0.08,73.57,-8.91,88.04,513
9066,-0.3,-0.59,-0.22,66.1,-24.04,126.02,511
9086,-0.46,-0.58,-0.09,50.29,-48.03,173.8,511
9106,-0.49,-0.61,-0.1,25.49,-81.35,201.96,509
9126,-0.52,-0.65,-0.09,-0.2,-105.02,221.22,507
9146,-0.73,-0.64,-0.02,-8.54,-113.54,228.93,505
9166,-0.85,-0.56,0.03,-33.32,-131.14,229.75,503
9186,-0.77,-0.53,0.06,-65.46,-145.4,223.9,498
9206,-0.83,-0.49,0.17,-74.69,-136.99,212.8,494
9226,-0.94,-0.57,0.25,-65.42,-126.65,192.64,492
9246,-0.72,-0.58,0.16,-29.88,-93.66,154.77,492
9266,-0.73,-0.5,-0.04,4.33,-60.5,112.15,491
9286,-0.84,-0.34,-0.11,33.17,-32.7,81.28,491
9307,-0.79,-0.11,0.01,40.0,-9.13,42.19,492
9326,-0.7,-0.11,-0.0,41.16,14.72,-1.26,492
9347,-0.69,-0.11,-0.12,36.16,33.06,-42.56,491
9366,-0.91,-0.06,-0.11,1.95,32.63,-67.29,490
9387,-0.84,-0.22,0.27,-33.85,37.84,-71.91,490
9406,-1.74,-0.08,0.9,-16.69,38.39,9.63,492
9426,-1.2,-0.15,0.14,-45.91,-2.13,-52.33,495
9446,-0.71,-0.54,-0.1,-47.79,40.34,-98.89,494
9466,-0.78,-0.41,-0.23,-42.28,21.49,-28.63,492
9486,-0.92,-0.38,-0.14,-9.53,33.33,-24.78,491
9506,-0.8,-0.23,0.26,-20.49,19.94,-36.07,492
9526,-0.88,-0.33,0.27,-37.78,30.03,-36.49,492
9546,-0.89,-0.37,-0.01,-40.51,23.97,-29.09,492
9566,-0.83,-0.47,-0.18,-23.36,31.91,-37.35,491
9586,-1.01,-0.4,-0.17,3.8,33.52,-28.72,491
9606,-0.96,-0.16,-0.08,-8.91,16.32,-18.4,491
9626,-0.85,-0.35,0.04,-34.04,15.16,-29.26,491
9647,-0.83,-0.59,0.12,-27.68,16.46,-27.91,490
9666,-0.83,-0.51,0.02,-5.88,24.0,-22.97,490
9687,-0.89,-0.32,-0.03,6.8,27.85,-22.91,490
9706,-0.96,-0.32,-0.01,5.7,23.52,-21.17,490
9726,-0.8,-0.39,0.02,1.09,22.16,-22.33,489
9746,-0.85,-0.43,0.05,6.94,26.72,-24.25,489
9766,-0.91,-0.31,0.01,6.21,23.61,-19.73,489
9786,-0.87,-0.3,-0.01,5.58,24.86,-23.84,490
9806,-0.92,-0.27,0.01,11.95,28.58,-27.5,489
9826,-0.96,-0.17,0.02,14.65,28.46,-28.95,490
9846,-0.93,-0.17,0.0,14.83,29.19,-38.92,489
9866,-0.95,-0.19,-0.0,10.47,29.78,-41.3,489
9886,-0.91,-0.24,-0.0,11.51,29.68,-49.78,489
9906,-0.92,-0.22,0.03,19.78,33.36,-55.06,489
9926,-0.93,-0.19,-0.03,16.24,33.9,-57.53,490
9947,-0.88,-0.27,-0.09,7.16,30.74,-68.45,490
9966,-0.92,-0.34,0.04,17.06,42.02,-79.91,492
9987,-1.02,-0.28,0.3,52.48,65.16,-98.31,495
10006,-1.38,-0.18,0.33,91.57,95.65,-118.75,499
10027,-2.0,-0.28,0.64,117.37,90.13,-143.35,504
10046,-1.91,-0.09,0.58,128.36,84.49,-168.69,508
10066,-1.19,-0.07,0.28,77.58,80.81,-153.29,510
10086,-0.84,-0.36,-0.19,0.18,30.43,-115.38,509
10106,-0.33,-0.75,-0.49,-88.05,-16.9,-93.24,509
10126,-0.2,-1.17,-0.6,-86.23,25.61,-81.0,509
10146,-0.56,-1.24,-0.37,-23.1,11.39,-42.78,510
10166,-0.36,-0.8,-0.31,25.86,-32.73,11.08,511
10186,-0.01,-0.62,-0.15,43.51,-35.78,58.02,511
10206,-0.26,-0.59,-0.17,38.51,-49.97,102.22,510
10226,-0.33,-0.6,-0.21,23.92,-69.1,137.73,510
10246,-0.49,-0.67,-0.09,11.66,-76.29,164.91,509
10266,-0.49,-0.73,-0.03,3.64,-98.39,185.73,508
10287,-0.51,-0.81,0.0,2.1,-92.04,198.38,506
10306,-0.69,-0.67,0.05,-0.02,-100.48,212.94,504
10327,-0.72,-0.51,0.09,-33.58,-110.16,220.18,501
10346,-0.74,-0.57,0.06,-58.31,-115.61,210.99,497
10366,-0.84,-0.66,0.13,-43.9,-116.38,202.35,493
10386,-0.87,-0.53,0.2,-13.64,-95.68,202.8,490
10406,-0.85,-0.46,0.0,7.6,-76.84,168.91,486
10426,-1.04,-0.29,0.15,33.55,-48.56,139.63,484
10446,-0.77,-0.09,0.1,43.72,-24.22,114.91,484
10466,-0.9,0.1,0.03,51.16,5.82,67.44,484
10486,-0.95,0.33,0.19,26.53,2.51,24.28,485
10506,-0.83,0.22,0.07,-11.21,7.91,-21.01,490
10526,-0.88,-0.07,-0.02,-42.16,13.33,-64.52,488
10546,-0.74,-0.33,-0.04,-66.33,15.12,-79.44,487
10566,-0.65,-0.69,0.27,-35.52,43.68,-90.86,488
10587,-1.61,-0.29,0.75,-8.63,38.51,-5.62,490
10606,-1.29,-0.11,0.13,-53.9,-10.41,-42.66,495
10627,-0.68,-0.5,-0.17,-70.8,26.48,-89.44,494
10646,-0.61,-0.68,-0.15,-61.94,20.37,-56.97,493
10667,-0.81,-0.7,-0.12,-2.83,42.34,-25.61,492
10686,-0.97,-0.37,0.06,10.94,26.75,-25.0,491
10706,-0.84,-0.25,0.17,-22.19,29.81,-28.92,491
10726,-0.89,-0.44,0.02,-35.62,20.37,-26.27,490
10746,-0.89,-0.41,-0.07,-24.94,21.29,-24.89,489
10766,-0.9,-0.39,-0.11,0.79,28.58,-17.96,489
10786,-0.96,-0.21,-0.01,10.32,26.22,-16.3,489
10806,-0.97,-0.08,0.06,-8.86,22.25,-23.46,489
10826,-0.91,-0.2,0.07,-20.54,20.16,-27.15,489
