Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7267,-0.91,-0.28,0.05,-0.95,-1.12,7.35,480

7287,-0.9,-0.29,0.05,-0.97,-1.14,-3.08,477

7307,-0.91,-0.3,0.05,0.07,-0.25,6.7,478

7327,-0.92,-0.28,0.05,-0.37,-0.4,5.86,477

7347,-0.91,-0.29,0.06,-0.59,-0.83,-0.14,478

7367,-0.9,-0.3,0.05,0.7,-0.01,-2.67,477

7388,-0.9,-0.3,0.06,1.19,-0.3,-0.18,477

7408,-0.9,-0.29,0.05,0.96,-2.08,-5.61,477

7429,-0.92,-0.27,0.05,-0.63,-1.87,-0.21,477

7448,-0.92,-0.26,0.04,-3.97,-3.01,6.35,477

7469,-0.9,-0.31,0.04,-3.2,-2.54,5.26,477

7488,-0.91,-0.31,0.06,0.18,-1.12,13.91,477

7508,-0.91,-0.29,0.05,-1.44,-2.78,-7.28,477

7528,-0.92,-0.28,0.04,-3.21,-5.12,4.32,477

7548,-0.91,-0.29,0.05,0.25,-1.85,-0.04,477

7568,-0.93,-0.25,0.06,0.8,-1.7,-4.12,477

7588,-0.94,-0.22,0.04,-5.52,-6.2,8.29,477

7608,-0.92,-0.22,0.05,-5.12,-4.68,-15.55,477

7628,-0.93,-0.23,0.05,-1.18,-5.88,-13.04,477

7648,-0.94,-0.23,0.07,0.48,-3.96,-1.21,477

7668,-0.91,-0.24,0.06,4.76,-1.75,-9.18,477

7688,-0.91,-0.22,0.03,5.09,-0.13,-11.74,478

7708,-0.94,-0.24,0.04,2.24,-1.21,-9.6,477

7729,-0.89,-0.29,0.05,6.51,0.25,-9.38,477

7749,-0.9,-0.35,0.08,14.64,3.86,-15.72,477

7770,-0.93,-0.29,0.07,15.55,2.38,-13.97,478

7789,-0.92,-0.25,0.06,14.65,1.4,-12.12,478

7810,-0.92,-0.26,0.05,22.18,2.5,-21.82,478

7869,-1.01,-0.05,0.09,41.23,4.19,-26.39,481

7889,-1.01,0.03,0.14,39.03,2.73,-40.1,482

7909,-0.97,-0.02,0.16,28.1,5.11,-44.39,482

7929,-1.02,-0.08,0.16,15.49,10.06,-54.04,483

7949,-1.09,-0.22,0.16,3.58,7.02,-61.2,483

7969,-1.03,-0.4,0.12,-4.62,2.97,-51.49,484

7989,-0.85,-0.61,0.1,4.54,9.95,-51.85,483

8009,-0.78,-0.56,0.16,19.41,15.95,-18.89,482

8029,-0.77,-0.32,0.09,3.0,2.01,19.69,482

8049,-0.87,-0.35,0.02,-16.02,-13.26,54.6,483

8070,-0.84,-0.47,0.09,-13.18,-19.68,66.88,482

8090,-0.85,-0.36,0.12,-10.92,-22.14,87.62,483

8111,-0.86,-0.22,0.14,-23.36,-25.79,104.48,483

8130,-0.88,-0.24,0.14,-37.01,-27.06,106.1,484

8151,-0.92,-0.27,0.07,-42.37,-31.27,124.96,483

8170,-0.92,-0.3,0.11,-33.78,-27.79,115.4,483

8190,-0.82,-0.38,0.16,-10.72,-14.34,99.93,482

8210,-0.85,-0.38,0.14,16.62,-0.31,99.19,482

8230,-0.84,-0.18,0.15,28.01,5.72,97.71,481

8250,-0.87,-0.03,0.1,18.22,-1.44,85.11,482

8270,-0.95,-0.07,0.1,3.87,-2.05,71.29,481

8290,-0.98,-0.0,0.2,-8.45,-10.07,51.44,481

8310,-0.93,-0.05,0.09,-19.39,-13.81,21.63,480

8330,-0.95,-0.09,0.08,-19.09,-5.75,3.95,480

8350,-0.99,-0.11,0.12,-29.49,-15.58,-25.89,480

8370,-0.87,-0.2,0.02,-38.86,-19.29,-48.16,480

8390,-0.82,-0.35,0.09,-40.8,-9.99,-56.36,480

8411,-0.7,-0.46,0.01,-42.6,-16.19,-60.38,480

8430,-0.71,-0.53,0.04,-1.94,21.25,-51.23,480

8451,-1.6,-0.05,0.49,52.01,47.05,16.89,481

8470,-1.17,0.25,0.2,12.79,-1.1,-30.51,482

8491,-0.91,0.18,0.06,-55.97,-13.29,-49.52,482

8510,-0.92,-0.32,0.04,-90.66,-19.38,-28.19,481

8530,-0.74,-0.77,-0.06,-25.01,13.74,-28.53,480

8550,-0.79,-0.45,0.13,8.77,28.94,-36.44,480

8570,-0.98,-0.28,0.25,-0.2,20.44,-17.44,480

8590,-0.87,-0.32,0.17,-13.07,4.76,-27.88,480

8610,-0.8,-0.52,0.11,2.94,19.32,-29.89,480

8630,-0.9,-0.36,0.07,26.61,31.09,-26.77,480

8650,-0.97,-0.03,0.07,16.61,26.12,-18.84,480

8670,-0.93,-0.06,0.06,-5.49,19.05,-28.89,480

8690,-0.96,-0.2,0.01,-19.56,13.83,-17.67,479

8710,-0.91,-0.37,-0.01,-16.08,15.4,-30.32,479

8730,-0.91,-0.33,-0.08,-6.34,20.25,-17.96,479

8751,-0.94,-0.26,-0.03,-6.17,19.4,-18.44,479

8770,-0.97,-0.27,-0.03,-9.91,14.7,-34.48,479

8791,-0.88,-0.3,0.01,-14.3,10.09,-17.35,478

8810,-0.93,-0.34,0.02,-6.77,10.13,-14.96,479

8830,-0.91,-0.24,-0.03,-2.62,11.16,-21.73,479

8850,-0.88,-0.24,-0.02,-2.2,12.36,-28.1,479

8870,-0.92,-0.22,0.04,-2.11,12.1,-25.04,478

8890,-0.93,-0.19,-0.01,-8.36,7.89,-30.24,478

8910,-0.91,-0.26,-0.03,-11.21,7.61,-28.36,478

8930,-0.89,-0.35,-0.01,-8.4,8.04,-35.97,478

8950,-0.85,-0.38,0.04,-0.49,10.51,-44.38,478

8970,-0.88,-0.33,0.01,-0.13,10.24,-41.0,478

8990,-0.9,-0.35,-0.02,-5.49,5.92,-38.21,478

9010,-0.85,-0.45,0.02,-1.21,5.57,-42.19,477

9030,-0.83,-0.47,0.0,6.25,8.5,-29.84,477

9051,-0.87,-0.44,-0.01,5.63,7.92,-28.33,477

9070,-0.85,-0.48,-0.03,3.69,8.74,-30.94,477

9091,-0.89,-0.41,-0.02,6.51,8.56,-34.53,477

9110,-0.88,-0.35,-0.0,10.67,10.77,-38.94,477

9131,-0.89,-0.34,-0.01,15.16,12.93,-47.11,477

9150,-0.9,-0.35,-0.02,16.33,15.75,-42.38,477

9170,-0.88,-0.32,-0.01,25.16,19.81,-49.04,478

9190,-0.96,-0.26,0.02,44.71,29.69,-67.76,479

9210,-1.31,-0.15,0.07,58.33,33.32,-85.08,480

9230,-1.45,-0.07,0.2,71.05,41.93,-92.14,483

9250,-1.37,0.07,0.14,61.86,42.48,-108.38,486

9270,-1.32,-0.36,0.18,61.89,41.6,-130.1,488

9290,-1.42,-0.41,0.23,97.23,59.43,-153.91,492

9310,-1.32,-0.3,0.3,117.32,62.65,-153.39,493

9330,-0.86,-0.38,0.3,86.39,54.04,-137.44,492

9350,-0.49,-0.67,0.21,38.12,18.06,-108.87,490

9370,-0.4,-0.78,-0.27,-7.3,6.94,-67.42,487

9391,-0.39,-0.93,-0.38,-9.59,-9.38,-41.58,484

9410,-0.5,-0.92,0.02,22.44,8.82,-9.71,483

9431,-0.41,-0.9,0.01,37.35,-10.31,36.04,482

9450,-0.4,-0.63,-0.0,29.05,-16.98,86.76,482

9470,-0.49,-0.55,0.07,-8.66,-37.39,121.35,482

9490,-0.41,-0.74,0.01,-42.84,-66.45,149.34,481

9510,-0.37,-0.87,0.09,-43.55,-65.3,171.95,481

