Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7266,-0.92,-0.27,0.02,2.41,-4.59,-9.0,480

7286,-0.92,-0.24,0.05,5.28,-2.39,-1.62,478

7306,-0.93,-0.22,0.08,4.01,-2.93,-8.54,478

7326,-0.93,-0.22,0.06,1.34,-3.6,2.74,478

7346,-0.93,-0.21,0.04,1.27,-3.49,2.24,478

7366,-0.94,-0.19,0.05,0.4,-2.84,-1.51,478

7387,-0.94,-0.21,0.06,-0.17,-3.17,-9.61,478

7406,-0.94,-0.19,0.06,-1.41,-4.85,-8.34,478

7427,-0.94,-0.16,0.05,-2.73,-5.39,-2.4,478

7446,-0.93,-0.2,0.05,-2.89,-4.87,-11.62,478

7467,-0.94,-0.23,0.07,-1.94,-4.47,-9.6,478

7486,-0.92,-0.25,0.07,-0.63,-4.29,-12.57,478

7506,-0.93,-0.24,0.08,0.36,-4.96,-14.49,478

7526,-0.91,-0.24,0.07,0.26,-7.35,-19.69,478

7546,-0.92,-0.24,0.03,2.73,-5.14,-11.43,479

7566,-0.96,-0.24,0.1,4.62,-5.58,-5.95,479

7586,-0.92,-0.24,0.08,3.85,-6.73,-17.88,479

7606,-0.93,-0.28,0.07,8.47,-6.24,-26.64,480

7626,-0.95,-0.32,0.14,26.01,-0.13,-39.12,480

7646,-0.98,-0.19,0.14,38.94,-3.28,-31.35,481

7666,-0.96,0.04,0.16,35.07,0.71,-39.73,482

7686,-1.02,0.06,0.18,18.36,3.12,-42.91,482

7706,-1.07,-0.12,0.2,1.31,4.92,-52.9,483

7727,-0.97,-0.41,0.15,0.21,8.72,-60.65,483

7746,-0.85,-0.52,0.13,10.61,14.86,-58.39,483

7767,-0.82,-0.54,0.11,21.81,18.45,-36.59,483

7786,-0.87,-0.38,0.17,13.01,12.97,-14.73,482

7806,-0.8,-0.37,0.08,-3.97,-0.36,27.81,481

7826,-0.78,-0.52,0.1,1.11,-4.64,57.68,481

7846,-0.79,-0.43,0.16,9.04,-10.97,76.77,482

7866,-0.84,-0.28,0.15,1.48,-16.42,104.13,482

7886,-0.91,-0.27,0.17,-11.36,-20.93,104.44,482

7906,-0.92,-0.25,0.16,-18.66,-22.38,107.94,483

7926,-0.92,-0.26,0.13,-23.04,-22.33,109.21,482

7946,-0.89,-0.27,0.15,-19.94,-22.01,109.8,482

7966,-0.85,-0.24,0.18,-12.25,-16.21,115.57,482

7986,-0.9,-0.22,0.11,-2.09,-11.74,98.88,481

8006,-0.93,-0.18,0.17,10.09,-4.35,74.56,481

8027,-0.88,-0.06,0.15,13.51,-3.16,72.32,480

8046,-0.93,-0.05,0.12,6.7,-2.67,45.53,480

8067,-0.91,-0.08,0.18,-6.02,-7.87,38.2,480

8086,-0.93,-0.1,0.12,-18.51,-15.78,25.29,480

8107,-0.98,-0.08,0.09,-28.98,-13.28,-2.71,480

8126,-0.93,-0.09,0.1,-43.25,-17.98,-12.62,480

8146,-0.84,-0.2,0.02,-52.32,-16.09,-20.01,480

8166,-0.82,-0.39,-0.04,-52.83,-6.73,-45.7,479

8186,-0.87,-0.51,-0.03,-27.74,11.23,-42.91,479

8206,-1.22,-0.26,0.37,18.17,39.7,-28.12,480

8226,-1.1,0.06,0.41,-6.2,4.49,-22.89,481

8246,-0.86,-0.06,0.2,-38.77,-12.32,-33.02,481

8266,-0.85,-0.3,0.15,-42.96,-6.97,-34.8,481

8286,-1.01,-0.49,-0.06,-7.22,13.26,-27.51,481

8306,-0.89,-0.2,-0.01,7.75,18.29,-35.11,481

8326,-0.8,-0.16,0.24,-4.14,19.59,-24.62,481

8346,-0.94,-0.33,0.31,1.17,18.51,-28.63,480

