Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7268,-0.89,-0.32,0.07,1.21,-0.54,0.89,499

7288,-0.9,-0.33,0.08,1.0,-0.08,-1.54,496

7308,-0.89,-0.33,0.08,0.78,0.09,2.65,496

7328,-0.89,-0.34,0.09,1.15,0.73,-5.86,496

7348,-0.89,-0.34,0.07,0.8,0.47,-10.8,496

7368,-0.89,-0.34,0.06,0.19,-0.05,4.39,496

7388,-0.89,-0.34,0.07,-0.06,-0.54,1.31,496

7408,-0.9,-0.35,0.08,-0.01,-0.39,13.68,496

7429,-0.89,-0.35,0.08,0.87,0.03,5.18,496

7448,-0.89,-0.33,0.08,0.4,-0.31,-0.1,496

7469,-0.89,-0.35,0.08,-0.13,-0.52,7.0,496

7488,-0.89,-0.35,0.07,-0.42,-0.68,5.23,496

7508,-0.88,-0.35,0.07,-0.59,-1.12,5.09,496

7528,-0.89,-0.36,0.07,-0.97,-1.52,-3.06,496

7548,-0.88,-0.35,0.07,-0.71,-1.93,-0.91,496

7568,-0.88,-0.37,0.07,-0.65,-2.97,1.58,496

7588,-0.88,-0.37,0.07,-0.24,-2.43,0.72,496

7608,-0.88,-0.37,0.07,1.06,-1.84,6.3,497

7628,-0.88,-0.34,0.07,1.53,-1.67,3.95,496

7648,-0.9,-0.32,0.08,0.87,-2.31,1.46,496

7668,-0.89,-0.32,0.09,1.19,-1.15,5.49,496

7688,-0.9,-0.32,0.09,0.02,-2.19,2.78,496

7708,-0.9,-0.35,0.08,0.14,-1.49,4.42,496

7729,-0.9,-0.33,0.09,1.3,-1.44,1.0,496

7749,-0.89,-0.35,0.1,2.28,-0.81,-3.64,497

7770,-0.9,-0.33,0.1,1.03,-2.43,-0.27,497

7789,-0.88,-0.33,0.08,0.46,-1.62,1.69,496

7810,-0.9,-0.34,0.09,0.63,-1.71,5.58,496

7829,-0.9,-0.34,0.08,1.19,-1.87,0.09,496

7849,-0.9,-0.34,0.1,1.62,-1.38,7.45,496

7869,-0.89,-0.33,0.09,2.11,-0.02,8.33,496

7889,-0.92,-0.27,0.11,-3.43,-1.87,-5.31,496

7909,-0.91,-0.32,0.11,-6.01,-2.42,-0.77,496

7929,-0.88,-0.35,0.11,-3.92,-1.94,-3.62,496

7949,-0.9,-0.29,0.09,-7.54,-2.84,-3.63,496

7969,-0.92,-0.32,0.09,-13.94,-6.77,6.9,496

7989,-0.9,-0.34,0.05,-9.78,-6.2,1.66,496

8009,-0.92,-0.27,0.07,-6.09,-3.76,-5.45,497

8029,-0.9,-0.33,0.1,-5.28,-5.24,-4.75,497

8049,-0.88,-0.34,0.08,0.81,-1.7,-6.43,496

8070,-0.9,-0.3,0.07,4.43,0.91,-4.81,497

8090,-0.93,-0.27,0.1,-3.26,-1.62,-10.07,497

8111,-0.9,-0.35,0.08,-6.09,-4.05,-12.34,497

8130,-0.88,-0.37,0.07,-0.44,-3.18,-0.63,497

8151,-0.88,-0.36,0.08,4.35,-1.1,-5.67,497

8170,-0.88,-0.37,0.07,6.25,-0.94,-9.35,497

8190,-0.9,-0.36,0.07,7.82,-0.75,-15.12,497

8210,-0.89,-0.33,0.06,12.16,0.51,-15.39,497

8230,-0.89,-0.31,0.08,16.64,2.47,-5.11,497

8250,-0.93,-0.26,0.09,16.19,1.67,-15.99,497

8270,-0.93,-0.22,0.11,15.27,0.79,-18.42,497

8290,-0.92,-0.26,0.12,6.93,0.19,-25.05,498

8310,-0.9,-0.37,0.1,-7.42,-8.59,-21.81,498

8330,-0.84,-0.55,0.08,-6.12,-8.17,-15.44,498

8350,-0.81,-0.5,0.1,1.71,-5.21,-18.26,498

8370,-0.84,-0.45,0.11,4.89,-4.11,-14.65,498

8390,-0.86,-0.42,0.13,6.78,-3.85,-13.23,499

8411,-0.88,-0.36,0.12,6.19,-3.52,-5.37,499

8430,-0.88,-0.36,0.11,4.8,-4.81,-14.18,499

8451,-0.91,-0.35,0.13,6.98,-2.98,-14.24,499

8470,-0.94,-0.32,0.16,11.33,-4.77,-13.83,499

8491,-0.92,-0.24,0.13,14.61,-1.04,-20.26,500

8510,-0.9,-0.26,0.17,16.69,0.68,-32.2,500

8530,-0.9,-0.3,0.18,15.18,0.13,-25.62,501

8550,-0.93,-0.23,0.14,8.86,0.07,-37.25,501

8570,-0.98,-0.25,0.18,-1.4,-3.42,-38.87,502

8590,-0.87,-0.47,0.16,-6.12,-6.75,-33.94,503

8610,-0.76,-0.55,0.1,-0.01,-0.17,-17.91,503

8630,-0.81,-0.49,0.16,1.35,-0.26,-16.8,503

8650,-0.81,-0.44,0.2,-0.53,-5.46,9.8,503

8670,-0.87,-0.37,0.17,-7.0,-10.46,15.26,503

8690,-0.89,-0.38,0.17,-8.76,-13.1,23.11,504

8710,-0.85,-0.43,0.21,-1.07,-7.12,30.77,504

8730,-0.82,-0.44,0.19,9.9,-2.69,46.44,504

8751,-0.88,-0.38,0.18,16.4,1.72,43.38,504

8770,-0.91,-0.35,0.19,17.21,-0.28,58.99,504

8791,-0.88,-0.36,0.16,18.16,-1.93,62.98,504

8810,-0.92,-0.32,0.21,21.25,-0.13,73.53,504

8830,-0.89,-0.22,0.24,16.16,-3.01,77.82,504

8850,-0.92,-0.19,0.14,5.61,-10.88,86.6,503

8870,-0.98,-0.13,0.18,0.64,-11.35,83.15,503

8890,-0.91,-0.14,0.18,-8.67,-18.46,77.55,503

8910,-0.85,-0.3,0.16,-4.23,-14.86,66.92,503

8930,-0.81,-0.28,0.2,11.32,-3.67,56.98,503

8950,-0.89,-0.16,0.14,13.64,-3.73,62.77,503

8970,-0.99,-0.06,0.13,10.45,-0.36,42.7,503

8990,-0.93,-0.14,0.16,3.24,-5.67,40.7,503

9010,-0.85,-0.15,0.17,8.2,1.69,32.45,503

9030,-0.88,-0.15,0.14,13.5,7.14,21.66,503

9051,-0.85,-0.15,0.2,10.93,6.41,16.53,503

9070,-0.83,-0.13,0.2,2.9,4.97,17.91,503

9091,-0.9,-0.13,0.12,-10.46,-0.36,15.61,503

9110,-0.91,-0.13,0.18,-18.64,-3.75,2.75,503

9131,-0.85,-0.19,0.19,-17.91,-1.59,-15.1,503

9150,-0.89,-0.18,0.14,-14.99,3.48,-20.68,503

9170,-0.94,-0.09,0.18,-24.76,5.29,-32.78,503

9190,-0.96,-0.08,0.15,-47.95,-2.72,-34.96,502

9210,-1.14,-0.17,0.33,-49.62,4.38,-51.89,502

9230,-1.33,-0.15,0.52,-49.8,-4.17,-18.53,502

9250,-0.83,-0.29,0.02,-51.0,-13.76,-46.8,503

9270,-0.79,-0.38,0.03,-42.07,0.88,-61.06,503

9290,-0.81,-0.41,0.06,-40.82,5.45,-45.33,503

9310,-0.81,-0.53,-0.03,-22.09,14.5,-17.67,502

9330,-0.73,-0.6,0.25,-3.02,24.18,-34.08,502

9350,-0.89,-0.5,0.3,10.8,31.03,-27.31,502

9370,-0.88,-0.25,0.16,-5.62,16.33,-31.23,502

9391,-0.77,-0.45,0.12,1.07,26.04,-30.33,502

9410,-0.95,-0.36,0.07,24.75,35.63,-34.02,502

9431,-0.97,-0.15,0.03,16.25,26.87,-34.46,502

9450,-0.97,-0.19,-0.02,8.74,24.47,-32.09,502

9470,-0.97,-0.2,-0.04,5.22,19.84,-33.15,502

9490,-0.86,-0.32,-0.03,4.17,18.16,-26.87,502

9510,-0.94,-0.41,0.01,6.64,22.53,-31.25,502

9530,-0.88,-0.34,0.01,-0.7,16.53,-27.64,501

9550,-0.88,-0.35,0.05,-8.82,12.09,-20.41,501

9570,-0.9,-0.33,0.01,-19.37,8.7,-19.36,501

9590,-0.83,-0.43,0.05,-23.91,4.96,-26.06,501

9610,-0.84,-0.46,0.1,-14.04,11.83,-17.61,500

9630,-0.87,-0.31,0.1,-7.46,15.51,-17.23,501

9650,-0.89,-0.3,0.04,-10.39,11.51,-21.22,501

9670,-0.9,-0.33,0.03,-7.16,13.55,-24.53,501

9691,-0.9,-0.27,0.0,-1.75,16.64,-28.26,500

9710,-0.95,-0.24,0.09,-2.21,13.08,-27.91,500

9731,-0.91,-0.22,0.11,-11.49,5.11,-37.63,500

9750,-0.88,-0.3,0.01,-14.88,5.22,-39.27,499

9771,-0.89,-0.37,-0.05,-5.72,11.83,-53.02,499

9790,-0.9,-0.32,-0.01,5.32,14.8,-56.93,499

9810,-0.9,-0.28,0.01,11.61,18.56,-61.22,499

9830,-0.88,-0.32,0.0,13.82,19.93,-68.42,500

9850,-0.87,-0.34,0.0,17.41,24.59,-77.59,500

9870,-0.91,-0.39,0.0,28.51,32.77,-76.71,501

9890,-1.22,-0.38,0.16,46.49,38.87,-96.36,502

9910,-1.42,-0.46,0.33,69.41,45.03,-123.56,505

9930,-1.38,-0.53,0.3,94.22,58.88,-125.35,508

9950,-1.48,-0.26,0.29,96.43,56.77,-121.44,510

9970,-1.26,-0.2,0.34,84.11,49.72,-133.36,512

9990,-1.17,-0.41,0.32,84.75,57.52,-128.48,513

10010,-1.19,-0.45,0.25,60.29,27.71,-109.79,514

10031,-1.0,-0.51,0.05,-8.53,-14.07,-97.89,513

10050,-0.62,-0.74,-0.17,-49.98,-16.88,-75.79,512

10071,-0.39,-0.86,-0.19,-55.22,-21.47,-50.53,510

10090,-0.14,-1.1,-0.39,-33.19,-43.2,11.38,508

10110,0.23,-1.01,0.0,35.53,-9.73,50.9,507

10130,-0.29,-0.71,-0.01,42.19,-13.93,96.93,507

10150,-0.09,-0.56,-0.07,14.17,-50.88,151.11,507

10170,-0.16,-0.73,-0.02,4.55,-58.14,171.47,507

10190,-0.28,-0.73,0.01,5.62,-55.58,216.63,507

10210,-0.32,-0.74,0.08,-6.27,-71.59,230.7,507

10230,-0.4,-0.82,0.11,12.35,-51.3,248.23,507

10250,-0.59,-0.68,0.17,12.58,-54.51,263.36,506

10270,-0.63,-0.58,0.24,-16.26,-66.34,270.1,505

10290,-0.86,-0.33,0.31,-40.0,-65.42,278.02,502

10310,-1.16,-0.14,0.37,-57.33,-61.1,259.87,501

10331,-1.07,-0.47,0.18,-33.28,-45.87,185.9,499

10350,-0.92,-0.45,-0.03,10.74,-20.8,159.13,498

10371,-0.98,0.01,0.04,45.93,9.63,107.31,499

10390,-1.04,0.16,0.08,40.31,14.77,57.53,499

10411,-1.03,0.25,0.11,16.45,12.59,-1.98,499

10430,-0.95,0.21,0.02,-25.63,0.62,-44.73,499

10450,-0.86,-0.13,0.05,-76.53,-13.76,-83.08,499

