Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7264,-0.88,-0.32,0.06,4.52,-0.62,5.56,498

7284,-0.94,-0.35,0.1,4.61,0.65,-7.23,496

7304,-0.96,-0.33,0.12,6.41,-1.83,-1.65,496

7324,-0.9,-0.27,0.08,9.54,1.42,-16.86,496

7345,-0.88,-0.44,0.09,8.19,1.82,-8.23,496

7365,-0.87,-0.51,0.11,7.16,0.95,-3.79,497

7386,-0.86,-0.38,0.16,7.82,0.05,-2.96,497

7405,-0.86,-0.35,0.16,14.11,6.62,-5.79,497

7426,-0.94,-0.23,0.21,26.52,9.7,-8.18,497

7445,-0.93,0.03,0.16,20.14,10.74,-16.59,498

7465,-1.04,-0.02,0.23,-3.89,1.03,-23.77,499

7485,-0.98,-0.16,0.23,-19.17,-7.25,-29.89,500

7505,-0.88,-0.35,0.19,-22.81,-10.85,-30.77,500

7525,-0.88,-0.47,0.09,-18.55,-10.3,-30.07,500

7545,-0.88,-0.3,0.12,-21.8,-23.83,1.17,500

7565,-0.89,-0.22,0.12,-34.44,-27.9,24.01,500

7585,-0.9,-0.3,0.12,-32.58,-32.18,43.24,500

7605,-0.9,-0.39,0.15,-15.36,-23.28,39.48,501

7625,-0.9,-0.38,0.18,2.81,-14.27,55.01,501

7645,-0.88,-0.29,0.16,12.99,-8.44,64.4,501

7665,-1.01,-0.24,0.17,14.06,-3.03,73.66,501

7686,-0.98,-0.24,0.17,10.34,-8.77,78.54,500

7706,-0.9,-0.17,0.15,5.65,-14.35,83.94,500

7727,-0.9,-0.25,0.17,1.33,-14.94,68.31,499

7746,-0.83,-0.28,0.21,3.22,-14.48,78.34,499

7767,-0.89,-0.2,0.2,-6.82,-15.51,74.44,499

7786,-0.92,-0.2,0.18,-15.95,-20.76,63.59,498

7806,-0.84,-0.26,0.22,-17.3,-22.01,67.26,498

7826,-0.83,-0.2,0.21,-10.87,-18.1,68.54,498

7846,-0.87,-0.27,0.18,-4.39,-14.64,49.62,498

7866,-0.91,-0.26,0.27,3.74,-7.71,48.03,498

7886,-0.82,-0.15,0.2,4.7,-4.58,22.5,498

