Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7266,-0.91,-0.28,0.04,-0.1,0.56,1.72,468

7286,-0.91,-0.28,0.04,-1.64,0.38,0.85,466

7306,-0.9,-0.3,0.04,-1.87,0.5,4.85,466

7326,-0.91,-0.31,0.03,-0.59,0.33,-7.58,466

7346,-0.91,-0.28,0.03,0.4,0.39,4.11,466

7366,-0.91,-0.29,0.05,0.61,0.1,-6.13,466

7387,-0.91,-0.3,0.05,0.17,0.13,-2.84,466

7406,-0.91,-0.28,0.04,0.4,0.07,-3.57,466

7427,-0.9,-0.31,0.04,-0.06,0.24,7.44,466

7446,-0.9,-0.33,0.03,2.6,0.85,-0.19,466

7467,-0.91,-0.28,0.04,1.93,-0.4,-8.49,466

7486,-0.9,-0.25,0.05,-2.56,-1.59,3.21,466

7506,-0.91,-0.27,0.04,-5.02,-1.23,-3.78,466

7526,-0.91,-0.26,0.04,-8.48,-3.12,4.53,466

7546,-0.92,-0.33,0.02,-8.16,-2.26,-6.97,466

7566,-0.91,-0.31,0.02,-2.07,-0.08,-1.79,466

7586,-0.93,-0.27,0.04,2.34,-6.04,-7.92,466

7606,-0.92,-0.19,0.07,2.26,0.47,-3.45,466

7626,-0.9,-0.24,0.07,1.74,1.78,-5.1,467

7646,-0.91,-0.35,0.04,10.45,5.22,-16.74,467

7666,-0.95,-0.24,0.04,15.0,5.74,-5.41,467

7686,-0.93,-0.17,0.05,8.51,4.39,-13.13,467

7706,-0.94,-0.22,0.03,4.86,5.57,-18.85,467

7727,-0.94,-0.22,0.03,5.55,5.72,-9.52,468

7746,-0.92,-0.2,0.03,7.15,7.19,-15.26,468

7767,-0.95,-0.17,0.06,5.74,8.04,-26.94,468

7786,-0.98,-0.17,0.05,7.21,11.69,-23.79,469

7806,-1.0,-0.07,0.08,8.54,12.16,-25.27,469

7826,-1.02,-0.04,0.12,18.34,19.14,-37.63,470

7846,-1.09,0.16,0.24,38.11,29.34,-46.94,472

7866,-1.08,0.21,0.28,26.69,28.48,-59.21,475

7886,-1.1,-0.13,0.1,-18.97,15.66,-64.09,479

7906,-0.96,-0.6,-0.04,-55.29,3.71,-50.31,477

7926,-0.7,-1.11,-0.01,-30.79,-4.52,-35.9,476

7946,-0.62,-0.87,0.17,14.28,-30.02,48.18,475

7966,-0.91,-0.06,0.2,4.14,-43.78,95.51,476

7986,-1.13,-0.04,0.2,-23.39,-52.14,89.97,478

8006,-1.02,-0.43,0.15,-20.48,-62.26,75.0,477

8027,-0.82,-0.53,0.22,11.39,-54.71,73.68,476

8046,-0.78,-0.32,0.27,39.42,-42.66,93.81,477

8067,-0.88,-0.03,0.2,41.48,-32.8,94.95,477

8086,-1.01,-0.02,0.06,16.55,-43.03,86.92,476

8107,-0.94,-0.12,0.08,-2.82,-47.52,75.8,474

8126,-0.75,-0.29,0.09,-4.65,-42.23,64.56,474

8146,-0.76,-0.37,0.08,15.5,-26.19,58.42,474

8166,-0.89,-0.22,0.06,32.77,-16.45,59.28,474

8186,-0.91,-0.18,0.09,33.44,-14.17,42.3,474

8206,-0.8,-0.18,0.08,37.0,-8.31,41.6,474

8226,-0.8,-0.22,0.08,39.5,-0.0,32.76,474

8246,-0.85,-0.25,0.11,45.73,7.17,30.36,474

8266,-0.85,-0.13,0.07,44.17,11.61,18.96,474

8286,-0.98,-0.02,0.18,27.06,12.62,15.52,474

8306,-0.92,0.1,0.12,-1.84,8.38,0.66,475

8326,-0.98,0.03,0.18,-30.76,5.93,-15.74,475

8346,-0.88,-0.09,0.14,-59.34,-3.47,-33.17,474

8367,-0.74,-0.09,0.05,-77.89,6.3,-44.98,475

8386,-1.16,-0.16,0.25,-81.28,7.74,-34.26,475

8407,-1.54,-0.09,0.45,-61.64,-5.52,-1.83,476

8426,-0.83,-0.09,0.1,-51.9,2.59,-34.22,476

8446,-1.03,-0.06,-0.08,-87.0,6.33,-46.76,474

8466,-0.71,-0.36,-0.12,-86.65,8.68,-38.27,472

8486,-0.69,-0.76,0.07,-35.92,33.81,-40.01,472

8506,-0.92,-0.44,0.28,-3.19,34.59,-25.52,472

8526,-0.96,-0.13,0.09,-10.47,35.89,-25.66,475

8546,-0.9,-0.33,-0.08,-23.03,29.35,-29.78,473

8566,-0.93,-0.38,-0.08,-7.37,32.58,-13.22,472

8586,-0.96,-0.19,0.01,2.92,32.19,-28.73,471

8606,-0.96,-0.07,0.01,-6.85,27.31,-28.21,472

8626,-0.93,-0.14,0.03,-16.22,25.13,-21.54,473

8646,-0.88,-0.21,0.05,-14.12,28.71,-34.06,473

8667,-0.94,-0.18,0.01,-13.35,28.79,-31.61,472

8686,-0.88,-0.24,-0.02,-16.58,28.38,-37.12,472

8707,-0.89,-0.37,-0.07,-18.7,24.48,-26.99,472

8726,-0.84,-0.46,-0.05,-14.16,23.78,-37.73,472

8747,-0.87,-0.39,-0.0,-1.08,27.71,-28.32,472

8766,-0.92,-0.3,-0.04,-1.2,25.25,-25.01,473

8786,-0.87,-0.34,0.01,-3.08,23.08,-34.18,473

8806,-0.83,-0.33,0.02,3.58,29.58,-32.07,473

8826,-0.87,-0.33,0.0,14.72,34.94,-32.31,473

8846,-0.95,-0.39,-0.01,21.52,31.43,-32.47,474

8866,-0.84,-0.4,0.03,22.72,28.03,-47.86,473

8886,-0.86,-0.33,-0.13,24.42,39.46,-42.17,473

8906,-0.89,-0.28,-0.16,23.82,36.64,-32.36,473

8926,-0.87,-0.3,-0.02,25.35,35.63,-42.96,473

8946,-0.87,-0.32,0.05,36.52,45.98,-41.84,474

8966,-0.93,-0.19,0.02,41.93,49.89,-51.54,476

8986,-0.96,-0.23,0.04,56.97,60.3,-93.41,477

9007,-1.32,-0.22,0.18,87.65,83.26,-101.86,480

9026,-1.7,-0.35,0.17,104.68,91.83,-122.76,486

9047,-1.69,-0.29,0.39,125.29,77.95,-144.35,489

9066,-1.39,-0.07,0.44,114.6,74.88,-142.11,490

9086,-1.25,-0.21,0.03,58.71,57.49,-118.8,492

9106,-0.93,-0.27,-0.15,-11.77,29.4,-99.72,491

9126,-0.46,-0.46,-0.46,-88.88,-21.3,-84.3,489

9146,-0.3,-0.8,-0.5,-106.41,10.41,-90.5,488

9166,-0.52,-1.24,-0.31,-48.01,12.22,-56.52,490

9186,-0.49,-1.08,-0.15,21.44,-27.5,13.7,490

9206,-0.14,-0.72,-0.15,66.74,-36.1,58.21,490

9226,-0.28,-0.58,-0.21,56.02,-45.42,94.89,489

9246,-0.44,-0.65,-0.21,39.58,-70.45,141.57,489

9266,-0.54,-0.66,-0.14,21.56,-87.88,177.41,488

9286,-0.53,-0.71,-0.13,-4.97,-114.0,183.16,486

9307,-0.56,-0.71,-0.07,-6.13,-117.96,204.73,484

9326,-0.71,-0.67,-0.01,-19.06,-124.74,208.16,482

9347,-0.66,-0.59,0.06,-31.52,-125.38,218.01,480

9366,-0.58,-0.66,-0.01,-36.5,-116.63,215.34,476

9387,-0.84,-0.6,0.03,-11.42,-100.46,198.1,473

9406,-0.97,-0.5,0.28,16.03,-87.03,193.04,471

9426,-0.8,-0.26,-0.08,18.58,-77.47,171.8,471

9446,-1.11,-0.04,0.22,32.08,-36.98,103.01,470

9466,-0.84,0.15,0.22,21.56,-25.53,74.09,470

9486,-0.91,0.22,0.05,4.77,-4.65,16.94,470

9506,-0.91,0.21,0.11,-43.63,-9.47,-20.75,470

9526,-0.71,-0.04,-0.01,-78.99,0.03,-60.43,471

9546,-0.63,-0.57,-0.25,-84.29,24.47,-113.52,471

9566,-1.02,-0.78,0.15,-14.85,60.3,-55.7,470

9586,-1.39,-0.44,0.33,46.46,29.26,4.25,471

9606,-1.05,0.08,0.12,22.51,35.31,-44.03,476

9626,-1.03,-0.05,0.1,-68.84,14.21,-59.79,474

9647,-0.6,-0.55,-0.03,-79.08,20.59,-43.47,472

9666,-0.68,-0.83,-0.02,-8.27,38.51,-23.77,472

9687,-0.93,-0.4,0.17,26.61,45.58,-31.24,473

9706,-1.06,-0.04,0.06,12.84,41.4,-29.02,475

9726,-0.98,-0.04,-0.14,-23.49,26.27,-20.96,474

9746,-0.83,-0.34,-0.13,-32.1,27.4,-42.44,473

9766,-0.96,-0.4,-0.02,-15.32,30.32,-29.04,473

9786,-0.96,-0.27,-0.06,-11.63,23.38,-21.01,474

9806,-0.89,-0.32,-0.04,-20.03,21.57,-16.44,474

9826,-0.87,-0.43,-0.0,-26.48,17.83,-37.49,473

9846,-0.87,-0.43,-0.02,-23.43,18.27,-24.6,472

9866,-0.85,-0.4,-0.01,-17.2,17.45,-26.56,473

9886,-0.84,-0.4,0.05,-6.77,21.14,-23.62,474

9906,-0.9,-0.2,0.04,-2.29,23.14,-17.99,474

9926,-0.93,-0.08,-0.03,-7.4,25.03,-24.02,473

9947,-0.98,-0.22,-0.02,-15.03,21.45,-23.38,473

9966,-0.86,-0.35,0.0,-12.42,20.3,-29.23,473

9987,-0.83,-0.39,0.0,-3.84,26.39,-29.39,473

10006,-0.89,-0.29,-0.01,-6.45,25.55,-30.98,473

10027,-0.89,-0.3,-0.09,-5.8,27.67,-30.43,472

10046,-0.91,-0.25,-0.09,0.9,29.28,-33.61,472

10066,-0.93,-0.19,-0.04,7.38,31.9,-37.1,472

10086,-0.93,-0.2,-0.0,9.23,33.42,-50.36,473

10106,-0.89,-0.25,0.0,12.81,37.29,-43.91,473

10126,-0.8,-0.36,0.05,20.87,42.39,-74.89,475

10146,-0.82,-0.42,0.15,42.13,52.0,-83.8,477

10166,-1.04,-0.46,0.13,74.26,78.0,-106.75,480

10186,-1.58,-0.54,0.24,105.99,98.82,-118.52,485

10206,-2.0,-0.39,0.48,158.45,108.29,-132.99,489

10226,-1.78,0.04,0.46,161.61,81.87,-163.43,492

10246,-1.33,-0.02,0.18,91.62,66.06,-149.99,491

10266,-0.88,-0.38,-0.17,-9.93,28.47,-100.3,490

10287,-0.4,-0.55,-0.42,-85.8,0.54,-86.71,488

10306,-0.31,-0.74,-0.41,-107.57,4.36,-58.03,487

10327,-0.44,-1.05,-0.29,-67.93,-1.64,-28.94,488

10346,-0.34,-1.07,-0.17,1.71,-23.1,30.73,488

10366,-0.29,-0.74,-0.02,40.75,-39.15,91.88,489

10386,-0.16,-0.72,-0.26,50.46,-56.29,144.42,489

10406,-0.29,-0.67,-0.17,54.42,-55.93,179.4,488

10426,-0.43,-0.81,-0.18,56.46,-85.21,216.64,487

10446,-0.52,-0.74,-0.11,44.37,-104.43,232.58,486

10466,-0.79,-0.56,0.04,29.87,-116.05,247.8,485

10486,-0.88,-0.45,0.08,-20.55,-133.33,238.12,482

10506,-0.75,-0.49,0.1,-67.6,-143.06,233.36,478

10526,-0.87,-0.39,0.21,-83.8,-133.9,231.03,475

10546,-0.86,-0.57,-0.07,-64.73,-123.87,180.67,473

10566,-1.14,-0.46,0.2,-43.72,-102.02,144.99,471

10587,-0.68,-0.2,0.08,-29.48,-73.33,111.25,472

10606,-0.83,-0.13,0.02,-11.55,-29.58,45.08,472

10627,-0.74,0.03,0.05,-5.29,-12.84,-2.4,473

10646,-0.65,-0.1,-0.07,-12.58,15.61,-57.0,473

10667,-0.64,-0.33,-0.08,-36.47,21.17,-85.23,473

10686,-0.59,-0.63,0.0,-23.68,53.6,-87.05,471

10706,-1.53,-0.29,0.61,36.61,74.44,9.2,471

10726,-1.82,0.05,0.22,3.27,2.65,1.86,479

10746,-0.78,-0.08,-0.06,-48.99,34.19,-78.05,475

10766,-0.68,-0.58,-0.01,-64.81,33.86,-70.15,473

10786,-0.64,-0.61,-0.11,-7.23,36.99,-15.26,472

10806,-0.99,-0.2,0.13,12.57,40.39,-36.02,473

10826,-1.03,0.05,0.05,-37.25,30.33,-30.52,477

10846,-0.94,-0.17,-0.16,-62.3,25.09,-38.24,475

10866,-0.84,-0.49,-0.16,-38.26,34.33,-45.95,474

10886,-0.94,-0.54,-0.12,5.23,42.27,-34.38,474

10906,-0.94,-0.22,-0.02,2.61,26.47,-21.29,475

10927,-0.84,-0.29,0.04,-23.81,26.27,-26.61,476

10946,-0.85,-0.48,0.05,-25.72,26.82,-35.22,475

10967,-0.82,-0.51,0.0,-7.03,31.26,-34.71,474

10986,-0.89,-0.4,0.02,9.73,34.35,-40.3,474

11006,-0.9,-0.23,-0.01,6.03,30.27,-27.02,475

11026,-0.87,-0.17,-0.04,-5.71,28.93,-31.37,475

11046,-0.89,-0.26,-0.04,-12.41,26.54,-28.09,474

11066,-0.88,-0.34,0.04,-10.56,25.92,-34.03,474

11086,-0.84,-0.39,0.04,-1.34,28.65,-40.26,475

11106,-0.86,-0.32,-0.01,-1.93,27.96,-40.65,476

11126,-0.88,-0.36,-0.11,-3.58,30.29,-37.02,475

11146,-0.89,-0.4,-0.11,-1.87,29.38,-37.91,475

11166,-0.84,-0.44,-0.1,1.21,31.87,-36.23,475

11186,-0.9,-0.49,-0.09,6.94,34.97,-46.68,476

11206,-0.86,-0.51,-0.06,16.16,39.13,-52.69,476

11227,-0.87,-0.5,-0.06,31.85,50.96,-46.03,477

11246,-0.97,-0.42,0.06,47.1,57.22,-58.48,479

11267,-1.1,-0.37,0.15,70.68,68.91,-71.36,482

11286,-1.47,-0.52,0.57,112.68,84.27,-115.25,486

11307,-2.0,-0.34,0.65,181.87,111.57,-125.96,492

11326,-1.86,0.05,0.34,186.69,100.91,-165.67,494

11346,-1.29,0.18,-0.01,111.5,66.33,-146.38,494

11366,-0.79,-0.15,-0.33,-0.16,32.76,-100.69,490

11386,-0.4,-0.46,-0.54,-106.26,-22.4,-79.62,487

11406,-0.3,-0.86,-0.58,-106.59,16.15,-82.75,487

11426,-0.45,-1.2,-0.37,-47.46,3.02,-49.14,487

11446,-0.3,-1.0,-0.27,21.27,-12.22,15.79,489

11466,-0.19,-0.67,-0.02,56.54,-21.23,70.29,489

11486,-0.15,-0.67,-0.1,51.18,-50.98,129.52,488

