request;0;1683046.924402
request;1;1683046.925360
request;2;1683046.925635
request;3;1683046.926462
request;4;1683046.926658
result;0;-1;0.0006859302520751953;0.007513999938964844;0.0;0.009189128875732422;1683046.943020
result;4;-1;0.0016570091247558594;0.010148048400878906;0.0;0.013010025024414062;1683046.957821
result;3;-1;0.0016620159149169922;0.010148048400878906;0.0;0.013245105743408203;1683046.958603
result;2;-1;0.0006711483001708984;0.011144876480102539;0.0;0.013304948806762695;1683046.959087
result;1;-1;0.0007841587066650391;0.011144876480102539;0.0;0.013426065444946289;1683046.959554
request;5;1683046.966346
request;6;1683046.967040
result;5;-1;0.0005731582641601562;0.014417886734008789;0.0;0.015778064727783203;1683046.988197
result;6;-1;0.0005228519439697266;0.011775970458984375;0.0;0.012989997863769531;1683047.003583
request;7;1683047.011955
request;8;1683047.012914
request;9;1683047.013200
result;7;-1;0.0001270771026611328;0.014718055725097656;0.0;0.01568007469177246;1683047.035690
result;9;-1;0.0014019012451171875;0.009898185729980469;0.0;0.012202978134155273;1683047.051252
result;8;-1;0.0005300045013427734;0.010897159576416016;0.0;0.012438058853149414;1683047.051598
request;10;1683047.057530
request;11;1683047.058329
result;10;-1;0.001277923583984375;0.01425790786743164;0.0;0.016380786895751953;1683047.082075
result;11;-1;0.00042510032653808594;0.011714935302734375;0.0;0.013262033462524414;1683047.096828
request;12;1683047.101916
request;13;1683047.102666
result;12;-1;0.0006830692291259766;0.0014278888702392578;0.0;0.002814054489135742;1683047.112316
result;13;-1;0.0006799697875976562;0.011768102645874023;0.0;0.013106107711791992;1683047.127000
request;14;1683047.148545
request;15;1683047.149316
result;14;-1;0.0006999969482421875;0.0010139942169189453;0.0;0.0022940635681152344;1683047.158458
result;15;-1;0.0002830028533935547;0.011852025985717773;0.0;0.013148069381713867;1683047.173761
request;16;1683047.192600
request;17;1683047.193458
request;18;1683047.193743
result;16;-1;0.0009391307830810547;0.003421783447265625;0.0;0.005059957504272461;1683047.205184
result;18;-1;0.0013630390167236328;0.010996818542480469;0.0;0.013396978378295898;1683047.221163
result;17;-1;0.00051116943359375;0.011979818344116211;0.0;0.013707160949707031;1683047.221486
request;19;1683047.237395
request;20;1683047.238144
result;19;-1;0.0008511543273925781;0.004469871520996094;0.0;0.006051063537597656;1683047.251039
result;20;-1;0.0006279945373535156;0.011837005615234375;0.0;0.013273000717163086;1683047.266579
request;21;1683047.282245
request;22;1683047.283071
result;21;-1;0.0006299018859863281;0.005888938903808594;0.0;0.0073699951171875;1683047.297914
result;22;-1;0.0002720355987548828;0.012817144393920898;0.0;0.014024019241333008;1683047.314092
request;23;1683047.327423
request;24;1683047.328387
request;25;1683047.328656
result;23;-1;0.0005540847778320312;0.009847879409790039;0.0;0.0110931396484375;1683047.345760
result;25;-1;0.0011050701141357422;0.009377002716064453;0.0;0.011391162872314453;1683047.363253
result;24;-1;0.00018095970153808594;0.010380983352661133;0.0;0.011556863784790039;1683047.364103
request;26;1683047.375461
request;27;1683047.376672
result;26;-1;0.00026798248291015625;0.007915019989013672;0.0;0.008968114852905273;1683047.395475
result;27;-1;0.0008728504180908203;0.011089086532592773;0.0;0.012712955474853516;1683047.415616
request;28;1683047.420849
request;29;1683047.422173
result;28;-1;0.0003218650817871094;0.0077550411224365234;0.0;0.008973836898803711;1683047.442263
result;29;-1;0.0009429454803466797;0.011509895324707031;0.0;0.013176918029785156;1683047.457294
request;30;1683047.510400
request;31;1683047.511454
request;32;1683047.512736
request;33;1683047.513011
request;34;1683047.513178
result;30;-1;0.0001220703125;0.014264106750488281;0.0;0.015259027481079102;1683047.536334
request;35;1683047.555404
request;36;1683047.555818
result;34;-1;0.002110004425048828;0.010742902755737305;0.0;0.013721942901611328;1683047.556325
result;33;-1;0.0010941028594970703;0.011761903762817383;0.0;0.013813972473144531;1683047.556676
result;32;-1;0.0011091232299804688;0.011761903762817383;0.0;0.013931035995483398;1683047.556916
result;31;-1;0.00026798248291015625;0.012727975845336914;0.0;0.014101028442382812;1683047.557168
result;35;-1;0.0005490779876708984;0.016137123107910156;0.0;0.017486095428466797;1683047.584665
result;36;-1;0.0005869865417480469;0.010973930358886719;0.0;0.01246500015258789;1683047.599767
request;37;1683047.600845
request;38;1683047.602180
result;37;-1;0.0008809566497802734;0.0;0.0;0.0015919208526611328;1683047.614771
result;38;-1;0.0008728504180908203;0.011985063552856445;0.0;0.013661861419677734;1683047.630654
request;39;1683047.645837
request;40;1683047.647177
result;39;-1;0.0004410743713378906;0.0023779869079589844;0.0;0.003576993942260742;1683047.662271
result;40;-1;0.0002739429473876953;0.012829065322875977;0.0;0.013850927352905273;1683047.678192
request;41;1683047.691226
request;42;1683047.692763
request;43;1683047.693277
result;41;-1;0.0007579326629638672;0.005012035369873047;0.0;0.006529092788696289;1683047.710345
result;43;-1;0.0013530254364013672;0.010394811630249023;0.0;0.012837886810302734;1683047.726640
result;42;-1;0.0005130767822265625;0.011365890502929688;0.0;0.013134956359863281;1683047.727631
request;44;1683047.736234
request;45;1683047.737623
result;44;-1;-0.00023484230041503906;0.007928848266601562;0.0;0.00836801528930664;1683047.756873
result;45;-1;0.00037407875061035156;0.012219905853271484;0.0;0.013330936431884766;1683047.772292
request;46;1683047.780960
request;47;1683047.782309
result;46;-1;0.00039386749267578125;0.009820222854614258;0.0;0.011024951934814453;1683047.803813
result;47;-1;0.0008559226989746094;0.011191129684448242;0.0;0.012758016586303711;1683047.819482
request;48;1683047.825936
request;49;1683047.827345
request;50;1683047.827811
result;48;-1;0.0007460117340087891;0.011120080947875977;0.0;0.013051986694335938;1683047.851408
result;50;-1;0.0010218620300292969;0.011254072189331055;0.0;0.013257980346679688;1683047.867412
