Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7266,-0.91,-0.29,0.06,1.85,-1.61,0.51,480
7286,-0.92,-0.24,0.05,0.58,-2.37,0.44,478
7306,-0.93,-0.22,0.03,-0.73,-3.03,-0.16,478
7326,-0.93,-0.24,0.04,0.92,-2.79,-1.43,477
7346,-0.93,-0.22,0.04,5.52,-2.59,-3.14,477
7366,-0.95,-0.17,0.04,5.04,-2.17,-5.02,478
7387,-0.94,-0.15,0.04,1.59,-5.17,-6.89,478
7406,-0.95,-0.16,0.04,3.71,-3.92,-11.23,478
7427,-0.92,-0.21,0.01,12.75,-0.86,-16.68,479
7446,-0.95,-0.21,0.03,26.17,4.59,-21.2,479
7467,-0.96,-0.11,0.07,28.25,5.08,-25.37,480
7486,-0.97,-0.11,0.07,25.12,5.02,-29.02,480
7506,-0.96,-0.17,0.07,18.0,0.88,-30.6,481
7526,-0.93,-0.27,0.06,16.89,0.92,-34.59,481
7546,-0.93,-0.31,0.1,23.44,3.72,-39.55,482
7566,-1.02,-0.24,0.08,27.53,-3.53,-40.1,482
7586,-1.07,-0.04,0.1,22.87,-6.89,-41.84,483
7606,-1.06,0.03,0.22,13.12,-2.54,-49.5,485
7626,-0.97,-0.09,0.2,-3.48,-1.79,-52.16,486
7646,-0.92,-0.34,0.08,-22.03,-1.67,-55.23,486
7666,-0.85,-0.56,0.0,-22.85,-0.97,-48.57,485
7686,-0.79,-0.68,0.07,-9.98,1.46,-36.34,484
7706,-0.8,-0.47,0.08,-5.52,-1.9,-1.9,483
7727,-0.76,-0.45,0.08,-10.38,-5.55,27.38,483
7746,-0.8,-0.53,0.05,1.79,-8.83,47.7,483
7767,-0.83,-0.41,0.12,5.65,-12.66,70.22,483
7786,-0.83,-0.37,0.19,-2.35,-16.97,88.22,483
7806,-0.8,-0.32,0.17,-12.44,-19.73,104.82,484
7826,-0.93,-0.19,0.09,-27.67,-25.17,116.02,484
7846,-0.98,-0.26,0.15,-38.36,-31.01,119.6,484
7866,-0.87,-0.31,0.12,-31.11,-25.29,119.32,483
7886,-0.96,-0.21,0.12,-17.06,-16.69,110.79,483
7906,-1.01,-0.13,0.18,-22.35,-18.19,106.59,482
7926,-0.91,0.03,0.11,-36.04,-25.5,101.32,481
7946,-0.9,-0.11,0.07,-41.71,-27.26,83.84,481
7966,-0.85,-0.22,0.17,-22.16,-15.69,67.26,480
7986,-0.8,-0.2,0.12,-1.4,-8.54,48.22,480
8006,-0.86,-0.08,0.13,5.58,-1.3,34.37,480
8027,-0.85,-0.01,0.14,-3.69,-5.04,20.79,480
