Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7267,-0.96,-0.33,0.12,1.0,-4.74,-4.13,508

7287,-0.88,-0.35,0.17,6.79,-4.4,-9.2,506

7307,-0.85,-0.34,0.19,-1.06,-5.47,-5.23,506

7327,-0.82,-0.49,0.16,-4.63,-6.48,-0.58,506

7347,-0.81,-0.55,0.15,-0.76,-9.03,1.23,506

7367,-0.81,-0.44,0.15,4.11,-5.36,-1.42,506

7388,-0.89,-0.34,0.17,10.13,-0.34,2.15,506

7408,-0.91,-0.19,0.13,8.14,-3.06,-0.86,506

7429,-0.9,-0.22,0.07,7.9,-0.92,-17.98,506

7448,-0.95,-0.24,0.14,7.76,0.16,-2.44,506

7469,-0.96,-0.29,0.15,9.17,1.42,-14.48,506

7488,-0.93,-0.33,0.14,14.77,2.78,-14.71,506

7508,-1.04,-0.11,0.09,21.47,-0.2,-24.57,506

7528,-1.03,0.03,0.16,12.98,-6.77,-34.09,507

7548,-0.92,-0.16,0.24,7.09,-0.87,-29.72,508

7568,-0.84,-0.44,0.33,9.85,1.11,-30.28,508

7588,-0.73,-0.63,0.18,15.46,7.66,-17.24,508

7608,-0.73,-0.5,0.15,18.19,8.93,8.94,508

7628,-0.84,-0.26,0.21,13.92,6.35,40.53,508

7648,-0.97,-0.14,0.2,-12.45,-6.95,56.6,508

7668,-0.94,-0.2,0.14,-20.3,-11.09,76.59,509

7688,-0.9,-0.32,0.2,-2.22,-0.2,62.34,509

7708,-0.88,-0.29,0.21,19.78,7.22,75.3,509

7729,-0.92,-0.15,0.22,23.05,9.05,74.84,509

7749,-0.95,-0.12,0.16,11.81,1.11,61.02,509

7770,-0.99,-0.14,0.21,1.6,-2.6,53.02,509

7789,-0.94,-0.17,0.22,-3.86,-5.32,48.4,509

7810,-0.9,-0.18,0.2,-4.92,-4.8,46.33,509

7829,-0.91,-0.09,0.2,-7.32,-6.13,50.44,509

7849,-0.99,-0.08,0.15,-12.77,-9.97,33.62,509

7869,-0.98,-0.13,0.18,-19.44,-12.74,39.86,509

7889,-0.9,-0.17,0.18,-15.06,-9.39,37.38,509

7909,-0.9,-0.18,0.17,-13.06,-8.61,33.17,509

7929,-0.87,-0.15,0.19,-10.02,-8.8,42.13,509

7949,-0.85,-0.13,0.17,-6.15,-7.09,27.02,509

7969,-0.91,-0.19,0.17,-4.68,-3.68,30.1,509

7989,-0.88,-0.16,0.19,0.11,-2.14,25.5,509

8009,-0.84,-0.13,0.17,6.04,2.58,28.99,509

8029,-0.89,-0.12,0.15,4.54,3.03,16.77,509

8049,-0.93,-0.05,0.19,-2.08,-1.59,22.81,509

8070,-0.89,-0.14,0.21,-1.0,-0.08,2.29,509

8090,-0.91,-0.12,0.18,1.84,3.6,-0.85,509

8111,-0.87,-0.08,0.18,-6.48,1.94,-11.28,509

8130,-0.88,-0.07,0.2,-17.03,1.57,-20.88,509

8151,-0.92,-0.12,0.13,-34.8,-7.33,-18.11,509

8170,-0.92,-0.07,0.14,-42.86,-7.73,-30.77,508

8190,-0.93,0.0,0.11,-57.92,-7.3,-51.55,508

8210,-0.97,-0.1,0.26,-67.26,-9.96,-52.2,508

8230,-1.08,-0.14,0.48,-41.82,6.99,-15.26,508

8250,-1.19,-0.03,0.35,-23.87,7.58,-24.79,508

8270,-1.09,-0.17,0.09,-47.53,-14.51,-50.81,508

8290,-0.78,-0.4,-0.07,-44.66,-5.33,-50.39,507

8310,-0.75,-0.51,-0.04,-8.82,21.08,-35.8,507

8330,-0.87,-0.42,0.22,-0.1,24.44,-35.49,506

8350,-0.87,-0.36,0.45,-7.12,13.74,-37.12,507

8370,-0.79,-0.35,0.3,-5.55,18.61,-31.82,507

