Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7266,-0.91,-0.31,0.03,-1.26,-1.46,-4.18,470
7286,-0.91,-0.31,0.02,1.31,-2.15,-4.5,467
7306,-0.92,-0.28,0.06,6.59,0.22,-4.84,467
7326,-0.93,-0.26,0.06,11.08,0.13,-6.4,467
7346,-0.91,-0.24,0.04,12.38,1.3,-7.51,468
7366,-0.94,-0.22,0.06,11.58,2.42,-8.49,468
7387,-0.94,-0.19,0.08,9.96,2.16,-9.95,468
7406,-0.94,-0.16,0.08,8.3,3.61,-11.4,469
7427,-0.94,-0.17,0.06,5.37,4.94,-14.26,468
7446,-0.96,-0.19,0.06,3.11,5.53,-16.09,469
7467,-1.0,-0.23,0.06,3.95,7.53,-19.48,470
7486,-1.03,-0.13,0.06,10.03,8.42,-21.42,470
7506,-1.07,0.02,0.17,20.1,16.04,-28.06,471
7526,-1.1,0.11,0.26,26.82,19.49,-39.43,474
7546,-1.02,0.22,0.33,1.49,13.59,-48.32,477
7566,-0.88,-0.0,0.29,-35.7,9.35,-49.62,479
7586,-0.86,-0.49,0.07,-55.73,5.09,-56.4,477
7606,-0.88,-0.84,0.06,-33.99,-5.29,-52.41,477
7626,-0.91,-0.57,0.15,-5.29,-16.12,1.04,477
7646,-0.9,-0.16,0.07,-12.31,-36.07,29.96,478
7666,-0.95,-0.2,0.11,-27.58,-41.98,41.36,479
7686,-0.85,-0.5,0.12,-15.04,-47.48,54.02,479
7706,-0.85,-0.56,0.1,22.77,-36.45,70.29,478
7727,-0.9,-0.27,0.16,47.43,-32.73,96.26,479
7746,-0.78,-0.07,0.14,35.38,-32.83,100.28,478
7767,-0.88,-0.26,0.04,21.69,-21.96,81.6,477
7786,-1.02,-0.3,0.17,27.77,-29.92,86.05,477
7806,-0.82,-0.19,0.13,25.57,-31.93,86.83,476
7826,-0.88,-0.27,0.13,32.68,-23.54,77.89,477
7846,-0.87,-0.2,0.16,39.14,-15.29,75.45,476
7866,-0.8,-0.11,0.08,33.03,-15.11,59.74,476
7886,-0.88,-0.12,0.1,25.84,-6.88,48.03,476
