Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7265,-0.88,-0.35,0.04,1.83,1.71,-9.84,484

7285,-0.9,-0.34,0.03,-0.48,0.82,-10.54,482

7305,-0.89,-0.32,0.04,-3.06,-1.53,-5.35,482

7325,-0.89,-0.31,0.07,-2.05,-0.0,-16.19,482

7345,-0.91,-0.27,0.06,3.01,3.6,-23.23,483

7365,-0.94,-0.19,0.07,6.44,6.17,-32.21,484

7386,-0.95,-0.15,0.09,10.35,13.81,-35.63,485

7405,-1.0,-0.16,0.15,11.13,11.39,-35.38,486

7426,-0.98,-0.19,0.2,27.55,17.1,-55.41,488

7445,-0.98,-0.22,0.19,38.59,22.26,-58.38,490

7465,-1.02,-0.21,0.23,39.89,31.8,-70.66,493

7485,-1.05,-0.21,0.23,32.27,39.86,-60.28,495

7505,-1.05,-0.24,0.04,9.43,40.29,-53.4,496

7525,-1.05,-0.54,-0.13,-25.35,17.2,-74.71,497

7545,-0.86,-0.61,0.03,-44.99,-23.36,-32.99,498

7565,-0.64,-0.84,0.04,-36.29,-20.38,-21.48,498

7585,-0.61,-0.81,0.04,-4.6,-21.77,12.01,498

7605,-0.74,-0.65,0.05,3.46,-31.94,48.8,498

7625,-0.72,-0.56,-0.01,0.88,-39.29,65.72,498

7645,-0.8,-0.51,-0.0,-0.52,-48.0,78.08,498

7665,-0.89,-0.45,0.07,-5.79,-55.04,89.29,497

7686,-0.81,-0.44,0.07,-16.43,-61.87,94.82,496

7706,-0.77,-0.51,0.05,-15.44,-49.99,101.66,496

7727,-0.86,-0.45,0.16,0.44,-45.97,102.44,494

7746,-0.75,-0.39,0.1,4.24,-49.22,103.89,493

7767,-0.78,-0.47,0.06,11.26,-30.28,85.1,492

7786,-0.85,-0.42,0.13,18.82,-27.25,84.73,491

7806,-0.73,-0.27,0.02,16.96,-25.32,93.8,490

7826,-0.94,-0.18,0.06,25.88,-12.52,70.98,489

7846,-0.93,-0.2,0.17,22.59,-14.23,54.14,489

7866,-0.79,-0.17,0.14,19.45,-7.5,43.81,488

7886,-0.89,-0.16,0.06,16.9,1.72,22.94,488

7906,-0.95,-0.07,0.18,0.97,-5.85,24.4,488

7926,-0.86,0.01,0.14,-27.03,-10.69,12.56,488

7946,-0.9,-0.05,0.1,-45.8,-6.11,-2.78,488

7966,-0.89,-0.14,0.17,-44.93,-2.19,-28.41,488

7986,-0.76,-0.26,0.1,-35.33,10.33,-44.82,489

8006,-0.95,-0.41,0.2,-12.43,28.96,-45.8,488

8027,-1.2,-0.18,0.37,-5.61,14.23,-14.23,489

8046,-1.06,0.1,0.2,-28.89,4.96,-14.97,489

8067,-0.99,0.0,0.08,-62.38,7.78,-35.35,489

8086,-0.98,-0.37,0.07,-79.59,-1.36,-33.16,489

8107,-0.7,-0.56,0.02,-47.5,10.53,-25.19,489

