Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7266,-0.9,-0.32,0.04,0.43,-0.62,0.37,482

7286,-0.91,-0.29,0.05,-0.99,-0.59,-5.08,480

7306,-0.9,-0.29,0.05,-2.29,-0.87,-9.98,480

7326,-0.9,-0.3,0.04,-3.48,-1.02,-2.81,480

7346,-0.91,-0.32,0.05,-3.17,-3.22,-8.31,480

7366,-0.9,-0.29,0.06,-3.83,-1.02,3.92,480

7387,-0.92,-0.29,0.06,-3.02,-1.95,-2.25,480

7406,-0.9,-0.3,0.05,-2.26,-0.29,-9.77,480

7427,-0.91,-0.3,0.05,-2.62,-0.79,-9.22,481

7446,-0.9,-0.29,0.03,-2.04,-0.07,-9.73,481

7467,-0.91,-0.31,0.06,1.7,2.89,-11.44,481

7486,-0.92,-0.22,0.05,-1.74,0.32,-16.75,481

7506,-0.94,-0.19,0.06,-8.21,-0.29,-5.59,482

7526,-0.92,-0.22,0.08,-7.51,0.89,-20.74,482

7546,-0.85,-0.38,0.08,3.82,7.76,-31.08,483

7566,-0.9,-0.37,0.08,18.11,16.34,-29.47,484

7586,-0.92,-0.31,0.04,19.22,13.82,-35.46,484

7606,-0.94,-0.29,0.05,21.16,13.81,-33.38,485

7626,-0.95,-0.19,0.1,22.28,12.03,-30.02,486

7646,-0.92,-0.21,0.18,22.17,17.07,-51.45,488

7666,-0.95,-0.23,0.16,18.83,16.31,-38.27,490

7686,-0.97,-0.21,0.14,4.84,12.11,-51.48,491

7706,-0.96,-0.38,0.09,-9.83,11.41,-48.48,494

7727,-0.96,-0.46,0.01,-15.62,8.97,-37.5,494

7746,-0.89,-0.57,0.07,-14.41,-0.64,-27.14,495

7767,-0.88,-0.48,0.06,-12.52,-10.21,1.3,495

7786,-0.89,-0.47,0.07,-16.36,-15.81,7.18,495

7806,-0.84,-0.52,0.08,-12.27,-25.69,32.74,496

7826,-0.85,-0.49,0.08,-2.3,-27.94,51.04,496

7846,-0.85,-0.41,0.09,3.59,-33.29,65.6,496

7866,-0.84,-0.37,0.09,4.93,-35.02,80.16,496

7886,-0.89,-0.38,0.07,2.45,-36.24,84.89,495

7906,-0.91,-0.35,0.1,-2.33,-38.24,84.88,494

7926,-0.89,-0.32,0.13,-1.63,-38.81,102.72,493

7946,-0.86,-0.29,0.13,3.26,-40.16,96.95,492

7966,-0.89,-0.3,0.16,7.41,-33.63,93.22,491

7986,-0.87,-0.23,0.1,6.34,-31.4,88.58,491

8006,-0.82,-0.24,0.06,-1.97,-36.15,73.67,490

8027,-0.88,-0.19,0.16,-3.36,-30.07,79.59,491

8046,-0.89,-0.12,0.16,-16.58,-35.75,72.13,494

8067,-0.86,-0.21,0.14,-20.23,-26.9,53.74,493

8086,-0.86,-0.31,0.16,-9.66,-16.04,32.98,494

8107,-0.83,-0.17,0.18,-4.29,-11.03,36.27,493

8126,-0.85,-0.14,0.12,-12.52,-6.74,18.9,494

8146,-0.89,-0.17,0.15,-21.45,-5.45,0.61,493

8166,-0.87,-0.15,0.17,-27.26,-2.33,-4.38,493

8186,-0.83,-0.21,0.07,-29.43,5.76,-25.46,493

8206,-0.87,-0.22,0.06,-35.22,11.48,-37.5,492

8226,-0.86,-0.25,0.07,-41.4,16.92,-39.19,491

8246,-1.11,-0.34,0.26,-22.87,24.16,-19.48,489

8266,-1.24,-0.11,0.31,-17.92,9.23,-10.27,489

8286,-0.89,-0.08,0.17,-40.58,11.36,-45.09,489

8306,-0.85,-0.37,0.17,-49.14,19.41,-28.33,490

8326,-0.87,-0.36,0.04,-29.33,16.31,-17.27,489

8346,-0.86,-0.24,-0.05,-21.43,25.19,-26.62,488

8367,-0.84,-0.48,0.05,-15.75,32.14,-25.34,487

8386,-0.88,-0.62,0.15,6.37,34.16,-15.87,487

8407,-0.89,-0.31,0.12,8.42,31.15,-16.12,487

8426,-0.85,-0.25,-0.0,2.67,33.77,-26.57,487

8446,-0.99,-0.35,-0.08,3.84,31.9,-25.55,487

8466,-0.91,-0.34,-0.09,4.77,27.23,-20.73,487

8486,-0.95,-0.32,-0.06,5.26,25.24,-7.77,487

8506,-0.91,-0.32,-0.01,-0.38,19.35,-15.19,486

8526,-0.91,-0.31,-0.07,-7.08,18.87,-15.46,486

8546,-0.9,-0.36,-0.01,-1.86,19.59,-4.8,486

8566,-0.95,-0.2,0.07,2.75,19.52,-11.6,485

8586,-0.94,-0.05,-0.03,-9.97,16.58,-5.97,485

8606,-0.91,-0.13,-0.03,-23.19,15.41,-14.22,484

8626,-0.96,-0.2,-0.03,-22.29,14.71,-8.87,483

8646,-0.91,-0.25,-0.04,-18.84,12.14,-17.87,483

8667,-0.89,-0.35,-0.04,-17.31,13.07,-17.7,483

8686,-0.88,-0.34,-0.04,-19.25,9.93,-17.11,483

8707,-0.89,-0.27,-0.04,-25.57,6.06,-17.61,483

8726,-0.89,-0.22,-0.05,-29.25,6.83,-16.95,483

8747,-0.86,-0.32,0.0,-28.47,7.91,-29.75,483

8766,-0.86,-0.38,0.05,-21.74,13.77,-23.33,483

8786,-0.89,-0.28,-0.06,-11.74,19.1,-20.39,484

8806,-0.9,-0.26,-0.06,-12.73,20.98,-27.94,483

8826,-0.87,-0.35,-0.03,-11.28,21.23,-29.95,483

8846,-0.91,-0.32,-0.04,2.98,27.01,-39.02,483

8866,-0.89,-0.33,-0.07,6.23,27.32,-43.12,483

8886,-0.91,-0.38,-0.05,12.48,29.94,-56.89,483

8906,-0.87,-0.31,-0.06,24.28,33.97,-56.54,484

8926,-0.87,-0.32,-0.03,30.0,38.43,-53.63,485

8946,-0.99,-0.29,0.11,49.24,51.24,-79.62,487

8966,-1.21,-0.23,0.23,74.58,70.71,-92.02,489

8986,-1.36,-0.36,0.39,105.47,89.26,-125.7,493

9007,-1.46,-0.45,0.48,133.62,101.23,-152.39,497

9026,-1.59,-0.17,0.44,141.76,101.64,-149.76,501

9047,-1.4,-0.08,0.27,98.26,67.76,-142.85,503

9066,-0.98,-0.23,-0.19,40.87,64.14,-124.28,504

9086,-0.86,-0.4,-0.31,-47.37,23.64,-94.67,504

9106,-0.64,-0.67,-0.43,-100.38,7.01,-82.91,503

9126,-0.45,-1.13,-0.38,-71.39,15.52,-63.94,503

9146,-0.37,-1.17,-0.19,-5.34,4.32,-18.05,504

9166,-0.29,-1.01,-0.21,44.14,-2.45,38.7,505

9186,-0.38,-0.68,-0.14,55.41,-29.92,98.36,505

9206,-0.18,-0.7,-0.18,46.57,-46.38,142.75,504

9226,-0.33,-0.75,-0.11,45.12,-61.74,178.8,503

9246,-0.41,-0.72,-0.13,30.48,-87.94,203.27,502

9266,-0.46,-0.74,-0.11,19.15,-102.24,216.74,501

9286,-0.63,-0.61,-0.07,9.53,-114.0,232.96,500

9307,-0.78,-0.51,0.01,-30.32,-128.33,224.78,497

9326,-0.75,-0.61,0.04,-58.23,-140.87,227.66,493

9347,-0.72,-0.71,0.07,-54.76,-138.33,199.9,490

9366,-0.87,-0.71,0.29,-20.99,-112.56,189.03,488

9387,-0.77,-0.4,0.11,-7.65,-104.36,184.07,486

9406,-0.88,-0.24,-0.04,-13.16,-71.4,146.28,483

9426,-1.04,-0.07,0.11,-21.51,-66.87,111.65,483

9446,-0.74,-0.14,0.05,-15.52,-33.16,55.87,483

9466,-0.89,-0.13,0.05,-3.6,-6.48,17.03,482

9486,-0.81,0.04,-0.01,-15.1,6.45,-24.52,482

9506,-0.79,-0.01,-0.07,-43.77,16.89,-68.15,483

9526,-0.73,-0.38,-0.14,-58.93,45.53,-100.08,485

