Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7266,-0.92,-0.23,0.07,-1.19,0.33,-3.72,468
7286,-0.92,-0.29,0.08,-2.28,-0.19,-5.17,466
7306,-0.89,-0.31,0.07,0.13,1.25,-5.08,466
7326,-0.91,-0.31,0.08,0.9,1.89,-5.97,466
7346,-0.9,-0.31,0.08,1.13,1.57,-6.21,466
7366,-0.91,-0.31,0.08,2.67,1.22,-6.96,466
7387,-0.91,-0.26,0.05,1.74,1.14,-4.61,466
7406,-0.91,-0.26,0.06,-3.85,1.06,-5.02,466
7427,-0.92,-0.23,0.07,-7.39,-0.89,-5.8,466
7446,-0.92,-0.23,0.07,-10.72,-1.88,-8.29,466
7467,-0.89,-0.33,0.09,-6.84,0.28,-10.96,466
7486,-0.89,-0.33,0.11,-1.56,1.67,-11.26,466
7506,-0.92,-0.27,0.06,-5.27,0.8,-12.73,467
7526,-0.93,-0.24,0.03,-11.39,-2.26,-11.69,467
7546,-0.89,-0.28,0.01,-10.81,-1.47,-11.8,467
7566,-0.9,-0.36,0.06,-2.81,1.77,-14.07,467
7586,-0.92,-0.32,0.08,1.78,2.76,-15.45,468
7606,-0.91,-0.28,0.07,2.68,3.52,-18.74,468
7626,-0.92,-0.3,0.04,9.31,6.21,-23.17,468
7646,-0.96,-0.29,0.12,25.19,13.26,-31.32,469
7666,-0.99,-0.21,0.19,45.95,21.2,-36.59,470
7686,-1.02,-0.03,0.26,56.13,29.28,-39.48,473
7706,-1.05,0.18,0.3,26.33,25.31,-40.52,476
7727,-0.88,-0.12,0.14,-19.93,9.46,-52.87,476
7746,-0.94,-0.56,0.09,-31.74,4.45,-53.1,476
7767,-0.98,-0.65,0.2,-17.29,-7.7,-20.65,476
7786,-0.91,-0.44,0.14,-7.35,-17.5,8.1,477
7806,-0.86,-0.38,0.12,-11.03,-27.0,26.11,477
7826,-0.89,-0.47,0.15,-2.81,-34.83,47.64,477
7846,-0.89,-0.46,0.12,7.02,-40.16,64.81,478
7866,-0.94,-0.41,0.17,15.6,-42.54,79.5,478
7886,-0.9,-0.28,0.21,14.9,-45.39,98.81,477
7906,-0.78,-0.2,0.13,13.69,-40.6,96.14,477
7926,-0.91,-0.33,0.12,16.26,-34.07,85.42,476
7946,-0.89,-0.34,0.16,20.61,-39.78,91.23,475
7966,-0.8,-0.19,0.15,19.16,-33.01,92.97,475
7986,-0.8,-0.22,0.1,16.96,-32.94,81.06,474
8006,-0.86,-0.13,0.15,17.68,-21.87,79.16,474
8027,-0.88,-0.06,0.06,8.84,-23.36,60.0,474
8046,-0.93,-0.21,0.14,7.35,-14.8,46.4,474
8067,-0.8,-0.25,0.15,13.92,-8.01,39.21,474
8086,-0.83,-0.17,0.11,18.7,-0.81,27.7,475
8107,-0.91,-0.13,0.1,8.39,4.24,15.56,475
8126,-0.89,-0.22,0.16,1.26,2.62,4.98,475
8146,-0.83,-0.24,0.13,7.26,15.57,-6.16,475
8166,-0.87,-0.22,0.12,9.29,20.47,-15.29,475
8186,-0.87,-0.09,0.14,4.07,23.32,-24.97,474
8206,-0.89,0.04,0.09,-22.48,15.77,-34.15,474
8226,-1.01,0.08,0.2,-62.19,9.67,-40.32,474
8246,-1.16,-0.08,0.5,-76.42,6.21,-26.12,475
8266,-1.15,-0.3,0.57,-63.76,-8.25,-15.19,476
8286,-0.75,-0.51,0.23,-33.96,13.25,-47.92,476
8306,-0.99,-0.15,-0.03,-27.26,20.12,-41.77,475
8326,-1.03,0.08,-0.27,-50.84,9.12,-16.21,474
8346,-0.84,-0.27,-0.16,-62.89,17.25,-28.76,472
8367,-0.8,-0.56,0.27,-51.59,24.38,-30.33,472
8386,-0.88,-0.45,0.3,-40.45,22.94,-25.17,474
8407,-0.83,-0.4,0.06,-34.17,24.79,-23.54,475
8426,-0.92,-0.32,-0.08,-21.7,32.38,-21.32,473
8446,-0.97,-0.21,-0.07,-18.43,28.24,-20.99,472
8466,-0.93,-0.29,0.01,-15.1,28.07,-23.14,472
8486,-0.85,-0.4,0.03,-4.16,31.0,-28.13,474
8506,-0.94,-0.27,-0.01,1.32,31.35,-23.86,474
8526,-0.93,-0.21,-0.11,-3.93,28.68,-26.76,472
8546,-0.92,-0.33,-0.06,-9.1,25.22,-26.0,471
8566,-0.86,-0.42,0.02,-7.19,22.27,-25.77,472
8586,-0.87,-0.41,0.05,-2.81,22.09,-21.9,473
8606,-0.87,-0.31,-0.01,-8.69,20.56,-20.74,473
8626,-0.86,-0.37,-0.04,-7.45,22.45,-21.77,472
8646,-0.92,-0.31,-0.01,0.27,21.75,-21.49,471
8667,-0.88,-0.31,0.0,1.0,20.21,-23.06,472
8686,-0.85,-0.38,0.0,-0.75,19.25,-26.74,472
8707,-0.86,-0.44,0.02,-3.91,18.86,-23.16,471
8726,-0.87,-0.43,0.01,5.48,22.59,-23.22,471
8747,-0.91,-0.28,-0.02,17.13,24.38,-24.35,471
8766,-0.9,-0.22,-0.08,16.71,27.03,-29.89,471
8786,-0.94,-0.22,-0.07,18.26,29.77,-35.93,471
8806,-0.93,-0.24,-0.01,27.86,34.59,-46.81,470
8826,-0.96,-0.22,-0.08,29.75,38.44,-48.64,471
