Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7266,-0.97,-0.24,0.32,-6.22,18.35,-22.58,501
7286,-1.07,-0.03,0.4,1.18,21.97,-30.35,499
7306,-1.11,-0.0,0.29,-19.43,8.6,-32.0,499
7326,-0.87,-0.23,0.09,-25.79,6.53,-33.8,498
7346,-0.91,-0.18,-0.0,-16.68,18.05,-31.07,498
7366,-0.98,-0.05,0.09,-30.73,11.33,-24.32,498
7387,-0.96,-0.15,0.18,-47.76,6.49,-28.67,498
7406,-0.85,-0.34,0.19,-42.57,6.58,-29.76,498
7427,-0.81,-0.39,0.13,-17.67,18.99,-33.25,498
7446,-0.94,-0.31,0.03,-4.66,25.73,-32.23,498
7467,-1.01,-0.09,-0.01,-20.88,21.5,-22.9,497
7486,-0.84,-0.14,0.14,-44.44,5.5,-21.8,497
7506,-0.8,-0.45,0.24,-37.76,19.33,-27.48,497
7526,-0.93,-0.37,0.1,-21.49,25.34,-22.53,498
7546,-0.9,-0.38,-0.07,-17.9,21.1,-23.51,497
7566,-0.85,-0.45,-0.08,-16.25,24.05,-21.04,497
7586,-0.88,-0.5,0.09,-15.75,18.02,-17.62,497
7606,-0.85,-0.56,0.09,-12.1,15.68,-19.21,497
7626,-0.85,-0.54,0.03,-3.32,17.66,-13.95,497
7646,-0.86,-0.45,0.02,6.14,19.27,-10.38,497
7666,-0.9,-0.27,0.03,7.49,20.84,-9.31,496
7686,-0.94,-0.18,0.05,5.34,20.28,-10.86,496
7706,-0.93,-0.21,-0.0,2.47,17.24,-14.95,496
7727,-0.91,-0.22,0.01,5.98,20.76,-18.32,496
7746,-0.95,-0.15,0.04,5.27,19.63,-19.6,496
7767,-0.95,-0.19,0.01,-7.18,13.01,-26.44,496
7786,-0.91,-0.32,-0.05,-10.85,10.63,-27.34,496
7806,-0.89,-0.37,0.01,-4.05,12.81,-29.42,496
7826,-0.89,-0.32,0.02,-0.34,13.7,-30.49,496
7846,-0.85,-0.39,0.03,-3.29,12.2,-31.21,496
7866,-0.84,-0.4,0.02,-6.21,14.21,-32.47,496
7886,-0.9,-0.41,-0.05,-5.76,14.02,-31.21,495
7906,-0.87,-0.47,-0.07,0.83,14.98,-33.07,495
7926,-0.85,-0.54,-0.03,10.54,19.07,-34.63,495
7946,-0.9,-0.5,0.12,20.13,18.21,-34.61,495
7966,-0.81,-0.41,0.0,27.64,25.76,-35.02,495
7986,-0.86,-0.37,-0.04,20.86,24.99,-34.41,495
8006,-0.87,-0.45,0.02,19.29,22.9,-38.86,496
8027,-0.85,-0.49,0.09,31.95,23.76,-45.97,496
8046,-0.83,-0.42,0.2,56.92,30.21,-62.05,497
8067,-1.0,-0.11,-0.14,54.91,57.02,-53.89,498
8086,-1.02,-0.11,-0.22,19.67,25.42,-56.69,498
8107,-0.93,-0.47,-0.12,3.66,24.37,-70.09,499
8126,-1.14,-0.65,0.18,17.6,17.22,-75.04,500
8146,-0.97,-0.79,0.4,50.16,18.2,-101.74,502
8166,-0.88,-0.69,0.47,110.18,61.45,-117.69,505
8186,-1.19,-0.22,0.0,95.53,86.47,-77.88,507
8206,-1.1,-0.3,0.03,56.05,33.62,-91.27,508
8226,-0.82,-0.46,0.06,40.24,41.25,-103.13,508
8246,-0.9,-0.57,0.16,56.69,48.69,-95.97,509
8266,-1.11,-0.58,0.25,60.73,35.37,-98.76,511
8286,-1.02,-0.59,0.06,40.82,16.95,-91.48,512
8306,-0.88,-0.56,-0.01,9.7,-7.45,-75.97,512
8326,-0.72,-0.67,-0.17,-11.55,-1.24,-53.65,511
8346,-0.71,-0.69,-0.15,-33.67,-17.85,-26.63,511
8367,-0.37,-0.97,-0.73,-46.4,-46.82,9.53,509
8386,-0.0,-0.83,-0.08,0.92,-19.19,23.88,508
8407,-0.37,-0.89,-0.12,5.11,-33.72,72.03,508
