Feature;Value
ApplicationName;GaitAnalysis
TestType;System
DeviceURL;http://164.92.168.129:27592
ThreadIndex;0
DataUserNo;1
DataStepLength;20
CalibrationDataLength;224
TestDataLength;300
TestDataRepeatCount;1
ThreadCreated;1692439972.629219
ThreadStarted;1692439972.630219
AssignFogNode_Latitude;41.0138
AssignFogNode_Longitude;28.9497
AssignFogNodeRequested;1692439972.630219
BrokerIPAssigned;1692439972.796964
BrokerIP;212.253.104.215
BrokerType;WAN
BrokerDistance;0.5686438102936416
AssignWorkerDeviceRequested;1692439972.798006
WorkerDeviceAssigned;1692439972.896937
WorkerIP;212.253.104.215
CPU_Usage;1.2626262626262652
WorkerResourceThreadStarted;1692439972.898766
CloudResourceThreadStarted;1692439972.899771
DeviceConnected;1692439973.228826
Filename;undefined_2023_08_19_13_12_55_Lw_VP7Xo0avPRH9ZAABD.json
Filename;0_2023_08_19_13_12_54_-rCSyq4fuplTdD8nAABB.json
ProcessReady;1692439973.372201
FirstDataSent;1692439973.442638
FirstResponseReceived;1692439973.492037
TheadStopped;1692439983.930124
