Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7266,-0.92,-0.27,0.02,2.41,-4.59,2.65,480
7286,-0.92,-0.24,0.05,5.28,-2.39,1.99,478
7306,-0.93,-0.22,0.08,4.01,-2.93,1.85,478
7326,-0.93,-0.22,0.06,1.34,-3.6,0.46,478
7346,-0.93,-0.21,0.04,1.27,-3.49,-0.26,478
7366,-0.94,-0.19,0.05,0.4,-2.84,-1.95,478
7387,-0.94,-0.21,0.06,-0.17,-3.17,-3.57,478
7406,-0.94,-0.19,0.06,-1.41,-4.85,-5.26,478
7427,-0.94,-0.16,0.05,-2.73,-5.39,-7.22,478
7446,-0.93,-0.2,0.05,-2.89,-4.87,-9.8,478
7467,-0.94,-0.23,0.07,-1.94,-4.47,-11.87,478
7486,-0.92,-0.25,0.07,-0.63,-4.29,-13.39,478
7506,-0.93,-0.24,0.08,0.36,-4.96,-14.73,478
7526,-0.91,-0.24,0.07,0.26,-7.35,-16.47,478
7546,-0.92,-0.24,0.03,2.73,-5.14,-20.35,479
7566,-0.96,-0.24,0.1,4.62,-5.58,-19.54,479
7586,-0.92,-0.24,0.08,3.85,-6.73,-21.39,479
7606,-0.93,-0.28,0.07,8.47,-6.24,-26.16,480
7626,-0.95,-0.32,0.14,26.01,-0.13,-34.38,480
7646,-0.98,-0.19,0.14,38.94,-3.28,-35.35,481
7666,-0.96,0.04,0.16,35.07,0.71,-37.69,482
7686,-1.02,0.06,0.18,18.36,3.12,-46.09,482
7706,-1.07,-0.12,0.2,1.31,4.92,-55.03,483
7727,-0.97,-0.41,0.15,0.21,8.72,-58.44,483
7746,-0.85,-0.52,0.13,10.61,14.86,-53.87,483
7767,-0.82,-0.54,0.11,21.81,18.45,-42.85,483
7786,-0.87,-0.38,0.17,13.01,12.97,-10.35,482
7806,-0.8,-0.37,0.08,-3.97,-0.36,25.16,481
7826,-0.78,-0.52,0.1,1.11,-4.64,50.26,481
7846,-0.79,-0.43,0.16,9.04,-10.97,76.92,482
7866,-0.84,-0.28,0.15,1.48,-16.42,97.1,482
7886,-0.91,-0.27,0.17,-11.36,-20.93,108.92,482
7906,-0.92,-0.25,0.16,-18.66,-22.38,114.28,483
7926,-0.92,-0.26,0.13,-23.04,-22.33,116.32,482
7946,-0.89,-0.27,0.15,-19.94,-22.01,115.84,482
7966,-0.85,-0.24,0.18,-12.25,-16.21,111.04,482
7986,-0.9,-0.22,0.11,-2.09,-11.74,96.16,481
8006,-0.93,-0.18,0.17,10.09,-4.35,82.03,481
