Feature;Value
ApplicationName;GaitAnalysis
TestType;System
DeviceURL;http://164.92.168.129:27592
ThreadIndex;0
DataUserNo;1
DataStepLength;20
CalibrationDataLength;224
TestDataLength;300
TestDataRepeatCount;1
ThreadCreated;1692439947.549123
ThreadStarted;1692439947.550121
AssignFogNode_Latitude;41.0138
AssignFogNode_Longitude;28.9497
AssignFogNodeRequested;1692439947.550121
BrokerIPAssigned;1692439947.725422
BrokerIP;212.253.104.215
BrokerType;WAN
BrokerDistance;0.5686438102936416
AssignWorkerDeviceRequested;1692439947.725422
WorkerDeviceAssigned;1692439947.825096
WorkerIP;212.253.104.215
CPU_Usage;1.5113350125944613
WorkerResourceThreadStarted;1692439947.827098
CloudResourceThreadStarted;1692439947.828098
DeviceConnected;1692439948.137573
Filename;undefined_2023_08_19_13_12_30_mP2l4nTrhizbW0IfAABB.json
Filename;0_2023_08_19_13_12_29_HXGYV36baj8rJ9UxAAA_.json
ProcessReady;1692439948.27702
FirstDataSent;1692439948.346196
FirstResponseReceived;1692439948.39719
TheadStopped;1692439958.839641
