Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7267,-0.9,-0.31,0.06,-0.77,-0.69,0.34,468
7287,-0.9,-0.31,0.05,-0.5,-1.04,0.31,465
7307,-0.9,-0.3,0.05,-1.43,-1.34,0.32,465
7327,-0.9,-0.31,0.05,-1.12,-1.19,0.43,465
7347,-0.9,-0.31,0.05,0.16,-0.7,0.43,465
7367,-0.9,-0.3,0.06,0.02,-0.84,0.54,465
7388,-0.9,-0.3,0.05,-0.59,-1.17,0.49,465
7408,-0.9,-0.32,0.07,0.6,-0.43,0.58,465
7429,-0.9,-0.31,0.06,2.62,0.28,0.51,465
7448,-0.91,-0.28,0.06,0.07,-0.44,0.7,465
7469,-0.9,-0.3,0.07,-1.34,-1.11,0.69,465
7488,-0.89,-0.33,0.07,0.36,-0.38,0.86,465
7508,-0.92,-0.3,0.07,1.08,0.29,0.66,465
7528,-0.92,-0.27,0.06,-2.34,-1.34,0.6,465
7548,-0.91,-0.31,0.06,-1.86,-0.96,0.32,465
7568,-0.9,-0.31,0.07,-0.5,-5.04,0.45,465
7588,-0.9,-0.22,0.11,-5.81,-3.75,1.88,465
7608,-0.93,-0.21,0.09,-15.21,-4.99,1.41,465
7628,-0.89,-0.24,0.06,-19.7,-7.45,1.15,465
7648,-0.91,-0.31,0.08,-15.63,-4.07,0.25,465
7668,-0.93,-0.29,0.07,-13.15,-3.4,-0.78,465
7688,-0.9,-0.27,0.03,-15.96,-4.52,-1.1,465
7708,-0.89,-0.35,0.03,-10.83,-2.61,-2.99,465
7729,-0.9,-0.33,0.04,-7.5,-2.07,-2.42,465
7749,-0.9,-0.32,0.08,-7.79,-1.78,-3.3,465
7770,-0.87,-0.36,0.09,-2.79,0.06,-4.42,465
7789,-0.9,-0.3,0.09,1.58,1.64,-3.55,465
7810,-0.93,-0.22,0.07,-4.33,-1.14,-4.41,465
7829,-0.92,-0.24,0.05,-5.98,0.49,-6.36,465
7849,-0.93,-0.24,0.06,-1.41,1.67,-8.15,466
7869,-0.92,-0.27,0.07,1.37,2.9,-10.09,466
7889,-0.91,-0.28,0.09,5.21,6.14,-12.59,466
7909,-0.93,-0.21,0.04,8.66,9.42,-14.93,466
7929,-0.95,-0.18,0.02,8.14,9.09,-15.45,466
7949,-0.92,-0.28,0.03,6.97,9.07,-20.24,466
7969,-0.92,-0.32,0.08,11.23,8.63,-21.78,467
7989,-0.92,-0.29,0.06,14.01,9.39,-24.33,467
8009,-0.94,-0.24,0.06,16.1,10.55,-27.52,468
8029,-0.91,-0.23,0.07,19.09,12.29,-31.62,468
8049,-0.9,-0.26,0.11,24.79,15.39,-37.72,469
8070,-0.94,-0.25,0.13,30.48,18.99,-43.75,470
8090,-0.94,-0.24,0.15,36.94,21.59,-49.78,472
8111,-0.93,-0.26,0.21,51.29,28.57,-58.47,473
8130,-0.99,-0.12,0.25,53.61,39.8,-58.24,476
8151,-1.04,-0.01,0.17,29.66,33.39,-57.57,479
8170,-1.02,-0.29,0.15,3.64,29.38,-61.72,480
8190,-0.98,-0.62,0.08,-1.69,26.23,-56.03,480
8210,-0.82,-0.81,0.05,10.97,24.4,-46.7,481
8230,-0.77,-0.68,0.0,24.66,13.99,8.49,481
8250,-0.81,-0.38,-0.07,16.36,-21.16,53.45,480
8270,-0.91,-0.28,0.01,-10.25,-47.14,86.54,480
8290,-0.86,-0.44,0.08,-23.34,-69.37,105.87,480
8310,-0.85,-0.58,0.17,-8.85,-68.56,118.83,480
8330,-0.85,-0.49,0.16,5.53,-59.54,134.63,480
8350,-0.79,-0.32,0.15,9.18,-57.42,144.93,479
8370,-0.74,-0.37,0.11,16.42,-41.86,130.17,478
8390,-0.87,-0.46,0.09,34.13,-30.58,120.66,477
8411,-0.91,-0.27,0.18,45.4,-26.27,122.9,476
8430,-0.8,-0.03,0.18,42.21,-17.05,112.49,476
8451,-0.86,-0.05,0.07,35.69,-12.21,74.09,476
8470,-0.93,-0.05,0.2,27.69,-6.32,60.16,474
8491,-0.79,0.0,0.14,15.12,-6.5,36.12,474
8510,-0.89,-0.07,0.14,3.47,1.06,15.64,475
8530,-0.87,-0.08,0.18,-15.34,-3.62,2.4,475
8550,-0.83,-0.09,0.17,-28.89,-3.71,-11.65,475
8570,-0.85,-0.19,0.12,-43.35,-4.64,-26.72,475
8590,-0.9,-0.24,0.13,-48.67,-1.07,-34.73,475
8610,-0.87,-0.17,0.04,-53.95,11.24,-46.23,476
8630,-1.06,-0.21,0.25,-43.5,21.35,-41.78,475
8650,-1.33,0.03,0.45,-44.54,9.01,-13.11,476
8670,-1.1,0.07,0.3,-65.93,-10.53,-32.49,477
8690,-0.86,-0.43,-0.05,-75.4,7.54,-62.07,476
8710,-0.69,-0.6,-0.03,-45.26,17.83,-46.72,475
8730,-0.78,-0.47,-0.02,-3.15,37.33,-35.34,475
8751,-0.92,-0.29,0.17,0.75,30.95,-27.72,476
8770,-0.95,-0.12,0.18,-21.89,24.09,-27.81,475
8791,-0.9,-0.2,0.06,-44.02,17.13,-32.75,475
8810,-0.83,-0.4,0.02,-34.01,23.42,-30.59,475
8830,-0.95,-0.39,-0.01,-8.51,32.69,-30.9,475
8850,-0.95,-0.2,-0.04,-5.38,28.99,-25.46,474
8870,-0.9,-0.25,0.02,-15.63,28.02,-30.91,474
8890,-0.93,-0.35,-0.01,-20.12,23.91,-33.36,474
