Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7268,-0.92,-0.22,0.06,-1.93,2.15,-7.86,475

7288,-0.95,-0.24,0.0,1.73,5.68,-10.36,473

7308,-0.97,-0.2,0.04,-5.88,0.32,-3.03,473

7328,-0.88,-0.37,0.05,-5.76,2.44,-4.16,473

7348,-0.91,-0.32,0.04,1.98,2.12,-16.12,473

7368,-0.91,-0.24,0.03,2.6,2.32,-17.03,474

7388,-0.92,-0.2,0.05,-1.01,1.18,-6.8,474

7408,-0.91,-0.26,0.01,0.19,4.29,-18.81,474

7429,-0.93,-0.3,0.03,-4.71,0.25,-6.58,474

7448,-0.89,-0.38,0.05,-5.34,0.4,-12.5,475

7469,-0.89,-0.32,0.04,-0.82,1.09,-16.91,475

7488,-0.9,-0.27,0.06,-0.42,0.25,-20.22,475

7508,-0.9,-0.21,0.09,-0.53,2.06,-12.1,475

7528,-0.96,-0.16,0.07,4.37,6.51,-15.37,476

7548,-1.0,-0.07,0.06,6.22,7.97,-14.92,476

7568,-0.97,-0.12,0.09,8.99,10.02,-22.36,476

7588,-0.89,-0.23,0.09,12.56,12.87,-46.62,477

7608,-0.89,-0.35,0.12,16.16,16.22,-37.93,478

7628,-0.85,-0.39,0.1,19.83,16.25,-38.11,480

7648,-0.84,-0.39,0.08,19.31,17.27,-37.56,481

7668,-0.98,-0.28,0.07,17.44,17.79,-40.22,483

7688,-0.98,-0.22,0.12,7.03,20.02,-36.11,485

7708,-0.88,-0.28,0.12,-4.88,15.48,-49.88,486

7729,-0.99,-0.3,0.08,-11.44,16.92,-43.27,488

7749,-0.97,-0.37,0.02,-23.92,10.49,-37.15,490

7770,-0.85,-0.58,-0.02,-21.44,11.41,-39.56,490

7789,-0.86,-0.61,0.04,-3.76,2.37,-9.73,491

7810,-0.86,-0.47,0.0,6.68,-5.74,15.39,491

7829,-0.95,-0.34,0.02,-1.29,-25.66,34.68,492

7849,-0.92,-0.38,0.06,-20.51,-45.04,52.04,492

7869,-0.86,-0.46,0.1,-23.49,-55.82,60.7,491

7889,-0.81,-0.47,0.08,-20.77,-62.3,81.7,491

7909,-0.87,-0.36,0.09,-15.5,-60.5,97.47,490

7929,-0.93,-0.34,0.13,-14.22,-62.17,106.81,490

7949,-0.9,-0.38,0.12,-11.88,-59.02,102.76,489

7969,-0.84,-0.38,0.19,1.08,-51.42,110.83,487

7989,-0.75,-0.25,0.13,9.95,-46.07,113.61,486

8009,-0.79,-0.23,-0.04,7.86,-41.54,92.57,485

8029,-0.95,-0.21,0.12,12.36,-34.78,83.16,483

8049,-0.79,-0.19,0.16,11.89,-30.04,75.85,484

8070,-0.79,-0.19,0.18,28.19,-8.12,54.99,484

8090,-0.91,-0.03,0.13,34.41,2.46,39.09,483

8111,-0.92,0.13,0.12,12.91,2.87,20.35,483

8130,-0.91,0.06,0.14,-22.77,-1.11,-2.96,483

8151,-0.84,0.02,0.17,-57.09,-3.02,-20.85,483

8170,-0.84,-0.0,0.1,-89.61,-3.94,-35.42,483

8190,-0.99,-0.17,0.07,-115.96,3.24,-47.18,483

8210,-1.25,-0.27,0.41,-104.68,-2.01,-20.17,483

8230,-1.08,-0.34,0.34,-81.66,-14.41,-22.88,484

8250,-0.91,-0.37,-0.1,-56.22,19.54,-58.37,484

8270,-0.92,-0.27,-0.07,-60.28,10.51,-43.12,484

8290,-0.74,-0.39,-0.16,-36.14,27.13,-32.23,484

8310,-0.78,-0.64,0.11,2.12,38.93,-29.37,484

8330,-0.84,-0.43,0.33,12.13,41.35,-23.57,484

8350,-0.95,-0.17,0.16,-6.3,34.08,-31.09,484

8370,-0.88,-0.22,-0.09,-17.76,30.22,-13.98,484

8390,-0.88,-0.4,-0.08,-4.69,36.18,-30.65,483

8411,-0.98,-0.3,-0.02,5.95,32.86,-22.88,484

8430,-0.87,-0.26,0.03,-5.79,26.77,-21.68,484

8451,-0.89,-0.39,-0.06,-9.29,30.11,-24.77,484

8470,-0.93,-0.41,-0.15,-4.69,24.46,-16.86,484

8491,-0.92,-0.39,-0.16,-2.56,21.09,-16.46,484

8510,-0.84,-0.45,0.01,2.8,18.43,-17.52,483

8530,-0.89,-0.37,0.05,8.24,19.77,-11.99,483

8550,-0.88,-0.27,-0.02,7.96,19.88,-0.52,483

8570,-0.92,-0.23,-0.05,6.31,20.02,-13.0,483

8590,-0.92,-0.24,-0.0,3.84,17.77,-14.19,482

8610,-0.94,-0.16,-0.01,-3.7,15.65,-9.46,482

8630,-0.92,-0.21,0.02,-10.65,12.99,-20.27,482

8650,-0.9,-0.26,0.07,-6.46,14.84,-22.95,482

8670,-0.89,-0.18,0.05,-3.88,18.26,-28.07,482

8690,-0.9,-0.13,-0.06,-4.24,23.82,-25.46,482

8710,-0.99,-0.21,-0.07,-14.27,18.09,-34.97,482

8730,-0.85,-0.37,-0.11,-20.24,14.35,-42.22,482

8751,-0.88,-0.38,-0.07,-7.49,20.15,-27.67,481

8770,-0.85,-0.3,-0.01,-0.75,22.75,-39.23,482

8791,-0.9,-0.27,0.0,3.15,26.99,-57.53,482

8810,-0.85,-0.36,0.19,23.89,36.14,-61.59,483

