Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7266,-0.91,-0.28,0.04,-0.1,0.56,-0.66,468
7286,-0.91,-0.28,0.04,-1.64,0.38,-0.12,466
7306,-0.9,-0.3,0.04,-1.87,0.5,-0.14,466
7326,-0.91,-0.31,0.03,-0.59,0.33,0.06,466
7346,-0.91,-0.28,0.03,0.4,0.39,-0.14,466
7366,-0.91,-0.29,0.05,0.61,0.1,-0.32,466
7387,-0.91,-0.3,0.05,0.17,0.13,-0.35,466
7406,-0.91,-0.28,0.04,0.4,0.07,0.27,466
7427,-0.9,-0.31,0.04,-0.06,0.24,-0.17,466
7446,-0.9,-0.33,0.03,2.6,0.85,-0.09,466
7467,-0.91,-0.28,0.04,1.93,-0.4,0.55,466
7486,-0.9,-0.25,0.05,-2.56,-1.59,0.52,466
7506,-0.91,-0.27,0.04,-5.02,-1.23,0.47,466
7526,-0.91,-0.26,0.04,-8.48,-3.12,0.81,466
7546,-0.92,-0.33,0.02,-8.16,-2.26,-0.7,466
7566,-0.91,-0.31,0.02,-2.07,-0.08,-0.99,466
7586,-0.93,-0.27,0.04,2.34,-6.04,-2.35,466
7606,-0.92,-0.19,0.07,2.26,0.47,-3.45,466
7626,-0.9,-0.24,0.07,1.74,1.78,-6.09,467
7646,-0.91,-0.35,0.04,10.45,5.22,-8.18,467
7666,-0.95,-0.24,0.04,15.0,5.74,-9.25,467
7686,-0.93,-0.17,0.05,8.51,4.39,-10.57,467
7706,-0.94,-0.22,0.03,4.86,5.57,-12.41,467
7727,-0.94,-0.22,0.03,5.55,5.72,-14.29,468
7746,-0.92,-0.2,0.03,7.15,7.19,-16.43,468
7767,-0.95,-0.17,0.06,5.74,8.04,-18.9,468
7786,-0.98,-0.17,0.05,7.21,11.69,-23.67,469
7806,-1.0,-0.07,0.08,8.54,12.16,-27.53,469
7826,-1.02,-0.04,0.12,18.34,19.14,-38.12,470
7846,-1.09,0.16,0.24,38.11,29.34,-42.93,472
7866,-1.08,0.21,0.28,26.69,28.48,-62.7,475
7886,-1.1,-0.13,0.1,-18.97,15.66,-65.63,479
7906,-0.96,-0.6,-0.04,-55.29,3.71,-57.16,477
7926,-0.7,-1.11,-0.01,-30.79,-4.52,-38.34,476
7946,-0.62,-0.87,0.17,14.28,-30.02,51.22,475
7966,-0.91,-0.06,0.2,4.14,-43.78,93.36,476
7986,-1.13,-0.04,0.2,-23.39,-52.14,89.69,478
8006,-1.02,-0.43,0.15,-20.48,-62.26,77.68,477
8027,-0.82,-0.53,0.22,11.39,-54.71,82.88,476
8046,-0.78,-0.32,0.27,39.42,-42.66,96.4,477
8067,-0.88,-0.03,0.2,41.48,-32.8,93.91,477
8086,-1.01,-0.02,0.06,16.55,-43.03,80.23,476
8107,-0.94,-0.12,0.08,-2.82,-47.52,76.21,474
8126,-0.75,-0.29,0.09,-4.65,-42.23,68.06,474
8146,-0.76,-0.37,0.08,15.5,-26.19,59.4,474
8166,-0.89,-0.22,0.06,32.77,-16.45,55.02,474
8186,-0.91,-0.18,0.09,33.44,-14.17,47.16,474
8206,-0.8,-0.18,0.08,37.0,-8.31,39.92,474
8226,-0.8,-0.22,0.08,39.5,-0.0,32.24,474
8246,-0.85,-0.25,0.11,45.73,7.17,28.44,474
8266,-0.85,-0.13,0.07,44.17,11.61,17.46,474
8286,-0.98,-0.02,0.18,27.06,12.62,7.6,474
8306,-0.92,0.1,0.12,-1.84,8.38,-3.71,475
8326,-0.98,0.03,0.18,-30.76,5.93,-21.22,475
8346,-0.88,-0.09,0.14,-59.34,-3.47,-33.88,474
8367,-0.74,-0.09,0.05,-77.89,6.3,-50.9,475
8386,-1.16,-0.16,0.25,-81.28,7.74,-43.86,475
8407,-1.54,-0.09,0.45,-61.64,-5.52,3.54,476
8426,-0.83,-0.09,0.1,-51.9,2.59,-35.86,476
8446,-1.03,-0.06,-0.08,-87.0,6.33,-41.76,474
8466,-0.71,-0.36,-0.12,-86.65,8.68,-30.51,472
8486,-0.69,-0.76,0.07,-35.92,33.81,-32.63,472
8506,-0.92,-0.44,0.28,-3.19,34.59,-26.34,472
8526,-0.96,-0.13,0.09,-10.47,35.89,-21.33,475
8546,-0.9,-0.33,-0.08,-23.03,29.35,-26.11,473
8566,-0.93,-0.38,-0.08,-7.37,32.58,-22.31,472
8586,-0.96,-0.19,0.01,2.92,32.19,-22.89,471
8606,-0.96,-0.07,0.01,-6.85,27.31,-23.45,472
8626,-0.93,-0.14,0.03,-16.22,25.13,-28.57,473
8646,-0.88,-0.21,0.05,-14.12,28.71,-31.01,473
8667,-0.94,-0.18,0.01,-13.35,28.79,-30.25,472
8686,-0.88,-0.24,-0.02,-16.58,28.38,-34.72,472
8707,-0.89,-0.37,-0.07,-18.7,24.48,-32.93,472
8726,-0.84,-0.46,-0.05,-14.16,23.78,-32.08,472
8747,-0.87,-0.39,-0.0,-1.08,27.71,-27.67,472
8766,-0.92,-0.3,-0.04,-1.2,25.25,-27.57,473
8786,-0.87,-0.34,0.01,-3.08,23.08,-30.25,473
8806,-0.83,-0.33,0.02,3.58,29.58,-30.99,473
8826,-0.87,-0.33,0.0,14.72,34.94,-33.44,473
8846,-0.95,-0.39,-0.01,21.52,31.43,-37.83,474
8866,-0.84,-0.4,0.03,22.72,28.03,-41.97,473
8886,-0.86,-0.33,-0.13,24.42,39.46,-38.06,473
8906,-0.89,-0.28,-0.16,23.82,36.64,-36.4,473
8926,-0.87,-0.3,-0.02,25.35,35.63,-43.1,473
8946,-0.87,-0.32,0.05,36.52,45.98,-50.05,474
8966,-0.93,-0.19,0.02,41.93,49.89,-55.1,476
8986,-0.96,-0.23,0.04,56.97,60.3,-81.34,477
9007,-1.32,-0.22,0.18,87.65,83.26,-101.6,480
9026,-1.7,-0.35,0.17,104.68,91.83,-125.93,486
9047,-1.69,-0.29,0.39,125.29,77.95,-148.15,489
9066,-1.39,-0.07,0.44,114.6,74.88,-146.08,490
9086,-1.25,-0.21,0.03,58.71,57.49,-121.3,492
9106,-0.93,-0.27,-0.15,-11.77,29.4,-100.98,491
9126,-0.46,-0.46,-0.46,-88.88,-21.3,-83.56,489
9146,-0.3,-0.8,-0.5,-106.41,10.41,-83.28,488
9166,-0.52,-1.24,-0.31,-48.01,12.22,-59.89,490
9186,-0.49,-1.08,-0.15,21.44,-27.5,10.2,490
9206,-0.14,-0.72,-0.15,66.74,-36.1,58.27,490
9226,-0.28,-0.58,-0.21,56.02,-45.42,104.35,489
9246,-0.44,-0.65,-0.21,39.58,-70.45,144.32,489
9266,-0.54,-0.66,-0.14,21.56,-87.88,175.66,488
9286,-0.53,-0.71,-0.13,-4.97,-114.0,190.59,486
9307,-0.56,-0.71,-0.07,-6.13,-117.96,206.24,484
9326,-0.71,-0.67,-0.01,-19.06,-124.74,214.27,482
9347,-0.66,-0.59,0.06,-31.52,-125.38,219.6,480
9366,-0.58,-0.66,-0.01,-36.5,-116.63,210.52,476
9387,-0.84,-0.6,0.03,-11.42,-100.46,203.86,473
9406,-0.97,-0.5,0.28,16.03,-87.03,194.58,471
9426,-0.8,-0.26,-0.08,18.58,-77.47,168.95,471
9446,-1.11,-0.04,0.22,32.08,-36.98,111.98,470
9466,-0.84,0.15,0.22,21.56,-25.53,73.28,470
9486,-0.91,0.22,0.05,4.77,-4.65,14.35,470
9506,-0.91,0.21,0.11,-43.63,-9.47,-26.72,470
9526,-0.71,-0.04,-0.01,-78.99,0.03,-65.71,471
9546,-0.63,-0.57,-0.25,-84.29,24.47,-113.59,471
9566,-1.02,-0.78,0.15,-14.85,60.3,-56.44,470
9586,-1.39,-0.44,0.33,46.46,29.26,9.22,471
9606,-1.05,0.08,0.12,22.51,35.31,-42.96,476
9626,-1.03,-0.05,0.1,-68.84,14.21,-61.01,474
9647,-0.6,-0.55,-0.03,-79.08,20.59,-42.89,472
9666,-0.68,-0.83,-0.02,-8.27,38.51,-30.67,472
9687,-0.93,-0.4,0.17,26.61,45.58,-29.77,473
9706,-1.06,-0.04,0.06,12.84,41.4,-26.02,475
9726,-0.98,-0.04,-0.14,-23.49,26.27,-25.12,474
9746,-0.83,-0.34,-0.13,-32.1,27.4,-31.48,473
9766,-0.96,-0.4,-0.02,-15.32,30.32,-31.88,473
9786,-0.96,-0.27,-0.06,-11.63,23.38,-25.99,474
9806,-0.89,-0.32,-0.04,-20.03,21.57,-24.96,474
9826,-0.87,-0.43,-0.0,-26.48,17.83,-27.85,473
9846,-0.87,-0.43,-0.02,-23.43,18.27,-23.68,472
9866,-0.85,-0.4,-0.01,-17.2,17.45,-19.96,473
9886,-0.84,-0.4,0.05,-6.77,21.14,-19.86,474
9906,-0.9,-0.2,0.04,-2.29,23.14,-19.41,474
9926,-0.93,-0.08,-0.03,-7.4,25.03,-22.96,473
9947,-0.98,-0.22,-0.02,-15.03,21.45,-27.77,473
9966,-0.86,-0.35,0.0,-12.42,20.3,-32.44,473
9987,-0.83,-0.39,0.0,-3.84,26.39,-30.23,473
10006,-0.89,-0.29,-0.01,-6.45,25.55,-29.7,473
10027,-0.89,-0.3,-0.09,-5.8,27.67,-33.88,472
10046,-0.91,-0.25,-0.09,0.9,29.28,-35.25,472
10066,-0.93,-0.19,-0.04,7.38,31.9,-40.86,472
10086,-0.93,-0.2,-0.0,9.23,33.42,-49.65,473
10106,-0.89,-0.25,0.0,12.81,37.29,-57.73,473
10126,-0.8,-0.36,0.05,20.87,42.39,-66.51,475
10146,-0.82,-0.42,0.15,42.13,52.0,-83.48,477
10166,-1.04,-0.46,0.13,74.26,78.0,-106.55,480
10186,-1.58,-0.54,0.24,105.99,98.82,-122.41,485
10206,-2.0,-0.39,0.48,158.45,108.29,-132.99,489
10226,-1.78,0.04,0.46,161.61,81.87,-162.12,492
10246,-1.33,-0.02,0.18,91.62,66.06,-145.62,491
10266,-0.88,-0.38,-0.17,-9.93,28.47,-108.6,490
10287,-0.4,-0.55,-0.42,-85.8,0.54,-93.71,488
10306,-0.31,-0.74,-0.41,-107.57,4.36,-63.19,487
10327,-0.44,-1.05,-0.29,-67.93,-1.64,-34.14,488
10346,-0.34,-1.07,-0.17,1.71,-23.1,26.58,488
10366,-0.29,-0.74,-0.02,40.75,-39.15,93.14,489
10386,-0.16,-0.72,-0.26,50.46,-56.29,141.56,489
10406,-0.29,-0.67,-0.17,54.42,-55.93,185.63,488
10426,-0.43,-0.81,-0.18,56.46,-85.21,212.29,487
10446,-0.52,-0.74,-0.11,44.37,-104.43,233.94,486
10466,-0.79,-0.56,0.04,29.87,-116.05,245.43,485
10486,-0.88,-0.45,0.08,-20.55,-133.33,247.88,482
10506,-0.75,-0.49,0.1,-67.6,-143.06,236.03,478
10526,-0.87,-0.39,0.21,-83.8,-133.9,229.95,475
10546,-0.86,-0.57,-0.07,-64.73,-123.87,183.07,473
10566,-1.14,-0.46,0.2,-43.72,-102.02,150.7,471
10587,-0.68,-0.2,0.08,-29.48,-73.33,112.01,472
10606,-0.83,-0.13,0.02,-11.55,-29.58,46.18,472
10627,-0.74,0.03,0.05,-5.29,-12.84,-1.09,473
10646,-0.65,-0.1,-0.07,-12.58,15.61,-55.01,473
10667,-0.64,-0.33,-0.08,-36.47,21.17,-88.72,473
10686,-0.59,-0.63,0.0,-23.68,53.6,-94.0,471
10706,-1.53,-0.29,0.61,36.61,74.44,10.4,471
10726,-1.82,0.05,0.22,3.27,2.65,7.78,479
10746,-0.78,-0.08,-0.06,-48.99,34.19,-84.43,475
10766,-0.68,-0.58,-0.01,-64.81,33.86,-74.17,473
10786,-0.64,-0.61,-0.11,-7.23,36.99,-15.02,472
10806,-0.99,-0.2,0.13,12.57,40.39,-27.22,473
10826,-1.03,0.05,0.05,-37.25,30.33,-29.31,477
10846,-0.94,-0.17,-0.16,-62.3,25.09,-35.41,475
10866,-0.84,-0.49,-0.16,-38.26,34.33,-41.85,474
10886,-0.94,-0.54,-0.12,5.23,42.27,-36.02,474
10906,-0.94,-0.22,-0.02,2.61,26.47,-27.76,475
10927,-0.84,-0.29,0.04,-23.81,26.27,-35.88,476
10946,-0.85,-0.48,0.05,-25.72,26.82,-34.96,475
10967,-0.82,-0.51,0.0,-7.03,31.26,-32.69,474
10986,-0.89,-0.4,0.02,9.73,34.35,-30.43,474
11006,-0.9,-0.23,-0.01,6.03,30.27,-28.72,475
11026,-0.87,-0.17,-0.04,-5.71,28.93,-29.44,475
11046,-0.89,-0.26,-0.04,-12.41,26.54,-32.31,474
11066,-0.88,-0.34,0.04,-10.56,25.92,-35.22,474
11086,-0.84,-0.39,0.04,-1.34,28.65,-37.18,475
11106,-0.86,-0.32,-0.01,-1.93,27.96,-38.05,476
11126,-0.88,-0.36,-0.11,-3.58,30.29,-39.74,475
11146,-0.89,-0.4,-0.11,-1.87,29.38,-40.11,475
11166,-0.84,-0.44,-0.1,1.21,31.87,-44.03,475
11186,-0.9,-0.49,-0.09,6.94,34.97,-45.99,476
11206,-0.86,-0.51,-0.06,16.16,39.13,-47.05,476
11227,-0.87,-0.5,-0.06,31.85,50.96,-46.57,477
11246,-0.97,-0.42,0.06,47.1,57.22,-52.43,479
11267,-1.1,-0.37,0.15,70.68,68.91,-70.31,482
11286,-1.47,-0.52,0.57,112.68,84.27,-113.36,486
11307,-2.0,-0.34,0.65,181.87,111.57,-130.15,492
11326,-1.86,0.05,0.34,186.69,100.91,-160.7,494
11346,-1.29,0.18,-0.01,111.5,66.33,-143.41,494
11366,-0.79,-0.15,-0.33,-0.16,32.76,-101.54,490
11386,-0.4,-0.46,-0.54,-106.26,-22.4,-85.07,487
11406,-0.3,-0.86,-0.58,-106.59,16.15,-76.15,487
11426,-0.45,-1.2,-0.37,-47.46,3.02,-52.54,487
11446,-0.3,-1.0,-0.27,21.27,-12.22,14.52,489
11466,-0.19,-0.67,-0.02,56.54,-21.23,68.41,489
11486,-0.15,-0.67,-0.1,51.18,-50.98,127.17,488
11506,-0.15,-0.65,-0.19,53.7,-51.81,166.08,487
11526,-0.47,-0.61,-0.15,34.71,-61.38,200.53,487
11546,-0.59,-0.59,-0.07,-7.1,-95.32,221.02,486
11567,-0.61,-0.71,-0.08,-21.71,-117.44,231.01,485
11586,-0.78,-0.66,-0.0,-26.61,-129.3,245.31,483
11607,-0.86,-0.59,0.07,-57.2,-146.63,239.91,479
11626,-0.82,-0.57,0.18,-71.32,-149.94,229.62,476
11646,-0.91,-0.53,0.29,-48.55,-119.07,226.59,473
11666,-0.81,-0.48,0.09,-8.44,-95.2,188.04,472
11686,-1.03,-0.38,0.07,24.17,-59.7,140.17,470
11706,-0.83,0.1,0.19,22.89,-39.91,114.78,470
11726,-0.89,0.38,0.12,10.68,-12.16,43.97,470
11746,-0.83,0.31,0.05,-6.74,-3.87,-19.13,471
11766,-0.76,0.09,-0.08,-45.75,10.82,-71.96,471
11786,-0.83,-0.21,-0.2,-71.84,30.33,-107.59,471
11806,-0.88,-0.72,0.17,-37.74,42.51,-89.79,470
11826,-1.43,-0.47,0.55,17.81,45.6,2.49,471
11846,-1.22,0.21,0.23,-22.84,-0.97,-27.73,476
11867,-0.85,-0.18,-0.1,-111.66,9.51,-81.86,474
11886,-0.67,-0.74,-0.09,-102.77,23.6,-70.51,472
11907,-0.59,-0.98,-0.1,-4.53,37.11,-28.22,471
11926,-0.85,-0.46,0.13,40.83,52.32,-24.73,473
11947,-1.02,-0.09,0.22,15.87,48.27,-28.6,477
11966,-0.97,-0.14,0.02,-14.79,36.71,-33.16,475
11986,-0.88,-0.29,-0.18,-18.35,39.86,-35.53,474
12006,-0.94,-0.3,-0.13,0.0,41.17,-37.8,474
12026,-0.96,-0.28,-0.08,6.89,39.55,-32.99,474
12046,-0.91,-0.24,0.06,-6.58,31.29,-34.49,475
12066,-0.88,-0.4,0.01,-18.9,25.81,-38.92,475
12086,-0.84,-0.48,-0.11,-16.0,26.71,-36.75,474
12106,-0.86,-0.5,-0.09,-0.59,27.49,-32.44,474
12126,-0.87,-0.44,-0.03,13.15,29.19,-30.99,474
12146,-0.89,-0.31,0.01,14.14,28.74,-28.14,474
12166,-0.88,-0.25,-0.06,1.68,22.99,-25.82,474
12186,-0.86,-0.37,-0.08,-2.73,23.9,-29.45,473
12207,-0.88,-0.39,-0.03,3.42,24.12,-29.83,473
12226,-0.85,-0.33,0.03,11.18,29.32,-30.46,474
12247,-0.91,-0.21,0.01,13.12,30.62,-35.01,474
12266,-0.94,-0.17,0.01,8.95,29.2,-42.32,474
12286,-0.92,-0.22,-0.03,10.89,36.21,-47.89,474
12306,-0.92,-0.28,-0.08,14.25,36.99,-54.6,475
12326,-0.91,-0.42,-0.07,11.18,34.99,-61.24,476
12346,-0.9,-0.49,-0.04,13.06,36.85,-62.75,477
12366,-0.9,-0.45,0.1,26.57,44.88,-66.67,479
12386,-0.99,-0.38,0.1,46.58,57.69,-75.99,481
12406,-1.09,-0.28,0.17,61.79,66.35,-95.41,483
12426,-1.47,-0.16,0.33,85.44,83.29,-106.32,487
12446,-1.94,-0.37,0.48,113.12,91.77,-137.93,491
12466,-1.72,-0.25,0.32,107.35,67.32,-148.51,493
12486,-1.27,-0.11,-0.11,35.81,27.32,-114.89,492
12507,-0.76,-0.47,-0.48,-63.58,-18.16,-100.29,490
12526,-0.45,-0.74,-0.38,-111.97,-18.25,-81.45,489
12547,-0.3,-0.96,-0.64,-94.44,-20.26,-52.28,488
12566,-0.22,-1.05,-0.35,-40.81,-20.63,-22.6,488
12587,-0.09,-0.97,-0.22,26.42,-36.05,21.36,489
12606,-0.26,-0.69,-0.03,47.64,-48.33,83.62,489
12626,-0.18,-0.58,-0.17,41.68,-78.84,130.08,488
12646,-0.28,-0.57,-0.18,24.78,-80.49,169.36,487
12666,-0.43,-0.69,-0.2,20.02,-93.38,191.66,486
12686,-0.53,-0.68,-0.12,-1.86,-111.38,214.98,485
12706,-0.62,-0.72,-0.08,-25.22,-133.65,224.67,484
12726,-0.69,-0.7,0.01,-23.19,-134.75,231.16,482
12746,-0.73,-0.66,0.02,-34.45,-124.8,225.98,478
12766,-0.95,-0.57,0.08,-29.16,-121.78,221.94,475
12786,-0.98,-0.47,0.15,10.19,-91.1,209.75,473
12806,-0.84,-0.43,0.04,33.45,-72.52,169.77,472
12826,-0.88,-0.09,0.05,45.41,-33.01,133.92,470
12847,-0.93,0.21,0.17,18.54,-25.78,91.95,470
12866,-0.89,0.2,0.1,-6.82,-11.56,39.45,470
12887,-0.8,0.02,0.05,-21.57,7.25,-15.68,470
12906,-0.74,-0.09,0.08,-34.87,19.28,-51.05,470
12926,-0.76,-0.21,-0.1,-54.36,34.18,-86.11,470
12946,-1.24,-0.54,0.4,-35.06,50.16,-75.15,471
12966,-1.56,-0.21,0.43,-18.0,-1.44,6.29,474
12986,-0.76,-0.16,-0.05,-17.39,41.42,-77.96,475
13006,-0.89,-0.54,-0.08,-52.01,36.83,-75.42,474
13026,-0.61,-0.59,-0.09,-29.92,26.12,-26.17,472
13046,-0.77,-0.51,0.02,15.39,47.26,-35.59,472
13066,-1.01,-0.46,0.09,14.83,50.0,-39.31,478
13086,-0.94,-0.39,0.09,22.1,45.74,-38.03,476
13106,-0.87,-0.27,-0.14,27.0,50.22,-34.55,475
13126,-0.98,-0.24,-0.23,19.44,38.74,-34.05,474
13147,-0.93,-0.29,-0.06,8.81,33.32,-33.45,473
13166,-0.89,-0.39,0.02,12.71,34.71,-36.29,474
13187,-0.94,-0.35,-0.02,17.27,31.67,-31.53,476
13206,-0.86,-0.31,-0.03,12.52,29.63,-29.45,475
13227,-0.93,-0.26,-0.03,12.66,30.03,-30.81,474
13246,-0.96,-0.22,-0.07,9.35,25.25,-29.44,473
13266,-0.88,-0.26,-0.09,3.07,20.59,-29.3,473
13286,-0.86,-0.33,-0.04,2.39,20.87,-29.27,474
13306,-0.9,-0.27,-0.03,1.23,19.51,-29.22,474
13326,-0.91,-0.24,-0.05,-6.18,18.13,-30.73,473
13346,-0.88,-0.3,-0.1,-11.32,17.05,-32.22,473
13366,-0.85,-0.34,-0.07,-10.99,16.13,-30.72,473
13386,-0.86,-0.32,-0.03,-7.34,18.83,-32.15,473
13406,-0.92,-0.28,0.0,-6.9,18.74,-33.38,473
