Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7265,-0.9,-0.3,0.04,-2.46,-0.53,12.23,471

7285,-0.91,-0.31,0.03,-2.05,-0.44,1.07,469

7305,-0.91,-0.3,0.04,-0.46,-0.76,-3.41,469

7325,-0.91,-0.29,0.04,-0.52,-0.35,-10.93,469

7345,-0.9,-0.3,0.05,-0.69,-0.37,1.74,469

7365,-0.91,-0.31,0.03,-0.21,-0.17,2.2,469

7386,-0.91,-0.3,0.04,0.41,-0.03,1.46,469

7405,-0.9,-0.28,0.04,1.25,0.79,-6.04,469

7426,-0.9,-0.27,0.05,0.67,0.66,-4.39,469

7445,-0.92,-0.27,0.05,-0.14,-0.18,-8.54,469

7465,-0.92,-0.28,0.05,-0.64,-0.11,-1.83,468

7485,-0.91,-0.29,0.04,-1.16,0.17,7.29,469

7505,-0.91,-0.29,0.04,-1.51,0.2,3.83,469

7525,-0.91,-0.29,0.04,-1.01,-0.08,-1.3,469

7545,-0.92,-0.28,0.07,-1.5,-2.87,-3.09,469

7565,-0.91,-0.23,0.07,-6.08,-3.27,5.04,469

7585,-0.91,-0.29,0.07,-8.5,-2.09,-2.65,469

7605,-0.9,-0.27,0.04,-8.92,-2.32,2.11,468

7625,-0.92,-0.29,0.04,-8.99,-1.28,1.03,469

7645,-0.9,-0.3,0.06,-7.36,-1.89,-3.85,469

7665,-0.9,-0.3,0.05,-10.44,-3.82,-0.99,469

7686,-0.9,-0.3,0.04,-12.2,-2.81,-3.75,469

7706,-0.92,-0.3,0.03,-7.63,-1.54,2.61,468

7727,-0.91,-0.29,0.02,-2.4,-0.63,4.34,469

7746,-0.9,-0.3,0.06,3.62,1.19,-4.21,469

7767,-0.92,-0.23,0.1,2.99,2.5,3.64,469

7786,-0.95,-0.19,0.08,-8.49,-0.2,-7.71,469

7806,-0.92,-0.25,0.03,-13.02,-2.79,4.93,469

7826,-0.9,-0.32,0.0,-4.95,0.86,-7.35,469

7846,-0.91,-0.29,0.03,1.11,1.86,-4.08,469

7866,-0.91,-0.28,0.07,2.27,2.38,-4.95,469

7886,-0.88,-0.31,0.06,1.25,1.79,-1.13,469

7906,-0.91,-0.29,0.04,2.0,2.44,-4.18,469

7926,-0.91,-0.27,0.01,-1.05,1.37,-6.36,469

7946,-0.91,-0.27,0.01,3.3,2.79,-3.34,469

7966,-0.93,-0.21,0.04,4.92,2.96,-9.34,469

7986,-0.9,-0.36,0.04,7.98,5.85,-5.31,469

8006,-0.91,-0.33,0.02,16.14,7.97,-7.25,469

8027,-0.93,-0.18,-0.01,22.79,11.91,-18.79,470

8046,-0.98,-0.12,0.04,31.08,15.47,-14.35,470

8067,-0.97,-0.09,0.11,37.43,16.92,-19.94,471

8086,-0.99,-0.01,0.12,29.85,15.24,-25.16,471

8107,-0.99,-0.03,0.12,23.98,15.25,-38.9,472

8126,-1.01,-0.04,0.19,35.39,21.44,-51.52,473

8146,-0.98,0.04,0.28,42.3,31.92,-64.64,476

8166,-1.0,-0.11,0.22,30.01,32.81,-73.57,480

8186,-1.02,-0.34,0.15,13.97,32.08,-76.95,482

8206,-1.09,-0.46,0.14,6.6,30.61,-56.58,483

8226,-0.86,-0.67,0.06,7.79,23.51,-62.48,483

8246,-0.81,-0.66,0.09,17.28,15.31,-27.29,483

8266,-0.77,-0.53,-0.02,15.21,-5.36,31.83,483

8286,-0.84,-0.36,0.01,4.46,-23.71,51.97,483

8306,-0.85,-0.41,0.03,-12.9,-47.53,80.24,483

8326,-0.86,-0.47,0.1,-15.76,-57.62,93.91,483

8346,-0.88,-0.47,0.13,-12.5,-62.96,100.05,482

8367,-0.88,-0.48,0.13,-9.51,-65.65,121.56,482

8386,-0.85,-0.38,0.15,-8.52,-64.87,128.26,481

8407,-0.74,-0.25,0.14,-10.4,-58.64,135.65,480

8426,-0.79,-0.31,0.09,-8.47,-51.66,121.38,479

8446,-0.94,-0.34,0.13,5.76,-39.1,113.93,477

8466,-0.82,-0.18,0.13,9.22,-40.11,105.63,477

8486,-0.8,-0.15,0.11,14.3,-25.54,77.54,475

8506,-0.88,-0.07,0.19,17.74,-16.89,61.06,474

8526,-0.9,0.16,0.1,6.09,-13.11,37.69,474

8546,-0.94,0.06,0.08,-14.35,-7.18,8.37,474

8566,-0.84,-0.08,0.15,-24.81,-0.21,-28.01,475

8586,-0.84,-0.16,0.01,-32.69,6.7,-41.62,475

8606,-0.76,-0.41,-0.04,-48.38,8.79,-62.22,475

8626,-0.6,-0.64,0.04,-28.47,33.83,-72.98,475

8646,-1.27,-0.36,0.5,18.49,40.03,-16.37,477

8667,-1.39,0.2,0.34,-2.84,9.86,1.39,479

8686,-0.95,0.14,0.06,-64.57,6.34,-49.45,477

8707,-0.85,-0.36,0.02,-80.86,12.58,-44.22,476

8726,-0.78,-0.8,-0.06,-16.81,25.59,-29.94,477

8747,-0.89,-0.39,0.06,22.37,30.84,-28.96,477

8766,-0.98,-0.13,0.1,-1.77,24.81,-18.21,477

8786,-0.85,-0.2,0.05,-34.17,18.03,-23.41,476

8806,-0.75,-0.48,0.07,-30.15,24.31,-20.78,477

8826,-1.0,-0.46,0.01,-4.26,28.09,-10.36,477

8846,-0.95,-0.2,-0.11,-5.91,21.15,-16.44,476

8866,-0.91,-0.29,-0.07,-15.94,18.34,-19.76,476

8886,-0.92,-0.37,0.04,-9.79,16.63,-26.02,475

8906,-0.91,-0.28,0.03,-5.85,18.35,-19.0,476

8926,-0.92,-0.27,-0.04,-5.89,17.33,-14.2,476

8946,-0.89,-0.3,0.01,-1.02,19.83,-17.49,475

8966,-0.92,-0.32,0.04,5.57,19.94,-13.45,475

8986,-0.89,-0.27,0.05,-1.97,14.52,-18.19,475

9007,-0.84,-0.33,0.03,-7.11,16.23,-27.43,475

9026,-0.91,-0.36,0.02,11.66,24.93,-19.44,475

9047,-0.95,-0.17,-0.01,26.96,30.24,-25.61,475

9066,-0.94,-0.06,-0.03,23.65,32.69,-29.66,476

9086,-0.99,-0.08,0.06,17.8,31.21,-31.76,476

9106,-0.98,-0.15,0.01,10.95,27.63,-33.49,476

9126,-0.89,-0.21,-0.04,9.27,27.15,-42.09,475

9146,-0.93,-0.24,0.06,12.32,26.23,-44.19,475

9166,-0.87,-0.27,0.05,20.63,31.11,-45.73,476

9186,-0.9,-0.19,0.01,18.41,29.86,-69.82,477

9206,-0.9,-0.27,0.06,21.07,35.69,-65.63,477

9226,-0.92,-0.27,0.07,33.42,43.88,-80.53,479

9246,-0.87,-0.28,-0.0,44.21,54.29,-92.13,481

9266,-1.1,-0.36,0.0,57.65,68.52,-107.9,482

9286,-1.61,-0.4,0.21,89.65,83.22,-126.27,487

9307,-1.87,-0.16,0.48,127.76,71.02,-121.94,491

9326,-1.59,0.07,0.43,94.53,60.49,-139.69,492

9347,-1.32,-0.17,0.27,24.64,29.47,-135.7,493

9366,-0.75,-0.53,-0.25,-53.18,-2.49,-120.54,492

9387,-0.23,-0.67,-0.53,-119.56,-37.95,-89.4,488

9406,-0.17,-1.0,-0.54,-122.29,-1.57,-74.44,487

9426,-0.54,-1.21,-0.23,-54.81,-12.18,-48.78,487

9446,-0.46,-0.95,-0.16,9.54,-33.42,16.91,488

