Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7265,-0.91,-0.28,0.06,3.11,0.24,-1.36,468

7285,-0.9,-0.27,0.09,-1.56,-1.51,-3.17,466

7305,-0.89,-0.27,0.11,-7.34,-2.99,9.15,466

7325,-0.91,-0.3,0.07,-13.87,-4.98,-3.4,466

7345,-0.91,-0.32,0.02,-14.79,-4.63,5.14,466

7365,-0.9,-0.34,0.01,-6.01,-1.97,-3.96,466

7386,-0.88,-0.25,0.04,3.76,1.86,-4.89,466

7405,-1.04,-0.26,0.08,2.71,0.75,-1.69,466

7426,-0.92,-0.28,0.05,-3.9,-3.39,-3.52,466

7445,-0.91,-0.32,0.03,-0.48,-1.51,5.19,466

7465,-0.92,-0.3,0.02,1.15,-0.43,-7.06,466

7485,-0.9,-0.3,0.05,1.78,-1.15,2.14,466

7505,-0.88,-0.3,0.04,1.5,-0.35,14.08,466

7525,-0.92,-0.3,0.04,-1.17,-1.73,-4.63,466

7545,-0.89,-0.3,0.04,-3.38,-2.8,-3.22,466

7565,-0.9,-0.32,0.05,-1.7,-1.54,-11.71,466

7585,-0.91,-0.33,0.06,2.21,-0.77,-2.87,466

7605,-0.88,-0.33,0.07,3.2,-0.78,-5.11,466

7625,-0.89,-0.3,0.08,3.31,-0.12,-0.46,466

7645,-0.88,-0.26,0.06,1.09,0.12,-2.35,466

7665,-0.96,-0.31,0.06,-1.35,-0.19,-5.22,466

7686,-0.91,-0.33,0.04,-3.27,-5.79,-8.39,466

7706,-0.87,-0.33,0.06,-5.18,-4.87,1.85,466

7727,-0.9,-0.34,0.06,-4.28,-5.82,-8.3,466

7746,-0.9,-0.24,0.04,-2.31,-5.57,-2.36,466

7767,-0.9,-0.27,0.06,5.38,1.19,-4.83,467

7786,-0.96,-0.29,0.07,20.59,8.62,-13.89,467

7806,-0.97,-0.19,0.02,31.92,13.48,-24.89,468

7826,-1.02,-0.12,0.08,30.01,14.17,-28.58,468

7846,-0.98,-0.1,0.12,28.22,14.78,-29.77,469

7866,-1.02,-0.06,0.22,36.86,20.32,-35.12,470

7886,-1.07,0.15,0.31,49.0,34.44,-49.56,472

7906,-1.22,0.42,0.38,23.12,21.52,-62.79,476

