Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7266,-0.85,-0.43,0.06,-10.2,2.34,-8.81,478
7286,-0.9,-0.35,0.05,-4.08,3.9,-6.58,476
7306,-0.92,-0.27,0.04,-3.56,3.67,-7.44,476
7326,-0.93,-0.22,0.06,-4.91,1.99,-6.61,476
7346,-0.93,-0.22,0.06,-6.49,1.84,-7.35,476
7366,-0.94,-0.19,0.08,-7.01,0.98,-7.0,477
7387,-0.93,-0.14,0.11,-12.16,1.16,-9.5,477
7406,-0.96,-0.16,0.11,-20.31,-1.36,-12.65,477
7427,-0.9,-0.27,0.09,-21.79,-1.32,-15.27,478
7446,-0.88,-0.32,0.05,-20.62,-1.86,-12.42,478
7467,-0.9,-0.32,0.03,-24.19,-2.06,-12.63,478
7486,-0.9,-0.36,0.02,-22.07,-1.74,-12.87,478
7506,-0.89,-0.33,0.02,-15.69,-1.05,-12.54,479
7526,-0.9,-0.34,0.02,-8.56,1.55,-14.57,479
7546,-0.92,-0.34,0.04,0.76,4.26,-15.24,479
7566,-0.92,-0.28,0.05,8.64,6.9,-17.35,480
7586,-0.93,-0.25,0.07,16.62,11.52,-21.16,480
7606,-0.95,-0.21,0.11,26.51,17.26,-27.36,481
7626,-0.98,-0.19,0.19,41.06,21.9,-35.76,482
7646,-0.97,-0.11,0.25,50.68,27.3,-43.78,483
7666,-1.07,0.09,0.26,38.53,33.1,-46.16,486
7686,-1.13,0.04,0.17,6.96,27.12,-53.71,488
7706,-1.11,-0.26,0.09,-24.63,13.35,-50.26,489
7727,-0.92,-0.49,0.15,-32.17,-4.67,-33.88,489
7746,-0.9,-0.42,0.16,-27.07,-10.53,-4.8,490
7767,-0.93,-0.39,0.07,-25.46,-26.32,15.55,489
7786,-0.91,-0.38,0.12,-24.95,-42.19,34.24,490
7806,-0.81,-0.44,0.16,-22.19,-49.14,54.51,490
7826,-0.84,-0.41,0.17,-9.87,-46.68,72.3,490
7846,-0.9,-0.32,0.12,-4.63,-49.48,90.58,490
7866,-0.9,-0.28,0.13,-2.56,-50.36,103.4,489
7886,-0.8,-0.27,0.13,5.99,-48.03,101.16,488
7906,-0.83,-0.31,0.06,17.43,-40.27,93.55,487
7926,-0.9,-0.26,0.14,26.38,-41.57,98.0,486
7946,-0.84,-0.14,0.14,25.99,-37.75,97.51,485
7966,-0.86,-0.14,0.11,23.15,-30.13,80.7,485
7986,-0.81,-0.2,0.16,29.93,-18.48,69.75,485
8006,-0.74,-0.17,0.14,33.64,-12.26,54.16,485
8027,-0.86,-0.05,0.11,24.24,-6.67,39.54,485
8046,-0.9,0.04,0.16,-2.91,-11.83,31.98,485
8067,-0.92,0.02,0.1,-33.29,-13.48,14.38,485
8086,-0.91,-0.15,0.14,-51.55,-9.46,-3.85,485
8107,-0.79,-0.3,0.14,-46.63,1.42,-19.09,485
8126,-0.79,-0.14,-0.0,-39.41,9.21,-36.22,485
8146,-0.84,-0.16,0.05,-52.68,22.17,-49.35,485
8166,-1.31,-0.45,0.42,-31.24,33.12,-17.84,485
8186,-1.15,-0.26,0.53,-10.88,0.92,-4.98,487
8206,-1.03,-0.06,-0.07,-35.73,25.26,-48.68,486
8226,-0.9,-0.21,-0.14,-65.64,6.42,-31.67,485
8246,-0.85,-0.39,-0.3,-28.51,28.74,-23.73,484
