Feature;Value
ApplicationName;GaitAnalysis
TestType;Broker
DeviceURL;http://192.168.2.125:27592
ThreadIndex;1
DataUserNo;-1
DataStepLength;-1
CalibrationDataLength;300
TestDataLength;18000
TestDataRepeatCount;1
ThreadCreated;1674917.701417
BluetoothConnected;1674917.724918
ThreadStarted:1674925.052164
SocketInitialized;1674925.057518
DeviceConnected:1674925.141409
FilenameTime:1674925.164705
Filename:1_2023_08_18_21_01_37_sVlt_Mo33nRPCMaFAAAJ.json
ProcessReady;1674925.170822
FirstResponseReceived;1674925.201377
SocketConnectError:1675635.097521
SocketDisconnected:1675635.121293
SocketConnectError:1675646.349076
SocketConnectError:1675658.338882
SocketConnectError:1675672.709441
SocketConnectError:1675687.748185
DeviceConnected:1675692.823493
FilenameTime:1675692.854043
Filename:1_2023_08_18_21_14_25_zq_XRwA6ochSYPfnAAAL.json
ProcessReady;1675692.860812
