Feature;Value
ApplicationName;GaitAnalysis
TestType;System
DeviceURL;http://164.92.168.129:27592
ThreadIndex;1
DataUserNo;-1
DataStepLength;-1
CalibrationDataLength;300
TestDataLength;300
TestDataRepeatCount;1
ThreadCreated;1653370.839899
BluetoothConnected;1653370.880364
ThreadStarted:1653378.634630
AssignFogNode_Latitude;41.1073161
AssignFogNode_Longitude;28.7825981
AssignFogNodeRequested;1653378.639401
AssignWorkerDeviceRequested;1653378.986538
BrokerIPAssigned;1653378.985527
BrokerIP;212.253.104.215
BrokerType;WAN
BrokerDistance;17.824814769797356
SocketInitialized;1653379.085767
WorkerDeviceAssigned;1653379.073163
WorkerIP;192.168.2.151
CPU_Usage;1.2594458438287104
DeviceConnected:1653379.380486
FilenameTime:1653379.439072
Filename:undefined_2023_08_18_14_31_59_M5_LKRAQrpSwGeIdAAAH.json
FilenameTime:1653379.474665
Filename:1_2023_08_18_14_31_59_9oo_z4AiSFBwzxsmAAAF.json
ProcessReady;1653379.478026
FirstResponseReceived;1653379.563403
