Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7267,-0.9,-0.3,0.04,0.63,-0.01,0.03,480
7287,-0.91,-0.28,0.05,0.17,-0.16,-0.24,477
7307,-0.91,-0.29,0.04,-0.44,-0.14,-0.58,477
7327,-0.92,-0.29,0.04,-1.6,-0.16,-0.34,477
7347,-0.9,-0.29,0.03,-2.95,-0.85,-0.76,477
7367,-0.9,-0.31,0.02,-2.0,-0.37,-0.67,477
7388,-0.9,-0.32,0.02,0.23,-0.49,-1.02,477
7408,-0.89,-0.35,0.02,2.93,0.38,-1.22,477
7429,-0.91,-0.35,0.03,5.85,0.38,-1.28,477
7448,-0.88,-0.3,0.02,5.89,0.57,-1.04,477
7469,-0.92,-0.3,0.03,7.68,1.03,-1.16,478
7488,-0.93,-0.24,0.03,4.95,0.28,-1.95,477
7508,-0.91,-0.27,0.03,0.17,-0.16,-3.19,477
7528,-0.9,-0.34,0.03,6.31,1.92,-4.63,477
7548,-0.93,-0.25,0.03,9.38,2.65,-4.55,478
7568,-0.93,-0.21,0.05,4.83,1.8,-5.71,478
7588,-0.9,-0.25,0.06,2.46,1.46,-7.42,478
7608,-0.94,-0.24,0.04,3.34,3.86,-8.6,478
7628,-0.93,-0.2,0.02,-1.65,1.52,-9.63,478
7648,-0.92,-0.25,0.03,-3.97,2.28,-12.17,478
7668,-0.93,-0.23,0.04,-2.03,2.82,-14.03,479
7688,-0.91,-0.23,0.03,-0.99,4.5,-17.21,479
7708,-0.94,-0.25,0.03,-1.24,4.79,-18.63,480
7729,-0.92,-0.29,0.03,-8.03,1.29,-17.95,480
7749,-0.88,-0.37,0.03,-9.94,0.93,-21.16,480
7770,-0.86,-0.4,0.03,-1.95,3.52,-20.64,481
7789,-0.87,-0.37,0.02,3.53,5.31,-22.4,481
7810,-0.9,-0.37,0.02,6.41,6.18,-24.31,482
7829,-0.94,-0.31,0.03,12.31,7.43,-26.53,483
7849,-0.96,-0.22,0.11,20.61,11.96,-34.58,484
7869,-0.96,-0.2,0.16,27.74,10.91,-39.77,486
7889,-0.94,-0.07,0.26,33.51,27.69,-42.14,488
7909,-1.05,-0.04,0.21,13.59,21.96,-50.17,490
7929,-1.04,-0.26,0.02,-25.98,4.97,-48.21,492
7949,-0.82,-0.58,-0.06,-39.98,-0.25,-39.79,492
7969,-0.84,-0.77,0.03,-13.57,-2.24,-24.5,492
7989,-0.89,-0.51,-0.01,3.89,-19.98,17.34,492
8009,-0.88,-0.28,0.01,-10.01,-33.99,39.42,492
8029,-0.88,-0.4,0.06,-25.07,-46.86,56.38,492
8049,-0.85,-0.52,0.08,-15.77,-45.59,72.17,492
8070,-0.93,-0.45,0.1,-5.19,-47.21,84.53,492
8090,-0.95,-0.28,0.11,-11.86,-54.94,103.79,491
8111,-0.9,-0.26,0.11,-29.24,-62.13,110.29,490
8130,-0.89,-0.34,0.16,-26.15,-59.33,108.76,489
8151,-0.82,-0.33,0.17,-9.27,-52.63,106.79,487
8170,-0.8,-0.32,0.09,2.83,-44.71,97.53,486
8190,-0.87,-0.26,0.13,16.03,-38.68,95.73,485
8210,-0.81,-0.15,0.14,19.86,-33.09,91.45,485
8230,-0.82,-0.11,0.17,28.28,-20.4,70.93,485
8250,-0.82,-0.1,0.14,33.38,-9.69,54.95,485
8270,-0.89,-0.03,0.13,27.83,-5.07,36.03,485
8290,-0.89,-0.06,0.18,12.18,-5.56,20.96,485
8310,-0.83,-0.1,0.17,-1.5,-4.4,7.24,485
8330,-0.84,0.02,0.12,-20.2,-5.5,-4.85,485
8350,-0.84,0.02,0.02,-52.26,-5.58,-25.95,485
8370,-0.83,-0.23,0.07,-66.9,-3.87,-40.34,485
8390,-0.74,-0.45,-0.03,-52.75,23.72,-48.63,485
8411,-1.3,-0.52,0.42,9.44,39.64,-16.34,485
8430,-1.35,-0.09,0.47,24.92,6.76,3.69,487
8451,-0.92,0.1,0.12,-9.08,30.71,-54.15,486
8470,-1.03,-0.05,0.01,-60.44,10.73,-45.22,485
8491,-0.7,-0.47,-0.12,-37.54,25.06,-34.96,485
8510,-0.9,-0.55,-0.02,8.03,35.03,-33.59,485
8530,-1.01,-0.15,0.11,2.8,22.13,-22.69,485
8550,-0.88,-0.04,0.19,-26.5,19.44,-27.83,485
8570,-0.85,-0.21,0.11,-36.79,19.96,-28.84,485
8590,-0.89,-0.3,0.07,-22.87,23.86,-28.23,485
8610,-0.97,-0.27,-0.02,-1.77,28.74,-29.74,486
8630,-1.0,-0.12,-0.05,0.44,25.84,-27.14,486
8650,-0.88,-0.21,0.05,-5.77,29.18,-33.79,486
8670,-0.98,-0.27,-0.02,-6.64,26.07,-34.26,486
8690,-0.87,-0.39,-0.13,-13.95,20.06,-29.95,486
8710,-0.79,-0.57,-0.09,-10.33,20.54,-28.72,485
8730,-0.89,-0.55,-0.02,-2.43,19.32,-22.67,485
8751,-0.84,-0.42,-0.04,-3.34,16.38,-17.4,486
8770,-0.91,-0.36,-0.03,-5.56,15.29,-16.15,485
8791,-0.9,-0.28,-0.03,-3.1,13.96,-14.18,485
8810,-0.93,-0.18,-0.01,-7.6,12.79,-13.71,485
8830,-0.91,-0.24,-0.03,-15.37,8.89,-15.27,485
8850,-0.85,-0.36,0.0,-15.13,10.06,-19.19,485
8870,-0.9,-0.33,0.03,-10.49,10.67,-17.59,485
8890,-0.92,-0.2,0.01,-7.48,14.04,-19.05,485
8910,-0.93,-0.18,-0.03,-10.73,14.67,-21.33,485
8930,-0.9,-0.19,0.01,-15.36,14.48,-26.14,484
8950,-0.88,-0.24,0.02,-14.59,15.84,-31.31,485
8970,-0.9,-0.33,-0.03,-9.56,19.95,-34.98,485
8990,-0.83,-0.37,-0.04,-12.46,16.68,-34.14,485
9010,-0.83,-0.39,-0.02,-7.42,21.8,-36.9,486
9030,-0.89,-0.27,-0.02,1.16,26.28,-38.5,486
9051,-0.91,-0.16,0.01,4.02,27.99,-44.31,487
9070,-0.87,-0.25,0.03,3.42,31.41,-54.78,488
9091,-0.83,-0.32,-0.01,12.64,37.89,-63.28,489
9110,-0.85,-0.47,-0.07,29.83,50.65,-82.9,490
9131,-1.09,-0.7,0.02,63.22,70.62,-102.35,492
9150,-1.33,-0.67,0.14,105.57,89.34,-105.53,495
9170,-1.6,-0.41,0.35,158.06,102.36,-111.94,498
9190,-1.59,-0.04,0.39,141.74,80.59,-112.84,501
9210,-1.31,0.03,0.39,67.19,58.39,-123.91,503
