Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7265,-0.91,-0.28,0.06,3.11,0.24,0.48,468
7285,-0.9,-0.27,0.09,-1.56,-1.51,0.84,466
7305,-0.89,-0.27,0.11,-7.34,-2.99,0.81,466
7325,-0.91,-0.3,0.07,-13.87,-4.98,0.9,466
7345,-0.91,-0.32,0.02,-14.79,-4.63,0.4,466
7365,-0.9,-0.34,0.01,-6.01,-1.97,-2.33,466
7386,-0.88,-0.25,0.04,3.76,1.86,-2.79,466
7405,-1.04,-0.26,0.08,2.71,0.75,-0.2,466
7426,-0.92,-0.28,0.05,-3.9,-3.39,-2.09,466
7445,-0.91,-0.32,0.03,-0.48,-1.51,-1.02,466
7465,-0.92,-0.3,0.02,1.15,-0.43,-2.7,466
7485,-0.9,-0.3,0.05,1.78,-1.15,-2.71,466
7505,-0.88,-0.3,0.04,1.5,-0.35,-2.81,466
7525,-0.92,-0.3,0.04,-1.17,-1.73,-1.55,466
7545,-0.89,-0.3,0.04,-3.38,-2.8,-2.27,466
7565,-0.9,-0.32,0.05,-1.7,-1.54,-2.71,466
7585,-0.91,-0.33,0.06,2.21,-0.77,-3.22,466
7605,-0.88,-0.33,0.07,3.2,-0.78,-3.16,466
7625,-0.89,-0.3,0.08,3.31,-0.12,-3.55,466
7645,-0.88,-0.26,0.06,1.09,0.12,-4.23,466
7665,-0.96,-0.31,0.06,-1.35,-0.19,-3.54,466
7686,-0.91,-0.33,0.04,-3.27,-5.79,-4.41,466
7706,-0.87,-0.33,0.06,-5.18,-4.87,-4.27,466
7727,-0.9,-0.34,0.06,-4.28,-5.82,-5.29,466
7746,-0.9,-0.24,0.04,-2.31,-5.57,-5.6,466
7767,-0.9,-0.27,0.06,5.38,1.19,-10.16,467
7786,-0.96,-0.29,0.07,20.59,8.62,-15.19,467
7806,-0.97,-0.19,0.02,31.92,13.48,-19.75,468
7826,-1.02,-0.12,0.08,30.01,14.17,-20.52,468
7846,-0.98,-0.1,0.12,28.22,14.78,-28.76,469
7866,-1.02,-0.06,0.22,36.86,20.32,-36.68,470
7886,-1.07,0.15,0.31,49.0,34.44,-45.14,472
7906,-1.22,0.42,0.38,23.12,21.52,-61.98,476
7926,-1.06,0.24,0.17,-42.11,-1.41,-60.33,477
7946,-0.91,-0.62,0.01,-95.06,-28.63,-66.07,475
7966,-0.7,-1.14,0.05,-71.87,-35.28,-32.49,473
7986,-0.82,-0.6,0.12,-29.27,-51.27,57.84,473
8006,-0.94,-0.09,0.09,-28.3,-52.37,87.44,474
8027,-0.93,-0.42,0.12,-10.8,-50.63,74.98,476
8046,-0.84,-0.57,0.17,25.58,-32.17,86.93,476
8067,-0.84,-0.41,0.18,58.71,-31.36,113.67,475
8086,-0.75,-0.23,0.19,60.51,-25.18,116.58,476
8107,-0.83,-0.19,0.14,48.07,-20.31,97.41,475
8126,-0.89,-0.24,0.15,34.28,-24.98,98.72,475
8146,-0.84,-0.28,0.13,33.79,-24.4,98.48,475
8166,-0.83,-0.23,0.1,40.24,-15.76,86.19,474
8186,-0.8,-0.15,0.08,38.04,-14.72,67.88,474
8206,-0.82,-0.15,0.09,34.37,-7.45,47.24,474
8226,-0.9,-0.16,0.1,26.36,-3.68,34.31,474
8246,-0.92,-0.18,0.14,13.78,-1.01,22.71,475
8266,-0.84,-0.16,0.11,-0.34,2.81,9.65,474
8286,-0.86,-0.14,0.14,-15.05,0.41,-3.45,474
8306,-0.88,-0.12,0.03,-39.29,-2.96,-15.11,474
8326,-0.82,-0.17,0.04,-58.57,1.48,-27.8,474
8346,-0.75,-0.38,0.11,-57.63,15.4,-36.78,474
8367,-1.24,-0.28,0.51,-35.18,23.98,-16.68,474
8386,-1.45,-0.06,0.64,-24.8,-3.94,-2.42,476
8407,-0.85,-0.07,0.22,-29.82,15.8,-43.92,475
8426,-0.94,-0.06,-0.04,-47.21,2.78,-25.29,475
8446,-0.82,-0.12,-0.23,-54.82,14.84,-18.96,473
8466,-1.02,-0.38,-0.01,-53.7,16.43,-28.39,472
8486,-0.89,-0.46,0.26,-33.06,15.91,-23.74,472
8506,-0.8,-0.32,0.12,-28.43,19.13,-23.43,474
8526,-0.93,-0.32,-0.07,-24.3,22.24,-24.32,473
8546,-0.91,-0.35,-0.03,-9.46,21.98,-25.04,471
8566,-0.92,-0.35,0.04,10.51,30.59,-29.11,472
8586,-0.95,-0.28,0.08,16.48,27.56,-29.17,473
8606,-0.9,-0.22,-0.01,13.24,28.15,-27.58,473
8626,-0.97,-0.29,-0.04,9.35,27.86,-31.17,471
8646,-0.92,-0.28,-0.04,11.5,26.46,-26.75,471
8667,-0.91,-0.2,0.02,10.24,26.58,-26.52,471
8686,-0.95,-0.15,0.06,4.4,23.72,-27.77,472
8707,-0.9,-0.17,-0.04,-5.21,20.62,-26.61,472
8726,-0.94,-0.18,0.01,-7.32,21.78,-26.06,471
8747,-0.96,-0.21,0.01,-9.63,13.97,-28.2,471
8766,-0.87,-0.25,-0.03,-11.14,15.6,-31.94,472
8786,-0.9,-0.28,0.02,-8.13,16.82,-33.13,472
8806,-0.92,-0.24,0.01,-2.24,21.8,-34.01,473
8826,-0.9,-0.24,-0.05,-3.58,18.97,-34.04,472
8846,-0.87,-0.29,-0.02,-10.86,15.65,-35.72,472
8866,-0.9,-0.36,0.04,-16.73,14.59,-39.02,472
8886,-0.84,-0.34,-0.02,-14.28,15.2,-38.61,473
8906,-0.84,-0.3,-0.02,2.94,28.0,-46.56,473
8926,-1.06,-0.16,0.08,15.73,29.23,-51.46,474
8946,-0.93,-0.0,0.1,23.44,30.53,-68.94,475
8966,-0.92,0.09,0.09,32.8,41.56,-82.79,476
8986,-1.08,0.04,0.08,49.14,55.56,-102.21,477
9007,-1.15,-0.32,0.2,61.46,67.78,-131.07,480
9026,-1.3,-0.63,0.41,86.92,87.28,-141.83,485
9047,-1.67,-0.62,0.49,126.85,106.03,-138.38,488
9066,-1.46,-0.49,0.44,121.7,84.1,-140.16,489
9086,-0.98,-0.33,0.07,54.33,57.85,-120.7,488
9106,-0.64,-0.33,-0.38,-42.53,6.35,-83.04,486
9126,-0.34,-0.65,-0.52,-94.95,18.41,-64.99,485
9146,-0.67,-1.27,-0.16,-53.11,25.52,-65.78,486
9166,-0.56,-1.24,0.04,23.75,-10.99,-8.1,487
9186,-0.27,-0.75,-0.12,52.82,-11.51,39.93,487
9206,-0.37,-0.5,-0.1,45.24,-20.44,74.42,487
9226,-0.43,-0.56,-0.06,22.69,-56.81,119.03,486
9246,-0.31,-0.74,-0.07,10.11,-71.48,154.2,486
9266,-0.39,-0.74,-0.06,11.92,-86.86,183.59,485
9286,-0.57,-0.59,-0.04,-3.43,-108.99,210.93,484
9307,-0.71,-0.61,-0.05,-23.41,-121.68,216.13,483
9326,-0.9,-0.65,0.03,-43.67,-133.36,220.11,481
9347,-0.75,-0.61,0.17,-59.92,-133.73,214.26,478
9366,-0.69,-0.42,0.1,-58.3,-121.56,210.2,475
9387,-0.86,-0.4,0.02,-37.08,-97.64,183.76,472
9406,-0.91,-0.51,0.05,-22.8,-87.7,157.76,471
9426,-0.81,-0.4,-0.02,20.68,-37.9,113.7,470
9446,-0.91,-0.2,0.13,62.19,-8.49,73.76,469
9466,-0.89,0.1,0.1,71.34,16.21,34.96,469
9486,-0.92,0.24,0.08,37.55,17.17,-14.32,470
9506,-0.88,0.19,0.04,-25.26,9.59,-47.22,470
9526,-0.76,-0.16,-0.01,-67.58,10.33,-79.6,471
9546,-0.79,-0.49,0.09,-68.43,28.41,-79.02,471
9566,-1.49,-0.26,0.58,-23.29,37.05,-10.62,472
9586,-1.17,0.04,0.23,-44.02,-9.7,-15.1,476
9606,-0.83,-0.29,-0.09,-86.83,10.14,-69.97,475
9626,-0.72,-0.64,0.03,-74.4,22.29,-64.32,472
9647,-0.56,-0.82,-0.02,12.31,48.56,-28.78,472
9666,-0.98,-0.47,0.14,36.47,51.57,-30.35,475
9687,-1.04,-0.05,0.11,-5.63,38.93,-25.49,474
9706,-0.81,-0.22,-0.1,-43.92,28.55,-25.05,472
9726,-0.86,-0.6,-0.07,-35.02,31.51,-28.49,471
9746,-0.96,-0.57,-0.0,-11.29,29.46,-26.47,472
9766,-0.85,-0.31,-0.02,-6.36,28.68,-20.67,473
9786,-0.93,-0.27,-0.0,-20.05,24.17,-21.72,472
9806,-0.86,-0.38,0.06,-19.69,22.58,-23.34,472
9826,-0.9,-0.31,-0.03,-7.99,29.4,-20.81,472
9846,-0.89,-0.28,-0.04,-1.31,28.9,-20.96,472
9866,-0.89,-0.29,0.01,7.93,34.38,-23.46,472
9886,-0.92,-0.23,0.04,10.74,31.42,-24.1,471
9906,-0.91,-0.17,-0.01,3.03,28.87,-27.58,470
9926,-0.93,-0.24,-0.05,-4.95,26.65,-34.06,470
9947,-0.89,-0.32,-0.07,-4.45,23.63,-35.62,470
9966,-0.87,-0.34,-0.05,5.72,28.56,-38.16,470
9987,-0.87,-0.38,0.01,18.92,29.59,-45.04,470
10006,-0.91,-0.45,0.07,28.98,34.27,-58.41,471
10027,-0.92,-0.39,-0.14,42.92,41.83,-54.88,472
10046,-0.88,-0.34,-0.05,53.43,41.94,-57.51,472
10066,-0.91,-0.27,0.03,63.21,59.17,-59.14,472
10086,-1.0,-0.03,-0.01,55.63,58.59,-55.97,475
10106,-0.99,0.02,0.09,47.44,64.27,-75.4,477
10126,-1.23,-0.08,0.16,57.46,80.0,-90.71,480
10146,-1.56,-0.53,0.48,82.59,82.26,-143.28,484
10166,-1.81,-0.57,0.48,137.27,97.75,-177.37,490
10186,-1.57,-0.17,0.35,146.11,81.85,-153.29,491
10206,-1.15,-0.14,0.05,70.02,45.98,-132.47,490
10226,-0.77,-0.44,-0.38,-43.17,-5.59,-99.46,488
10246,-0.47,-0.63,-0.59,-96.45,-23.35,-82.75,486
10266,-0.31,-1.02,-0.39,-85.35,-2.08,-80.39,485
10287,-0.25,-1.21,-0.12,-16.14,-9.09,-34.55,486
10306,-0.21,-0.99,-0.17,38.74,-24.02,24.96,487
