Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7265,-0.93,-0.28,0.07,0.51,0.36,6.52,474

7285,-0.91,-0.27,0.07,-1.07,0.16,-16.0,472

7305,-0.92,-0.22,0.06,-2.14,-0.76,-5.44,472

7325,-0.92,-0.22,0.06,-6.0,-1.41,-5.33,472

7345,-0.92,-0.27,0.06,-6.69,-2.15,-1.09,472

7365,-0.9,-0.26,0.06,-5.04,-1.29,-2.57,472

7386,-0.92,-0.25,0.06,-4.89,-1.2,-6.51,472

7405,-0.92,-0.24,0.07,-4.51,-1.08,-1.31,472

7426,-0.9,-0.3,0.06,-2.07,-0.09,4.52,472

7445,-0.93,-0.3,0.04,1.64,1.4,-2.2,472

7465,-0.91,-0.27,0.03,-1.3,-0.19,4.38,472

7485,-0.91,-0.31,0.03,-0.86,-0.04,2.54,472

7505,-0.92,-0.29,0.03,2.74,1.43,-8.3,472

7525,-0.92,-0.25,0.05,3.11,0.85,-2.24,473

7545,-0.89,-0.32,0.05,4.59,1.84,-11.83,472

7565,-0.93,-0.3,0.07,9.14,1.72,1.96,472

7585,-0.93,-0.21,0.08,6.21,-0.67,1.21,472

7605,-0.94,-0.18,0.04,0.38,-1.95,-5.17,472

7625,-0.9,-0.28,0.07,3.09,0.8,-8.27,473

7645,-0.96,-0.33,0.11,15.74,2.14,-7.19,473

7665,-0.94,-0.15,0.11,18.27,6.82,-15.8,473

7686,-0.99,-0.18,0.07,25.95,13.55,-16.89,474

7706,-0.96,-0.08,0.03,31.42,15.93,-15.4,475

7727,-0.91,-0.23,0.04,34.22,18.46,-19.27,476

7746,-0.94,-0.23,0.09,36.0,19.07,-22.34,476

7767,-0.95,-0.17,0.09,25.51,15.99,-21.29,478

7786,-0.95,-0.19,0.08,18.67,15.59,-38.87,478

7806,-0.93,-0.19,0.11,19.23,15.72,-31.94,479

7826,-0.94,-0.15,0.14,21.45,17.81,-29.6,481

7846,-0.98,-0.05,0.19,21.72,19.55,-41.17,482

7866,-1.13,0.14,0.24,14.15,22.08,-52.11,484

7886,-1.08,0.11,0.15,-25.84,4.45,-54.94,487

7906,-0.93,-0.24,0.07,-62.39,-6.09,-71.22,489

7926,-0.74,-0.81,-0.04,-69.97,-11.32,-63.18,489

7946,-0.71,-0.99,-0.07,-45.64,-16.82,-19.57,488

7966,-0.78,-0.66,-0.05,-27.24,-48.24,31.7,487

7986,-0.84,-0.29,-0.02,-38.66,-62.48,63.17,488

8006,-0.97,-0.38,0.09,-49.42,-68.57,80.57,488

8027,-0.98,-0.44,0.18,-28.8,-59.05,93.78,488

8046,-0.89,-0.35,0.21,-8.94,-58.64,105.68,487

8067,-0.76,-0.36,0.19,13.6,-32.28,81.9,487

8086,-0.94,-0.39,0.14,36.5,-22.93,74.73,486

8107,-1.01,-0.18,0.16,34.04,-27.29,89.27,486

8126,-0.88,-0.07,0.1,16.65,-34.99,102.46,485

8146,-0.84,-0.12,0.13,4.47,-36.16,86.97,484

8166,-0.7,-0.25,0.17,6.84,-29.18,76.62,483

8186,-0.8,-0.27,0.12,23.6,-17.0,48.79,483

8206,-0.88,-0.19,0.16,27.13,-14.44,51.45,483

8226,-0.89,-0.12,0.14,20.51,-11.75,46.82,483

8246,-0.89,-0.01,0.11,2.99,-11.69,33.52,483

8266,-0.88,-0.07,0.14,-16.49,-11.67,13.58,483

8286,-0.87,-0.19,0.19,-18.29,-6.57,-0.85,483

8306,-0.87,-0.11,0.13,-18.83,1.47,-8.64,483

8326,-0.9,-0.09,0.08,-32.54,2.83,-26.15,483

8346,-0.79,-0.13,0.04,-53.87,0.14,-26.53,483

8367,-0.78,-0.25,0.03,-56.54,15.69,-41.64,483

8386,-1.13,-0.27,0.29,-42.94,18.01,-32.43,483

8407,-1.22,-0.2,0.52,-22.68,7.91,-11.04,484

8426,-0.95,-0.22,0.26,-13.16,17.24,-35.41,484

8446,-0.96,-0.37,0.1,-22.92,23.9,-38.05,484

8466,-0.82,-0.38,-0.1,-11.3,25.93,-26.29,483

8486,-0.95,-0.34,-0.1,17.4,42.95,-36.14,483

8506,-0.97,-0.22,0.02,8.27,31.76,-29.49,483

8526,-0.89,-0.15,0.19,-10.39,24.34,-21.3,483

8546,-0.93,-0.14,0.09,-30.81,17.9,-28.91,484

8566,-0.95,-0.25,-0.06,-38.1,16.45,-29.19,483

8586,-0.91,-0.32,-0.04,-24.68,17.49,-23.13,483

8606,-0.95,-0.22,-0.04,-15.35,17.61,-27.85,483

8626,-0.91,-0.25,-0.02,-23.13,14.54,-23.03,484

8646,-0.89,-0.4,0.01,-25.26,13.24,-25.11,483

8667,-0.9,-0.37,-0.03,-18.36,15.55,-21.64,483

8686,-0.91,-0.32,-0.07,-17.59,12.25,-16.2,483

8707,-0.87,-0.34,-0.02,-19.49,11.72,-9.53,482

8726,-0.91,-0.3,0.01,-21.23,9.2,-13.15,482

8747,-0.91,-0.25,0.02,-30.74,4.14,-12.96,482

8766,-0.84,-0.39,0.05,-29.94,6.75,-13.36,482

8786,-0.93,-0.36,0.02,-18.72,12.17,-10.8,481

8806,-0.93,-0.28,-0.07,-18.07,8.51,-8.05,481

8826,-0.91,-0.36,-0.03,-21.76,5.62,-4.81,481

8846,-0.85,-0.42,0.0,-18.52,7.01,-16.05,480

8866,-0.88,-0.4,0.07,-3.0,13.2,-3.01,481

8886,-0.88,-0.25,0.12,9.49,16.86,-4.79,481

8906,-0.97,-0.02,-0.04,4.0,21.01,-19.03,481

8926,-0.96,-0.03,-0.01,5.25,22.98,-14.9,480

8946,-1.01,-0.08,0.02,18.87,30.98,-38.27,480

8966,-0.94,-0.01,0.03,23.35,34.71,-42.01,480

8986,-0.91,-0.03,0.19,30.51,44.16,-55.36,481

9007,-1.05,0.02,0.16,44.7,53.29,-69.73,482

9026,-1.13,0.03,0.08,49.38,51.62,-102.79,483

9047,-0.89,-0.31,0.14,61.08,57.81,-116.52,485

9066,-1.01,-0.66,0.2,96.1,88.72,-133.62,488

9086,-1.45,-0.53,0.37,132.04,103.43,-119.73,492

9106,-1.51,-0.25,0.45,134.01,93.24,-118.22,495

9126,-1.21,-0.06,0.36,81.66,75.64,-122.81,497

9146,-0.94,-0.14,0.07,2.68,38.33,-110.62,498

9166,-0.67,-0.35,-0.27,-77.24,0.88,-91.28,499

9186,-0.67,-0.77,-0.29,-89.16,31.3,-65.28,499

9206,-0.88,-1.3,-0.04,-27.73,28.57,-52.43,500

9226,-0.54,-1.07,-0.09,43.13,6.6,-2.18,500

9246,-0.41,-0.63,-0.15,64.22,0.78,56.65,500

9266,-0.52,-0.48,-0.2,43.71,-25.06,87.31,500

9286,-0.41,-0.58,-0.18,20.27,-56.1,144.76,499

9307,-0.46,-0.74,-0.18,16.39,-74.86,162.44,498

9326,-0.54,-0.78,-0.12,28.53,-94.16,180.84,497

9347,-0.64,-0.69,-0.09,29.63,-111.9,199.99,495

9366,-0.75,-0.54,-0.02,2.58,-123.02,217.92,493

9387,-0.81,-0.45,0.09,-35.74,-131.35,218.91,490

9406,-0.76,-0.4,0.24,-61.64,-131.57,213.04,486

9426,-0.81,-0.41,0.21,-55.93,-114.36,196.01,483

9446,-0.93,-0.45,-0.08,-25.52,-85.37,156.62,481

9466,-1.12,-0.1,0.13,-2.62,-66.8,140.21,480

9486,-0.7,-0.01,0.01,-6.22,-40.44,78.28,480

9506,-0.77,-0.07,0.07,-0.11,-4.96,20.33,480

9526,-0.59,-0.06,0.04,8.41,10.83,-23.88,480

9546,-0.61,-0.08,-0.06,-9.09,24.82,-62.53,481

9566,-0.86,-0.02,-0.08,-52.83,36.89,-84.96,480

9586,-1.83,-0.39,0.77,-26.52,48.69,-27.12,482

9606,-1.12,-0.41,0.03,-19.85,5.38,-37.97,484

9626,-0.74,-0.42,-0.09,-19.61,55.14,-78.71,483

9647,-0.75,-0.32,-0.06,-50.78,23.33,-31.27,482

9666,-0.7,-0.44,-0.1,-19.39,41.52,-36.33,483

9687,-1.0,-0.54,-0.02,-10.0,39.09,-48.4,486

9706,-0.94,-0.43,-0.1,-12.0,34.83,-44.24,485

9726,-0.83,-0.42,-0.16,-3.64,32.02,-20.5,485

9746,-0.89,-0.5,-0.09,15.81,39.98,-34.84,486

9766,-0.94,-0.37,-0.02,14.07,30.91,-34.53,485

9786,-0.87,-0.33,-0.03,0.96,25.43,-20.36,485

9806,-0.84,-0.4,0.01,-3.33,26.91,-26.06,485

9826,-0.94,-0.41,-0.04,5.66,27.82,-17.09,485

9846,-0.85,-0.37,0.0,9.26,26.1,-13.45,484

9866,-0.87,-0.37,-0.0,12.62,26.37,-21.01,484

