Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7267,-0.9,-0.3,0.04,0.63,-0.01,-5.59,480

7287,-0.91,-0.28,0.05,0.17,-0.16,-0.1,477

7307,-0.91,-0.29,0.04,-0.44,-0.14,-8.14,477

7327,-0.92,-0.29,0.04,-1.6,-0.16,10.13,477

7347,-0.9,-0.29,0.03,-2.95,-0.85,-3.81,477

7367,-0.9,-0.31,0.02,-2.0,-0.37,-3.36,477

7388,-0.9,-0.32,0.02,0.23,-0.49,4.43,477

7408,-0.89,-0.35,0.02,2.93,0.38,0.32,477

7429,-0.91,-0.35,0.03,5.85,0.38,-1.38,477

7448,-0.88,-0.3,0.02,5.89,0.57,-1.66,477

7469,-0.92,-0.3,0.03,7.68,1.03,-3.14,478

7488,-0.93,-0.24,0.03,4.95,0.28,7.42,477

7508,-0.91,-0.27,0.03,0.17,-0.16,1.15,477

7528,-0.9,-0.34,0.03,6.31,1.92,4.57,477

7548,-0.93,-0.25,0.03,9.38,2.65,-4.59,478

7568,-0.93,-0.21,0.05,4.83,1.8,-9.42,478

7588,-0.9,-0.25,0.06,2.46,1.46,-4.18,478

7608,-0.94,-0.24,0.04,3.34,3.86,3.41,478

7628,-0.93,-0.2,0.02,-1.65,1.52,-9.53,478

7648,-0.92,-0.25,0.03,-3.97,2.28,-9.1,478

7668,-0.93,-0.23,0.04,-2.03,2.82,-16.63,479

7688,-0.91,-0.23,0.03,-0.99,4.5,-13.45,479

7708,-0.94,-0.25,0.03,-1.24,4.79,-20.12,480

7729,-0.92,-0.29,0.03,-8.03,1.29,-22.46,480

7749,-0.88,-0.37,0.03,-9.94,0.93,-17.02,480

7770,-0.86,-0.4,0.03,-1.95,3.52,-26.1,481

7789,-0.87,-0.37,0.02,3.53,5.31,-21.56,481

7810,-0.9,-0.37,0.02,6.41,6.18,-24.5,482

7829,-0.94,-0.31,0.03,12.31,7.43,-27.53,483

7849,-0.96,-0.22,0.11,20.61,11.96,-31.13,484

7869,-0.96,-0.2,0.16,27.74,10.91,-47.79,486

7889,-0.94,-0.07,0.26,33.51,27.69,-46.88,488

7909,-1.05,-0.04,0.21,13.59,21.96,-48.03,490

7929,-1.04,-0.26,0.02,-25.98,4.97,-50.8,492

7949,-0.82,-0.58,-0.06,-39.98,-0.25,-40.43,492

7969,-0.84,-0.77,0.03,-13.57,-2.24,-22.03,492

7989,-0.89,-0.51,-0.01,3.89,-19.98,18.71,492

8009,-0.88,-0.28,0.01,-10.01,-33.99,32.59,492

8029,-0.88,-0.4,0.06,-25.07,-46.86,59.16,492

8049,-0.85,-0.52,0.08,-15.77,-45.59,75.83,492

8070,-0.93,-0.45,0.1,-5.19,-47.21,85.61,492

8090,-0.95,-0.28,0.11,-11.86,-54.94,106.53,491

8111,-0.9,-0.26,0.11,-29.24,-62.13,107.51,490

8130,-0.89,-0.34,0.16,-26.15,-59.33,118.12,489

8151,-0.82,-0.33,0.17,-9.27,-52.63,100.09,487

8170,-0.8,-0.32,0.09,2.83,-44.71,99.71,486

8190,-0.87,-0.26,0.13,16.03,-38.68,91.27,485

