Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7267,-0.89,-0.3,0.05,-5.96,0.02,-13.87,480

7287,-0.89,-0.33,0.06,-2.02,0.6,-24.0,478

7307,-0.89,-0.35,0.07,2.04,3.32,-4.94,478

7327,-0.88,-0.35,0.06,2.87,3.38,-23.86,479

7347,-0.87,-0.34,0.07,3.89,5.41,-13.66,479

7367,-0.89,-0.35,0.05,7.96,7.36,-27.98,480

7388,-0.92,-0.31,0.06,9.6,7.06,-27.57,481

7408,-0.94,-0.3,0.09,9.48,6.28,-12.08,482

7429,-0.94,-0.21,0.11,11.83,7.47,-27.91,482

7448,-0.97,-0.01,0.23,7.74,16.51,-33.95,483

7469,-1.02,-0.07,0.21,-6.52,14.77,-40.72,485

7488,-1.09,-0.2,0.12,-21.46,15.59,-57.12,487

7508,-0.95,-0.56,0.02,-28.72,8.95,-48.11,489

7528,-0.77,-0.73,0.01,-10.83,12.85,-29.41,489

7548,-0.81,-0.64,0.03,9.37,4.16,-6.46,489

7568,-0.86,-0.45,-0.01,11.02,-11.05,27.79,489

7588,-0.88,-0.41,0.07,4.01,-26.97,44.54,489

7608,-0.88,-0.42,0.09,3.14,-35.78,74.79,489

7628,-0.99,-0.3,0.14,-2.52,-46.44,84.14,489

7648,-0.97,-0.24,0.18,-17.53,-58.42,85.73,489

7668,-0.87,-0.33,0.18,-28.33,-59.77,99.08,488

7688,-0.86,-0.37,0.23,-20.02,-54.85,101.95,488

7708,-0.85,-0.23,0.24,-5.2,-52.83,110.14,487

7729,-0.77,-0.24,0.07,-5.17,-44.97,94.59,486

7749,-0.85,-0.43,0.07,8.53,-35.11,84.29,484

7770,-0.75,-0.28,0.14,21.6,-32.57,84.04,483

7789,-0.8,-0.27,0.12,27.63,-21.37,63.59,483

7810,-0.94,-0.17,0.12,41.34,-7.28,39.95,483

7829,-0.8,-0.05,0.07,36.83,0.91,34.5,483

7849,-0.88,-0.15,0.05,33.14,16.78,-2.27,483

7869,-0.87,-0.12,0.11,19.19,13.35,-7.13,484

7889,-0.77,-0.11,0.03,-4.4,16.13,-22.95,484

7909,-0.78,-0.16,-0.05,-26.74,19.24,-34.9,484

7929,-0.95,-0.16,0.08,-56.92,17.27,-39.94,484

7949,-1.33,-0.17,0.58,-60.54,19.93,-20.87,485

7969,-1.22,-0.4,0.37,-66.25,-16.1,-17.39,486

7989,-0.65,-0.37,-0.01,-46.94,10.02,-39.14,485

8009,-0.87,-0.31,-0.2,-44.83,28.43,-43.09,485

8029,-0.93,-0.5,-0.25,-25.61,24.39,-18.77,485

8049,-0.71,-0.62,0.14,16.76,36.57,-22.0,485

8070,-0.95,-0.25,0.3,-2.42,24.36,-8.79,485

8090,-0.92,-0.23,0.11,-41.76,14.23,-14.89,485

8111,-0.76,-0.54,-0.07,-27.32,25.33,-8.29,484

8130,-0.9,-0.59,-0.05,16.03,34.88,-9.37,484

8151,-0.98,-0.26,-0.01,29.38,32.13,-10.29,485

8170,-0.93,-0.17,-0.03,11.61,27.24,-16.53,484

8190,-0.87,-0.37,-0.04,6.15,27.93,-13.17,484

8210,-0.94,-0.37,-0.06,18.74,29.82,-16.03,484

8230,-0.99,-0.25,-0.06,25.8,24.85,-20.82,484

8250,-0.9,-0.19,-0.07,21.06,22.04,-7.56,483

8270,-0.93,-0.22,-0.0,14.32,23.27,-8.13,483

8290,-0.93,-0.25,-0.01,15.19,22.59,-10.33,483

8310,-0.89,-0.16,-0.02,11.11,20.08,-16.24,482

8330,-0.93,-0.16,-0.02,6.12,21.5,-23.19,482

8350,-0.99,-0.13,-0.03,4.58,21.18,-26.97,482

8370,-0.96,-0.17,-0.06,-0.52,17.07,-32.41,482

8390,-0.87,-0.27,-0.03,-1.42,17.64,-31.64,482

8411,-0.89,-0.29,-0.01,0.93,20.45,-27.44,482

8430,-0.9,-0.26,-0.0,1.55,20.48,-27.39,483

8451,-0.89,-0.25,-0.08,-0.59,23.17,-18.49,482

8470,-0.89,-0.31,-0.11,-8.8,18.28,-30.44,482

8491,-0.86,-0.4,-0.05,-14.31,14.34,-38.21,482

8510,-0.88,-0.41,-0.01,-8.11,16.14,-39.71,482

8530,-0.9,-0.33,-0.02,-1.75,18.23,-43.84,482

8550,-0.85,-0.28,-0.01,5.02,21.73,-51.29,483

8570,-0.89,-0.2,0.06,17.4,31.93,-50.15,484

8590,-0.96,-0.22,-0.07,28.12,43.09,-69.72,486

8610,-1.09,-0.31,-0.09,39.7,49.75,-88.09,487

8630,-1.14,-0.54,0.04,59.23,54.22,-95.26,489

8650,-1.17,-0.57,0.12,77.02,63.41,-92.84,492

8670,-1.18,-0.39,0.27,88.04,59.2,-92.29,495

8690,-1.13,-0.26,0.41,79.32,61.84,-100.42,497

8710,-1.1,-0.28,0.41,59.29,70.01,-106.21,499

8730,-0.98,-0.29,0.06,30.19,52.11,-95.2,501

8751,-0.84,-0.24,-0.32,-39.32,8.27,-66.79,500

8770,-0.74,-0.4,-0.51,-88.11,7.93,-82.54,500

8791,-0.85,-0.91,-0.39,-78.17,12.71,-78.36,501

8810,-0.63,-1.19,-0.25,-18.37,0.94,-70.74,501

8830,-0.59,-0.86,-0.19,35.99,4.1,-6.05,502

8850,-0.54,-0.62,-0.16,40.15,-38.76,42.07,502

8870,-0.48,-0.49,-0.17,17.96,-57.73,93.25,501

8890,-0.48,-0.62,-0.19,-1.39,-85.98,125.04,501

8910,-0.52,-0.69,-0.14,-4.49,-101.81,173.43,500

8930,-0.59,-0.74,-0.14,-4.42,-126.13,169.07,499

8950,-0.61,-0.76,-0.08,-5.84,-134.68,199.7,498

8970,-0.64,-0.77,-0.02,-13.2,-134.54,197.36,496

8990,-0.65,-0.7,0.01,-20.91,-130.59,221.72,493

9010,-0.62,-0.73,-0.02,-11.76,-113.61,213.78,490

9030,-0.68,-0.65,0.06,15.19,-93.08,219.95,487

9051,-0.83,-0.3,-0.03,25.95,-79.6,203.75,484

9070,-0.91,-0.19,-0.04,24.54,-54.31,146.98,482

9091,-0.86,-0.02,0.0,-5.91,-52.12,92.22,480

9110,-0.72,0.06,0.05,-16.66,-20.47,45.87,480

9131,-0.65,-0.04,-0.05,-9.52,11.01,-13.64,481

9150,-0.69,-0.12,-0.08,-25.96,21.55,-62.18,482

9170,-0.77,-0.6,0.33,-22.4,53.15,-100.27,481

9190,-2.0,-0.55,0.77,24.45,35.11,16.47,485

9210,-0.92,-0.0,-0.17,5.02,21.01,-62.72,486

9230,-0.71,-0.25,-0.24,-50.8,45.24,-78.16,485

9250,-0.79,-0.51,-0.24,-61.61,16.74,-40.39,484

9270,-0.82,-0.66,-0.11,-6.43,33.23,-17.36,485

