Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7266,-0.9,-0.32,0.04,0.43,-0.62,-2.88,482
7286,-0.91,-0.29,0.05,-0.99,-0.59,-2.77,480
7306,-0.9,-0.29,0.05,-2.29,-0.87,-2.71,480
7326,-0.9,-0.3,0.04,-3.48,-1.02,-2.86,480
7346,-0.91,-0.32,0.05,-3.17,-3.22,-3.0,480
7366,-0.9,-0.29,0.06,-3.83,-1.02,-4.97,480
7387,-0.92,-0.29,0.06,-3.02,-1.95,-5.73,480
7406,-0.9,-0.3,0.05,-2.26,-0.29,-6.88,480
7427,-0.91,-0.3,0.05,-2.62,-0.79,-7.99,481
7446,-0.9,-0.29,0.03,-2.04,-0.07,-8.79,481
7467,-0.91,-0.31,0.06,1.7,2.89,-9.87,481
7486,-0.92,-0.22,0.05,-1.74,0.32,-10.16,481
7506,-0.94,-0.19,0.06,-8.21,-0.29,-12.76,482
7526,-0.92,-0.22,0.08,-7.51,0.89,-17.41,482
7546,-0.85,-0.38,0.08,3.82,7.76,-23.89,483
7566,-0.9,-0.37,0.08,18.11,16.34,-26.62,484
7586,-0.92,-0.31,0.04,19.22,13.82,-27.57,484
7606,-0.94,-0.29,0.05,21.16,13.81,-30.65,485
7626,-0.95,-0.19,0.1,22.28,12.03,-34.3,486
7646,-0.92,-0.21,0.18,22.17,17.07,-44.69,488
7666,-0.95,-0.23,0.16,18.83,16.31,-47.29,490
7686,-0.97,-0.21,0.14,4.84,12.11,-48.6,491
7706,-0.96,-0.38,0.09,-9.83,11.41,-47.93,494
7727,-0.96,-0.46,0.01,-15.62,8.97,-40.22,494
7746,-0.89,-0.57,0.07,-14.41,-0.64,-30.02,495
7767,-0.88,-0.48,0.06,-12.52,-10.21,-6.85,495
7786,-0.89,-0.47,0.07,-16.36,-15.81,12.83,495
7806,-0.84,-0.52,0.08,-12.27,-25.69,33.69,496
7826,-0.85,-0.49,0.08,-2.3,-27.94,50.85,496
7846,-0.85,-0.41,0.09,3.59,-33.29,67.34,496
7866,-0.84,-0.37,0.09,4.93,-35.02,76.6,496
7886,-0.89,-0.38,0.07,2.45,-36.24,88.3,495
7906,-0.91,-0.35,0.1,-2.33,-38.24,94.88,494
7926,-0.89,-0.32,0.13,-1.63,-38.81,99.52,493
7946,-0.86,-0.29,0.13,3.26,-40.16,98.83,492
7966,-0.89,-0.3,0.16,7.41,-33.63,93.96,491
7986,-0.87,-0.23,0.1,6.34,-31.4,91.05,491
8006,-0.82,-0.24,0.06,-1.97,-36.15,80.21,490
8027,-0.88,-0.19,0.16,-3.36,-30.07,72.37,491
8046,-0.89,-0.12,0.16,-16.58,-35.75,68.76,494
8067,-0.86,-0.21,0.14,-20.23,-26.9,48.63,493
8086,-0.86,-0.31,0.16,-9.66,-16.04,35.76,494
8107,-0.83,-0.17,0.18,-4.29,-11.03,28.62,493
8126,-0.85,-0.14,0.12,-12.52,-6.74,11.46,494
8146,-0.89,-0.17,0.15,-21.45,-5.45,-0.51,493
8166,-0.87,-0.15,0.17,-27.26,-2.33,-12.34,493
8186,-0.83,-0.21,0.07,-29.43,5.76,-30.01,493
