Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7266,-0.98,-0.2,0.08,19.55,13.46,-35.98,485
7286,-0.96,-0.08,0.19,26.22,23.07,-44.03,485
7306,-1.02,-0.06,0.15,10.19,18.45,-51.39,487
7326,-1.02,-0.08,0.08,-33.5,-4.1,-44.49,489
7346,-0.82,-0.35,0.0,-65.27,-15.41,-49.02,490
7366,-0.83,-0.67,0.05,-55.06,-5.06,-50.98,491
7387,-0.95,-0.66,0.16,-29.44,-16.27,-24.7,492
7406,-0.96,-0.4,0.07,-15.14,-15.8,-4.33,492
7427,-0.94,-0.45,0.05,-13.73,-20.24,7.59,492
7446,-0.8,-0.64,0.07,3.35,-23.35,18.06,493
7467,-0.79,-0.59,0.07,18.45,-19.44,39.18,493
7486,-0.87,-0.47,0.11,23.83,-18.21,50.4,493
7506,-0.95,-0.36,0.06,18.8,-25.93,65.94,493
7526,-0.87,-0.34,0.01,3.84,-36.25,67.64,492
7546,-0.84,-0.44,0.05,3.31,-36.85,64.49,491
7566,-0.81,-0.37,0.13,3.49,-41.06,69.6,491
7586,-0.81,-0.36,0.1,-5.26,-38.27,72.93,490
7606,-0.91,-0.3,0.2,-2.45,-35.54,73.97,490
7626,-0.82,-0.15,0.06,-9.56,-41.83,76.47,489
7646,-0.87,-0.28,0.05,-18.51,-32.97,57.22,489
7666,-0.84,-0.43,0.1,-8.34,-33.48,57.88,488
7686,-0.81,-0.38,0.12,4.83,-24.8,59.31,488
7706,-0.87,-0.31,0.1,15.83,-23.51,57.67,487
7727,-0.83,-0.15,0.16,16.96,-16.44,46.8,487
7746,-0.88,-0.23,0.11,18.01,-4.97,32.29,487
7767,-0.9,-0.15,0.14,17.31,-5.89,28.78,486
7786,-0.87,-0.09,0.12,2.33,-4.88,17.39,487
7806,-0.93,-0.08,0.17,-15.4,-6.8,6.52,487
7826,-0.89,-0.1,0.13,-31.44,-7.81,-4.87,487
7846,-0.85,-0.16,0.1,-32.69,-0.82,-19.36,486
7866,-0.76,-0.24,0.1,-31.01,4.4,-27.28,487
7886,-0.68,-0.34,-0.04,-24.04,20.13,-37.78,487
7906,-1.0,-0.36,0.2,-1.2,37.58,-36.43,487
7926,-1.42,-0.14,0.54,13.64,31.97,-6.5,488
7946,-1.15,-0.05,0.21,-9.07,7.07,-29.34,488
7966,-0.86,-0.12,-0.05,-33.66,21.58,-54.41,488
7986,-0.77,-0.33,-0.01,-43.46,17.32,-37.88,487
8006,-0.77,-0.61,0.0,-1.32,37.94,-28.04,488
8027,-0.98,-0.36,0.14,18.38,33.68,-27.4,488
8046,-1.0,0.09,0.12,-27.3,13.76,-15.45,488
8067,-0.83,-0.08,0.1,-68.68,10.46,-19.37,488
8086,-0.91,-0.45,-0.0,-56.43,18.69,-19.49,488
8107,-0.86,-0.5,0.04,-26.54,20.49,-18.14,488
8126,-0.87,-0.42,0.03,-6.86,26.46,-18.93,488
8146,-0.93,-0.31,0.05,-9.82,23.47,-17.45,488
8166,-0.85,-0.49,-0.01,-9.4,25.01,-22.5,488
8186,-0.91,-0.53,-0.07,7.11,25.39,-22.41,487
8206,-0.8,-0.46,-0.09,18.09,28.75,-21.01,487
8226,-0.99,-0.34,-0.03,20.31,25.73,-18.09,487
8246,-0.9,-0.22,-0.06,7.05,17.3,-12.29,487
8266,-0.85,-0.31,0.03,0.93,20.36,-14.91,487
8286,-0.93,-0.28,0.05,5.7,21.87,-13.31,487
8306,-0.89,-0.21,0.01,2.94,20.56,-14.7,486
8326,-0.9,-0.21,0.02,-0.1,21.5,-18.3,486
8346,-0.96,-0.09,-0.02,-9.44,18.16,-18.11,486
8367,-0.95,-0.18,-0.06,-22.54,13.72,-22.58,486
8386,-0.88,-0.34,-0.07,-25.23,12.39,-25.46,485
8407,-0.88,-0.33,0.0,-19.21,15.2,-24.44,485
8426,-0.89,-0.29,-0.01,-16.4,15.85,-28.15,486
8446,-0.83,-0.38,-0.03,-11.32,18.04,-33.6,486
8466,-0.88,-0.44,-0.03,1.02,26.02,-35.71,486
8486,-0.92,-0.42,-0.06,9.8,25.67,-36.9,486
8506,-0.8,-0.42,-0.12,7.06,22.59,-33.43,485
8526,-0.83,-0.47,-0.13,0.22,23.46,-37.11,485
8546,-0.84,-0.6,-0.11,7.4,24.66,-32.7,485
8566,-0.8,-0.45,-0.1,19.63,28.07,-28.84,485
8586,-0.83,-0.28,-0.06,19.34,31.38,-30.38,485
8606,-0.94,-0.21,-0.07,16.83,36.8,-34.18,486
8626,-1.15,-0.03,-0.08,15.64,41.78,-39.63,486
8646,-1.25,-0.09,0.06,23.9,49.36,-68.35,488
8667,-1.14,-0.35,0.38,68.22,66.14,-102.03,491
8686,-1.19,-0.53,0.4,111.83,91.03,-133.02,495
8707,-1.3,-0.58,0.27,111.49,90.92,-143.46,499
8726,-1.19,-0.41,0.39,126.68,84.66,-144.2,502
8747,-0.92,-0.2,0.15,82.59,76.05,-108.14,503
8766,-0.78,-0.27,-0.08,12.47,49.38,-81.16,503
8786,-0.83,-0.59,-0.29,-43.04,35.88,-87.53,504
8806,-0.79,-0.87,-0.29,-43.85,31.36,-68.15,504
