Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7266,-0.94,-0.57,0.1,-61.28,-70.74,49.31,493

7286,-0.78,-0.72,0.13,-24.64,-60.48,64.92,490

7306,-0.81,-0.6,0.14,14.24,-43.06,80.59,490

7326,-0.82,-0.3,0.2,33.4,-41.96,108.42,489

7346,-0.72,-0.26,0.06,26.92,-35.04,93.06,488

7366,-0.93,-0.36,0.06,36.21,-21.47,83.79,486

7387,-0.91,-0.23,0.14,35.07,-36.38,88.41,485

7406,-0.84,-0.23,0.11,29.02,-27.01,77.49,484

7427,-0.92,-0.13,0.2,24.05,-28.11,69.89,484

7446,-0.75,0.01,0.07,1.4,-34.25,59.38,483

7467,-1.0,-0.17,0.2,-17.94,-24.48,39.28,483

7486,-0.88,-0.13,0.15,-37.42,-34.26,27.52,483

7506,-0.85,-0.01,0.04,-55.76,-27.94,-1.96,483

7526,-0.85,-0.07,0.07,-79.45,-24.32,-10.01,483

7546,-0.8,-0.28,-0.02,-84.79,-14.84,-28.61,483

7566,-0.6,-0.64,-0.1,-71.45,6.53,-62.27,482

7586,-0.61,-0.92,-0.04,-5.5,36.18,-50.14,482

7606,-0.96,-0.53,0.39,74.21,50.73,3.52,482

7626,-1.54,0.07,0.45,65.94,38.85,7.73,486

7646,-1.11,0.2,0.16,-9.01,17.68,-35.95,485

7666,-0.62,-0.25,0.05,-40.4,27.78,-44.75,484

7686,-0.86,-0.52,-0.07,0.24,36.93,-18.42,484

7706,-1.15,-0.19,-0.08,6.66,25.72,-16.11,485

7727,-0.97,-0.03,-0.07,-25.15,17.26,-26.23,484

7746,-0.94,-0.14,-0.06,-50.87,8.62,-15.87,484

7767,-0.83,-0.42,0.1,-55.36,7.0,-21.6,484

7786,-0.84,-0.5,0.14,-35.97,15.42,-19.93,484

7806,-0.89,-0.28,0.07,-29.33,10.94,-8.23,485

7826,-0.88,-0.27,-0.01,-37.13,13.22,-6.0,484

7846,-0.96,-0.25,0.0,-39.76,11.6,-13.97,484

7866,-0.91,-0.33,-0.01,-34.5,13.29,-10.54,484

7886,-0.85,-0.46,-0.05,-27.31,13.97,-14.63,483

7906,-0.85,-0.54,-0.0,-16.15,17.69,-4.07,483

7926,-0.88,-0.42,-0.02,-9.36,15.63,-17.23,484

7946,-0.9,-0.38,-0.06,-13.76,12.45,-1.24,483

7966,-0.86,-0.4,0.01,-14.57,10.32,-6.16,483

7986,-0.91,-0.32,0.07,-5.94,13.26,-0.8,483

8006,-0.9,-0.23,0.08,-2.21,16.36,-1.72,483

8027,-0.92,-0.23,0.06,-0.82,18.32,-14.75,483

8046,-0.91,-0.18,0.03,2.52,22.41,-18.52,482

8067,-0.93,-0.17,-0.02,-0.34,21.48,-21.94,483

8086,-0.9,-0.24,-0.03,-4.34,20.64,-14.37,483

8107,-0.91,-0.28,0.05,-2.24,21.75,-25.37,482

8126,-0.87,-0.27,-0.02,4.0,26.15,-39.7,483

8146,-0.95,-0.3,-0.1,3.92,26.01,-32.25,483

8166,-0.87,-0.44,-0.14,3.43,22.67,-40.38,483

8186,-0.85,-0.53,-0.07,23.25,31.25,-44.26,483

8206,-0.84,-0.54,0.13,50.21,38.24,-50.26,484

8226,-0.86,-0.37,0.1,72.3,54.82,-48.37,485

8246,-0.96,-0.11,0.02,77.43,58.45,-61.3,486

8266,-1.05,-0.05,-0.09,71.63,60.01,-73.13,486

8286,-1.11,-0.28,-0.0,64.5,58.39,-75.41,487

8306,-1.06,-0.5,0.08,80.9,67.07,-91.1,489

8326,-1.25,-0.47,0.18,112.75,84.06,-98.58,492

8346,-1.48,-0.16,0.38,126.73,86.13,-83.41,495

8367,-1.25,-0.04,0.41,84.11,66.3,-107.73,497

8386,-1.09,-0.18,0.26,33.39,59.39,-111.28,498

8407,-0.92,-0.32,-0.02,-26.87,23.84,-89.47,500

8426,-0.65,-0.49,-0.29,-88.05,-1.41,-66.99,500

8446,-0.67,-0.99,-0.27,-83.47,31.48,-67.46,501

8466,-0.66,-1.27,-0.19,-21.48,26.79,-59.35,501

8486,-0.47,-0.87,-0.14,43.71,16.45,8.89,501

8506,-0.42,-0.6,-0.18,46.99,-4.03,61.0,501

8526,-0.4,-0.55,-0.14,46.47,-20.66,103.7,500

8546,-0.51,-0.66,-0.14,43.95,-49.67,143.53,500

8566,-0.52,-0.63,-0.11,42.34,-77.19,172.24,499

8586,-0.61,-0.66,-0.06,21.48,-109.12,187.82,498

8606,-0.64,-0.71,-0.05,-1.22,-133.07,209.19,496

8626,-0.7,-0.64,0.09,-20.4,-144.55,208.51,493

8646,-0.61,-0.55,0.19,-47.97,-147.19,214.92,491

8667,-0.69,-0.63,0.03,-48.61,-123.22,210.6,488

8686,-1.0,-0.63,0.2,-11.37,-115.42,188.08,485

8707,-0.79,-0.42,0.08,20.75,-85.61,158.09,483

8726,-0.95,-0.15,0.01,42.53,-40.11,98.35,482

8747,-0.9,0.28,0.08,17.48,-36.75,81.14,483

8766,-0.64,0.11,-0.05,-0.46,-3.67,-4.14,482

8786,-0.74,-0.04,-0.07,-21.3,16.35,-44.67,482

8806,-0.45,-0.43,-0.24,-28.78,44.85,-92.7,482

8826,-1.36,-0.48,0.57,34.01,84.81,-37.97,481

8846,-1.82,-0.02,0.22,-1.65,-6.45,31.88,486

8866,-0.76,0.05,-0.06,-49.33,31.29,-76.72,484

8886,-0.75,-0.54,-0.19,-100.21,25.03,-82.78,484

8906,-0.67,-0.94,-0.28,-37.01,30.15,-26.98,483

8926,-0.9,-0.69,-0.03,24.52,40.09,-33.69,485

8946,-0.9,-0.28,0.11,13.89,35.23,-35.9,486

8966,-0.91,-0.29,0.05,-10.34,29.19,-31.24,485

8986,-0.82,-0.51,-0.09,-5.89,35.28,-26.01,486

9007,-0.98,-0.5,-0.12,20.01,36.03,-18.59,485

9026,-0.92,-0.22,-0.09,25.11,28.58,-27.44,485

9047,-0.91,-0.16,0.04,8.08,22.59,-5.33,485

9066,-0.98,-0.14,0.06,-13.99,17.4,-18.64,485

9086,-0.87,-0.29,-0.01,-19.33,16.65,-20.69,484

9106,-0.87,-0.35,0.01,-5.8,21.81,-28.0,483

9126,-0.95,-0.16,0.01,-0.31,21.78,-25.46,484

9146,-0.91,-0.12,0.01,-9.6,18.35,-24.33,483

9166,-0.92,-0.15,-0.02,-23.36,16.21,-28.1,483

9186,-0.91,-0.3,-0.05,-28.9,14.12,-25.68,483

9206,-0.88,-0.42,-0.04,-20.95,15.57,-32.51,483

9226,-0.88,-0.39,-0.01,-6.81,19.34,-30.39,483

9246,-0.91,-0.25,-0.04,-7.56,18.74,-30.65,482

9266,-0.89,-0.29,-0.03,-13.62,18.36,-35.05,482

9286,-0.86,-0.44,-0.0,-4.93,21.51,-46.66,482

9307,-0.84,-0.4,0.03,8.43,26.55,-36.98,482

9326,-0.88,-0.3,0.01,11.3,28.97,-52.17,482

9347,-0.87,-0.23,0.05,12.05,32.76,-57.37,483

9366,-0.88,-0.19,0.12,21.76,39.0,-71.61,485

9387,-1.09,-0.13,0.11,44.98,60.82,-86.64,488

9406,-1.41,-0.13,0.25,68.11,72.04,-98.02,491

9426,-1.63,-0.22,0.44,99.19,88.42,-144.94,496

9446,-1.76,-0.17,0.48,128.78,102.03,-150.71,500

9466,-1.51,-0.01,0.27,100.95,74.76,-141.37,502

9486,-1.11,-0.16,-0.05,19.05,49.43,-126.99,502

9506,-0.65,-0.46,-0.38,-95.83,-26.48,-93.86,502

9526,-0.14,-0.87,-0.56,-121.7,1.65,-80.14,500

9546,-0.4,-1.44,-0.21,-61.51,33.43,-65.49,501

9566,-0.54,-1.27,-0.12,29.54,-10.87,7.92,501

9586,-0.28,-0.72,-0.25,56.87,-28.34,43.59,501

9606,-0.27,-0.45,-0.19,41.51,-37.77,88.77,501

9626,-0.38,-0.63,-0.23,16.84,-63.68,134.79,500

9647,-0.43,-0.78,-0.18,14.55,-80.98,165.4,499

9666,-0.48,-0.76,-0.09,17.94,-102.26,176.7,498

9687,-0.5,-0.66,-0.1,1.02,-122.74,187.25,497

9706,-0.63,-0.58,-0.05,-21.63,-130.34,216.69,495

9726,-0.76,-0.59,0.0,-50.05,-133.8,209.96,492

9746,-0.73,-0.73,0.02,-51.94,-129.32,195.2,489

9766,-0.78,-0.65,0.08,-23.74,-108.77,196.23,486

9786,-0.85,-0.51,0.14,23.59,-80.4,185.36,483

9806,-0.77,-0.35,-0.05,45.08,-59.93,148.98,480

9826,-0.9,-0.14,0.01,59.47,-20.54,114.26,479

9846,-0.84,0.03,0.11,56.05,-12.34,73.43,479

9866,-0.81,0.13,0.09,49.02,11.16,39.25,479

9886,-0.93,0.13,0.11,19.02,16.16,-6.16,479

9906,-0.83,-0.0,0.07,-15.47,20.29,-41.06,479

9926,-0.78,-0.12,0.01,-53.07,17.58,-75.98,480

9947,-0.87,-0.33,0.31,-74.9,18.03,-66.39,480

9966,-1.53,-0.45,0.8,-47.6,27.4,-1.09,481

9987,-1.17,-0.43,0.15,-44.57,-8.06,-59.93,484

10006,-0.67,-0.48,-0.13,-39.19,44.96,-80.56,483

10027,-0.83,-0.5,-0.2,-37.51,24.55,-32.81,483

10046,-0.86,-0.45,-0.21,10.2,41.49,-12.41,483

10066,-0.94,-0.28,0.08,5.02,23.23,-30.82,484

10086,-0.84,-0.33,0.16,-18.66,35.36,-33.59,484

10106,-0.96,-0.49,-0.1,-8.17,29.51,-29.41,484

10126,-0.89,-0.35,-0.2,4.4,27.71,-25.36,483

10146,-0.96,-0.25,-0.04,8.03,26.93,-21.53,483

10166,-0.99,-0.12,-0.01,-0.18,19.08,-21.73,483

10186,-0.91,-0.18,-0.0,-22.43,12.12,-28.86,483

10206,-0.86,-0.34,0.05,-24.26,16.82,-31.3,482

10226,-0.87,-0.32,0.04,-8.34,20.2,-16.92,482

10246,-0.95,-0.19,-0.04,-4.09,21.31,-21.35,483

10266,-0.9,-0.21,-0.03,-13.28,16.5,-19.52,482

10287,-0.88,-0.3,0.03,-14.69,17.14,-16.65,481

10306,-0.93,-0.25,0.0,-12.96,18.56,-27.15,481

10327,-0.9,-0.26,-0.04,-13.51,17.23,-38.01,481

10346,-0.91,-0.24,0.0,-10.75,21.36,-28.66,481

10366,-0.94,-0.18,0.01,-11.65,20.27,-32.21,481

10386,-0.92,-0.21,-0.06,-7.19,22.71,-40.71,480

10406,-0.91,-0.23,-0.02,-2.69,24.47,-39.38,480

10426,-0.93,-0.25,0.02,-1.28,24.97,-46.16,480

10446,-0.89,-0.18,0.04,5.31,29.22,-52.08,481

10466,-0.88,-0.07,0.09,10.09,35.11,-63.71,482

10486,-0.97,-0.03,0.07,8.96,40.2,-74.08,484

10506,-1.14,-0.17,0.11,18.72,47.26,-91.56,487

10526,-1.25,-0.59,0.41,56.44,76.91,-130.48,491

10546,-1.43,-0.74,0.52,116.61,105.89,-145.78,495

10566,-1.54,-0.35,0.45,159.14,110.13,-145.5,500

10587,-1.25,0.08,0.07,96.3,82.39,-125.87,501

10606,-0.8,-0.07,-0.25,-16.44,21.43,-103.2,501

10627,-0.47,-0.7,-0.49,-90.09,18.53,-104.68,500

10646,-0.67,-1.17,-0.21,-57.27,39.34,-87.42,500

10667,-0.68,-1.24,-0.16,11.53,13.03,-24.03,501

10686,-0.44,-0.74,-0.14,52.14,-7.88,13.01,500

10706,-0.4,-0.52,-0.19,39.72,-22.31,45.62,500

10726,-0.45,-0.52,-0.18,17.5,-43.59,99.63,500

10746,-0.48,-0.68,-0.19,2.9,-65.85,134.75,499

10766,-0.46,-0.77,-0.16,6.49,-80.71,161.62,498

10786,-0.48,-0.8,-0.12,17.82,-94.78,182.13,497

10806,-0.55,-0.75,-0.08,22.67,-105.35,186.85,496

10826,-0.65,-0.63,0.04,9.13,-114.45,203.38,495

10846,-0.68,-0.59,0.14,-14.43,-121.16,213.99,492

10866,-0.71,-0.5,0.2,-31.19,-121.61,218.92,488

10886,-0.86,-0.39,0.19,-39.76,-111.64,222.1,485

10906,-1.04,-0.46,-0.01,-20.06,-91.76,182.73,482

10927,-1.04,-0.18,0.08,-5.57,-88.11,162.24,479

10946,-0.78,0.0,0.07,4.99,-44.08,98.39,478

10967,-0.83,-0.02,0.02,9.8,-14.61,57.13,478

10986,-0.8,0.02,0.02,13.27,6.73,8.57,478

11006,-0.73,0.03,-0.08,-10.26,21.57,-49.14,479

11026,-0.68,-0.15,-0.11,-44.09,29.6,-86.32,479

11046,-0.7,-0.51,0.19,-52.95,32.06,-93.18,479

11066,-1.62,-0.38,0.9,-14.35,30.61,21.12,480

11086,-1.25,-0.12,0.19,-16.79,8.16,-39.64,484

11106,-0.91,-0.27,-0.12,-53.47,41.51,-84.55,484

11126,-0.74,-0.59,-0.14,-57.74,17.34,-54.12,483

11146,-0.6,-0.54,-0.13,3.8,40.38,-8.03,483

11166,-1.08,-0.25,0.1,-1.5,30.06,-31.23,485

11186,-0.91,-0.17,0.05,-40.55,22.67,-20.69,484

11206,-0.83,-0.44,-0.03,-46.26,20.61,-19.75,484

11227,-0.88,-0.55,-0.12,-22.43,26.44,-41.13,484

11246,-0.96,-0.43,-0.06,6.24,30.49,-19.16,483

11267,-0.94,-0.21,-0.03,15.83,27.58,-27.78,484

11286,-0.92,-0.14,0.03,3.08,23.49,-26.31,484

11307,-0.95,-0.14,0.06,-13.66,22.61,-31.07,484

11326,-0.92,-0.22,-0.02,-15.94,20.1,-21.94,484

11346,-0.86,-0.3,-0.01,-6.14,24.16,-23.6,484

11366,-0.87,-0.33,0.04,1.36,27.25,-21.67,483

11386,-0.92,-0.29,0.0,3.71,30.42,-28.54,483

11406,-0.93,-0.27,-0.01,-3.36,25.07,-31.15,483

11426,-0.83,-0.36,-0.0,-6.4,24.73,-28.42,483

11446,-0.91,-0.37,0.01,-2.12,24.7,-22.73,483

11466,-0.89,-0.31,-0.03,-6.99,19.66,-22.22,484

11486,-0.88,-0.34,-0.1,-11.11,21.54,-32.31,483

11506,-0.89,-0.32,-0.02,-1.41,23.54,-28.2,483

11526,-0.95,-0.29,0.06,11.37,29.75,-32.6,483

11546,-0.95,-0.12,0.02,11.57,28.62,-42.45,484

11567,-0.87,-0.06,0.03,2.17,28.68,-43.93,484

11586,-0.83,-0.24,0.27,9.65,38.9,-76.65,486

11607,-0.79,-0.44,0.12,45.85,64.38,-91.05,488

11626,-1.19,-0.4,-0.05,73.18,84.47,-90.55,491

11646,-1.41,-0.5,0.08,96.88,85.58,-121.01,494

11666,-1.6,-0.23,0.34,137.77,107.07,-119.53,497

11686,-1.78,0.07,0.56,144.3,83.33,-121.05,500

11706,-1.65,0.04,0.45,73.05,45.39,-131.58,502

11726,-0.97,-0.26,0.06,-14.08,33.72,-109.47,502

11746,-0.65,-0.58,-0.31,-86.06,-3.65,-99.84,501

11766,-0.38,-0.76,-0.5,-113.28,-5.03,-87.47,500

11786,-0.49,-1.07,-0.37,-83.79,11.86,-63.76,500

11806,-0.44,-1.1,-0.27,-15.56,-9.65,-7.63,501

11826,-0.15,-0.97,-0.21,33.16,-29.55,30.11,501

11846,-0.17,-0.68,-0.12,48.76,-48.9,110.44,501

11867,-0.09,-0.73,-0.21,49.74,-73.44,164.18,501

11886,-0.24,-0.74,-0.18,50.89,-82.97,192.9,499

11907,-0.41,-0.7,-0.19,46.21,-109.7,221.73,498

11926,-0.53,-0.6,-0.15,11.42,-126.46,237.67,496

11947,-0.73,-0.56,0.04,-22.99,-141.65,249.86,493

11966,-0.89,-0.54,0.17,-55.99,-156.84,244.38,490

11986,-0.92,-0.43,0.23,-73.3,-150.03,230.55,486

12006,-1.05,-0.64,0.07,-42.64,-108.83,191.62,483

12026,-0.98,-0.36,0.11,1.54,-100.66,171.49,480

12046,-0.66,0.01,0.15,45.57,-30.97,95.84,479

12066,-0.92,0.27,0.02,37.21,-6.86,37.46,480

12086,-0.8,0.3,0.03,5.05,7.29,-19.68,480

12106,-0.65,0.06,-0.07,-40.84,20.67,-79.44,481

12126,-0.41,-0.48,-0.11,-71.28,29.6,-109.68,480

12146,-0.97,-0.59,0.68,-7.8,63.66,-29.77,479

12166,-1.93,-0.34,0.64,33.5,21.22,35.31,486

12186,-1.07,0.21,-0.14,-7.73,36.42,-88.6,485

12207,-0.84,-0.14,-0.22,-87.13,28.35,-85.54,484

12226,-0.55,-0.65,-0.33,-51.97,22.82,-37.63,483

12247,-0.93,-0.68,-0.05,14.82,47.31,-35.34,484

12266,-0.95,-0.23,0.13,-0.09,21.78,-34.91,486

12286,-0.87,-0.23,0.13,-37.44,30.1,-30.14,486

12306,-0.81,-0.47,-0.02,-43.45,25.6,-25.0,485

12326,-0.81,-0.71,-0.07,-9.91,36.52,-30.41,484

12346,-0.97,-0.61,-0.08,34.76,44.27,-29.49,485

12366,-0.96,-0.12,-0.07,33.6,34.06,-27.34,485

12386,-0.91,-0.07,0.03,5.08,30.27,-26.71,485

12406,-0.94,-0.3,0.0,-2.99,30.35,-31.14,485

12426,-0.89,-0.32,-0.04,3.6,27.2,-20.48,485

12446,-0.92,-0.28,-0.04,1.42,26.61,-21.37,484

12466,-0.91,-0.31,-0.01,3.8,25.68,-40.05,484

12486,-0.92,-0.24,-0.02,2.41,22.26,-25.35,484

12507,-0.84,-0.26,-0.03,-5.59,19.68,-27.67,484

12526,-0.91,-0.24,-0.01,-12.63,19.08,-32.4,484

12547,-0.93,-0.26,-0.03,-11.94,18.53,-30.98,485

12566,-0.89,-0.33,-0.04,-14.7,17.25,-36.92,485

12587,-0.82,-0.42,-0.02,-11.3,18.53,-41.82,485

12606,-0.88,-0.33,-0.06,-6.67,18.88,-34.91,485

12626,-0.87,-0.36,-0.04,-8.05,20.67,-40.04,485

12646,-0.85,-0.46,-0.01,4.4,30.21,-40.06,485

12666,-0.89,-0.36,-0.02,21.83,35.8,-49.08,486

12686,-0.91,-0.27,-0.03,22.66,39.55,-56.62,486

12706,-0.92,-0.34,-0.02,24.11,44.78,-55.93,488

12726,-1.0,-0.29,0.05,35.1,52.88,-70.45,490

12746,-1.37,-0.23,0.22,58.12,70.13,-85.72,493

12766,-1.75,-0.41,0.47,86.78,80.38,-130.71,497

12786,-1.45,-0.24,0.6,116.44,80.73,-142.87,500

12806,-1.37,-0.08,0.41,103.14,83.34,-131.46,503

12826,-1.28,-0.16,-0.1,37.07,50.32,-95.73,503

12847,-0.75,-0.4,-0.45,-60.37,-3.24,-84.33,502

12866,-0.38,-0.62,-0.5,-114.15,-13.64,-82.23,501

12887,-0.49,-1.14,-0.37,-87.91,23.13,-61.79,501

12906,-0.39,-1.25,-0.25,-9.8,-1.33,-25.38,501

12926,-0.22,-0.98,-0.28,53.14,-15.79,19.54,502

12946,-0.26,-0.52,-0.1,67.21,-33.5,93.1,501

12966,-0.17,-0.6,-0.26,36.92,-59.91,133.13,501

12986,-0.3,-0.69,-0.21,33.69,-67.16,169.73,500

13006,-0.46,-0.69,-0.17,18.96,-91.36,206.69,499

13026,-0.44,-0.74,-0.19,6.17,-112.9,215.75,497

13046,-0.62,-0.69,-0.12,-8.0,-117.36,234.06,495

13066,-0.79,-0.56,0.01,-45.07,-137.29,242.87,493

13086,-0.83,-0.5,-0.06,-75.97,-138.93,225.91,489

13106,-0.99,-0.56,0.07,-72.86,-139.41,208.9,486

13126,-0.94,-0.59,0.15,-25.82,-103.44,159.53,483

