Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7266,-0.85,-0.54,0.08,-39.12,-11.6,-33.04,493
7286,-0.78,-0.63,0.15,-16.13,-4.85,-16.72,490
7306,-0.81,-0.42,0.17,-3.06,-5.31,14.82,490
7326,-0.8,-0.39,0.11,-2.62,-6.15,41.57,489
7346,-0.86,-0.35,0.12,11.09,1.05,57.77,490
7366,-0.94,-0.24,0.17,16.45,0.69,70.62,490
7387,-0.93,-0.2,0.15,14.48,0.93,76.66,491
7406,-0.96,-0.22,0.16,15.0,-1.48,78.33,491
7427,-0.98,-0.13,0.17,13.81,-3.74,79.63,492
7446,-1.0,-0.1,0.12,1.43,-11.42,81.28,492
7467,-1.0,-0.14,0.19,-10.97,-18.72,82.08,491
7486,-0.89,-0.2,0.22,-13.41,-20.27,78.49,491
7506,-0.88,-0.21,0.18,-7.53,-17.95,77.97,491
7526,-0.89,-0.19,0.19,-5.55,-17.51,77.17,491
7546,-0.85,-0.15,0.21,-4.83,-17.36,75.54,491
7566,-0.91,-0.03,0.14,-8.72,-18.73,70.88,491
7586,-0.96,-0.06,0.2,-21.5,-23.27,62.17,491
7606,-0.89,-0.12,0.16,-22.65,-22.96,53.72,492
7626,-0.87,-0.16,0.14,-16.13,-14.84,40.24,491
7646,-0.85,-0.12,0.1,-10.36,-11.01,30.99,491
7666,-0.89,-0.08,0.11,-11.24,-8.23,18.64,491
7686,-0.88,-0.15,0.07,-12.34,-5.82,8.17,491
7706,-0.89,-0.11,0.12,-10.22,0.87,-2.32,491
7727,-0.86,-0.09,0.08,-13.96,0.57,-14.26,491
7746,-0.92,-0.05,-0.0,-23.44,0.43,-24.25,490
7767,-0.94,-0.1,0.09,-38.13,-3.94,-36.38,490
7786,-0.84,-0.24,0.02,-41.9,-1.33,-45.92,490
7806,-1.0,-0.3,0.19,-14.19,23.56,-34.23,489
7826,-1.46,0.11,0.6,11.14,28.17,4.37,490
7846,-1.04,0.33,0.21,-35.23,-9.94,-22.6,491
7866,-0.89,-0.06,0.07,-87.39,-19.54,-38.72,490
7886,-0.8,-0.58,0.04,-59.2,-5.72,-25.56,489
7906,-0.82,-0.6,0.02,27.51,33.45,-38.93,490
7926,-0.98,-0.05,0.1,36.87,35.51,-34.6,490
7946,-1.06,0.14,0.28,0.54,20.46,-30.05,490
7966,-0.91,0.01,0.2,-29.01,7.3,-32.14,489
7986,-0.84,-0.34,0.15,-23.93,13.88,-34.89,489
8006,-0.91,-0.23,0.08,-3.15,21.91,-33.08,489
8027,-0.95,0.04,-0.05,-21.01,15.92,-26.47,488
8046,-0.95,-0.05,0.0,-42.16,13.3,-24.96,488
8067,-0.94,-0.25,0.1,-37.07,12.44,-30.15,488
8086,-0.92,-0.25,0.04,-25.29,13.92,-28.64,488
8107,-0.88,-0.3,0.05,-28.52,11.91,-23.91,487
8126,-0.91,-0.41,0.1,-30.65,8.31,-22.95,487
8146,-0.83,-0.46,0.13,-26.28,10.02,-20.86,486
8166,-0.86,-0.5,0.11,-9.9,15.02,-20.95,487
8186,-0.88,-0.38,-0.01,3.9,18.87,-19.18,487
8206,-0.94,-0.3,-0.06,9.74,20.79,-18.54,486
8226,-0.93,-0.25,-0.01,4.48,17.07,-17.04,486
8246,-0.93,-0.3,0.02,6.53,16.41,-18.28,486
8266,-0.89,-0.29,0.03,11.96,18.35,-19.97,486
8286,-0.9,-0.28,0.04,16.33,19.82,-21.42,486
8306,-0.93,-0.31,0.04,20.53,21.67,-22.69,486
8326,-0.91,-0.36,0.08,26.88,21.05,-27.88,487
8346,-0.92,-0.37,0.09,40.03,21.19,-33.21,487
8367,-0.81,-0.25,-0.13,37.34,25.57,-24.66,487
8386,-0.83,-0.23,-0.19,14.18,19.63,-14.9,487
8407,-0.97,-0.36,0.01,12.36,16.03,-20.76,487
8426,-0.9,-0.3,0.08,12.9,13.28,-22.25,487
8446,-0.89,-0.36,0.08,18.93,15.86,-29.04,487
8466,-0.91,-0.31,0.05,32.48,18.66,-33.97,488
8486,-0.93,-0.15,-0.15,21.95,14.4,-27.12,487
8506,-0.9,-0.26,-0.13,3.96,12.47,-27.04,487
8526,-0.91,-0.39,0.0,5.11,10.99,-28.9,487
8546,-0.89,-0.41,0.05,13.35,12.9,-32.08,487
8566,-0.91,-0.37,0.03,21.51,11.86,-38.11,488
8586,-0.91,-0.37,0.04,32.39,12.89,-45.8,489
8606,-0.93,-0.33,0.01,41.95,15.45,-51.48,490
8626,-0.94,-0.31,-0.03,47.81,18.7,-55.12,490
8646,-1.02,-0.25,-0.07,49.23,20.5,-57.96,491
8667,-1.09,-0.2,-0.02,45.08,17.1,-63.42,491
8686,-1.14,-0.18,0.03,39.37,14.34,-71.65,491
8707,-1.12,-0.2,0.09,41.19,16.15,-84.86,492
8726,-1.05,-0.31,0.02,25.26,7.88,-84.29,494
8747,-0.83,-0.55,0.12,14.41,4.55,-90.12,494
8766,-0.76,-0.71,0.18,35.38,14.73,-96.89,495
8786,-0.89,-0.68,0.17,69.32,21.68,-96.66,496
8806,-0.79,-0.4,0.2,66.96,19.02,-90.63,497
8826,-0.94,-0.37,0.21,58.7,17.97,-87.39,497
8846,-1.02,-0.31,0.17,42.97,10.11,-79.53,497
8866,-0.96,-0.47,0.06,12.64,-10.85,-73.73,497
8886,-0.93,-0.6,-0.02,-0.28,-12.01,-79.02,496
8906,-0.92,-0.71,-0.01,-0.14,-14.98,-70.76,496
8926,-0.62,-0.74,-0.15,-23.49,-7.16,-64.0,495
8946,-0.46,-0.93,-0.31,-36.84,-17.59,-47.83,493
8966,-0.29,-1.03,-0.1,10.38,1.57,-26.9,493
8986,-0.25,-0.94,0.11,57.03,22.2,19.13,492
9007,-0.42,-0.54,0.11,42.77,3.45,74.72,492
9026,-0.46,-0.48,0.1,4.39,-15.82,114.72,491
9047,-0.46,-0.67,0.14,-21.58,-32.0,144.38,491
9066,-0.42,-0.82,0.05,-22.43,-47.86,169.39,491
9086,-0.44,-0.73,0.15,0.36,-30.9,190.78,491
9106,-0.57,-0.65,0.15,4.18,-31.39,206.27,492
9126,-0.7,-0.47,0.23,-17.29,-27.94,223.25,493
9146,-0.79,-0.47,0.19,-49.44,-42.33,229.37,494
9166,-0.81,-0.6,0.15,-58.1,-46.63,228.52,494
9186,-0.82,-0.65,0.18,-42.13,-39.13,222.82,493
9206,-0.9,-0.42,0.23,-33.1,-37.79,222.21,492
9226,-0.95,-0.18,0.26,-39.88,-37.13,215.79,490
9246,-0.91,-0.18,0.15,-45.12,-26.33,190.67,489
9266,-0.98,-0.29,0.05,-33.91,-12.59,157.56,487
9286,-0.97,-0.27,0.05,-15.65,-7.72,128.93,486
9307,-0.95,-0.11,0.02,0.47,-0.84,82.18,486
9326,-0.99,0.07,0.1,5.74,5.85,42.61,486
9347,-0.99,0.17,0.01,-13.59,-5.83,1.8,487
9366,-0.94,0.04,0.03,-39.85,-8.37,-36.95,487
9387,-0.86,-0.33,0.09,-61.64,-13.92,-61.68,487
9406,-0.7,-0.45,0.01,-64.0,-12.61,-79.16,487
9426,-0.96,-0.45,-0.09,-17.75,33.18,-65.21,487
9446,-1.78,0.11,0.71,20.48,10.37,16.61,488
9466,-1.03,0.28,0.12,-9.52,2.03,-43.82,490
9486,-0.88,-0.1,0.17,-70.6,-5.97,-74.75,490
9506,-0.79,-0.24,0.12,-91.0,-16.84,-25.77,489
9526,-0.8,-0.62,-0.03,-17.85,25.74,-40.96,488
9546,-0.77,-0.38,0.19,21.92,40.87,-42.81,488
9566,-0.99,-0.11,0.29,11.8,36.32,-34.49,488
9586,-0.98,-0.17,0.23,-3.07,22.29,-40.55,487
9606,-0.8,-0.23,0.06,-5.0,23.04,-35.45,487
9626,-0.9,-0.28,-0.04,3.32,32.69,-35.05,487
9647,-1.01,-0.23,-0.04,1.28,28.93,-33.91,487
9666,-0.89,-0.21,0.02,-10.25,23.07,-29.62,487
9687,-0.92,-0.3,0.07,-14.26,19.04,-29.79,487
9706,-0.92,-0.35,0.02,-4.37,19.51,-30.37,488
9726,-0.92,-0.29,-0.04,4.65,21.8,-28.95,488
9746,-0.93,-0.23,-0.04,8.53,20.64,-27.76,488
9766,-0.96,-0.32,-0.01,14.19,19.65,-29.53,488
9786,-0.9,-0.28,0.03,17.54,17.88,-27.51,488
9806,-0.9,-0.27,-0.0,9.81,14.64,-22.83,487
9826,-0.9,-0.3,0.05,9.54,14.9,-24.08,487
9846,-0.92,-0.22,0.02,16.13,16.15,-25.15,487
9866,-0.93,-0.18,-0.02,13.96,15.53,-26.72,487
9886,-0.93,-0.16,-0.01,8.88,14.72,-29.48,487
9906,-0.94,-0.19,0.0,4.32,12.37,-31.04,487
9926,-0.92,-0.23,-0.01,-0.78,9.91,-31.22,487
9947,-0.87,-0.34,-0.02,-3.0,9.62,-30.5,487
