Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance

7266,-0.91,-0.31,0.05,-0.69,0.67,-3.45,476

7286,-0.9,-0.31,0.03,-0.14,0.73,-9.37,474

7306,-0.9,-0.3,0.03,-1.27,0.75,-9.95,474

7326,-0.9,-0.31,0.04,-0.89,0.63,-6.53,474

7346,-0.9,-0.31,0.04,-0.13,1.04,1.51,474

7366,-0.9,-0.31,0.03,-1.19,0.35,1.03,474

7387,-0.9,-0.33,0.02,-2.1,0.82,-1.86,474

7406,-0.9,-0.29,0.01,-2.05,0.3,-6.8,474

7427,-0.9,-0.31,0.03,-2.16,-0.06,-7.56,474

7446,-0.89,-0.34,0.03,0.45,1.25,-8.14,474

7467,-0.89,-0.33,0.04,2.3,0.63,-4.2,474

7486,-0.9,-0.31,0.03,0.99,0.52,5.58,474

7506,-0.91,-0.31,0.03,-0.42,-0.54,-4.08,474

7526,-0.9,-0.33,0.02,-0.77,-0.86,-10.55,474

7546,-0.89,-0.28,0.02,-1.12,-0.35,-5.73,474

7566,-0.92,-0.24,0.04,-2.26,-1.57,-13.96,475

7586,-0.92,-0.25,0.08,-2.84,-0.66,1.58,475

7606,-0.89,-0.34,0.03,1.37,3.74,-6.33,475

7626,-0.93,-0.34,0.04,-0.03,1.28,1.27,475

7646,-0.88,-0.38,0.01,-1.77,1.88,-4.34,476

7666,-0.88,-0.35,0.02,3.03,3.54,-7.41,475

7686,-0.91,-0.28,0.03,5.72,4.99,-6.28,476

7706,-0.92,-0.24,0.03,6.52,5.11,-7.31,476

7727,-0.9,-0.24,0.06,7.22,7.46,-7.83,477

7746,-0.94,-0.27,0.04,11.52,10.11,-19.86,477

7767,-0.92,-0.24,0.05,9.78,8.76,-21.28,478

7786,-0.92,-0.23,0.05,6.32,8.88,-24.37,478

7806,-0.93,-0.22,0.04,4.82,9.69,-17.96,479

7826,-0.95,-0.19,0.05,4.44,10.08,-30.89,480

7846,-0.97,-0.19,0.07,8.2,13.75,-28.49,480

7866,-0.99,-0.13,0.17,19.2,18.82,-51.72,482

7886,-0.98,-0.1,0.24,28.61,23.72,-68.47,484

7906,-1.03,-0.09,0.26,20.35,28.44,-60.3,487

7926,-1.04,-0.16,0.05,-5.04,21.28,-51.81,490

7946,-0.99,-0.37,-0.04,-32.69,12.92,-49.53,491

7966,-0.75,-0.74,-0.05,-44.35,-3.21,-52.89,491

7986,-0.68,-0.99,0.0,-13.8,6.23,-34.99,490

8006,-0.79,-0.75,0.02,31.37,-16.28,24.07,490

8027,-0.96,-0.22,-0.02,17.54,-37.94,58.8,491

8046,-1.02,-0.14,0.06,-22.13,-62.28,76.38,491

8067,-0.88,-0.44,0.12,-37.59,-74.44,68.01,490

8086,-0.9,-0.55,0.17,-25.67,-63.65,87.8,490

8107,-0.86,-0.49,0.14,-15.85,-67.95,108.35,489

8126,-0.82,-0.35,0.09,-8.58,-62.2,112.0,488

8146,-0.87,-0.28,0.06,-6.86,-56.81,116.63,487

