Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Capacitance
7267,-0.87,-0.25,0.07,-23.24,-14.41,66.61,494
7287,-0.96,-0.2,0.11,-18.64,-7.89,60.97,492
7307,-0.89,-0.16,0.14,-27.51,-15.57,54.13,491
7327,-0.85,-0.19,0.08,-29.02,-13.09,45.98,492
7347,-0.87,-0.18,0.1,-24.37,-9.44,36.41,491
7367,-0.84,-0.22,0.14,-16.95,-5.11,24.36,492
7388,-0.87,-0.26,0.06,-7.31,0.57,7.71,491
7408,-0.86,-0.17,0.12,-1.44,5.18,-5.15,491
7429,-0.93,-0.18,0.1,-9.39,-3.08,-16.87,491
7448,-0.9,-0.14,0.08,-16.46,-0.91,-30.49,491
7469,-0.89,-0.17,0.16,-35.5,-2.83,-37.97,490
7488,-0.83,-0.26,0.1,-65.33,-15.58,-41.29,490
7508,-0.92,-0.41,0.12,-42.21,12.77,-23.01,489
7528,-1.59,-0.05,0.42,1.76,7.36,27.54,491
7548,-0.98,0.11,0.15,-9.85,-5.52,-35.41,492
7568,-0.77,-0.13,0.19,-39.47,-3.49,-43.44,491
7588,-0.83,-0.43,0.16,1.63,11.99,-19.93,491
7608,-0.92,-0.12,0.08,35.5,25.56,-23.78,491
7628,-1.04,0.08,0.07,9.95,20.2,-30.48,490
7648,-1.0,-0.32,0.14,4.92,14.11,-35.59,490
7668,-0.83,-0.4,0.03,23.25,22.85,-37.65,490
7688,-0.86,-0.39,0.11,41.05,29.7,-36.49,491
7708,-0.98,-0.19,0.1,40.73,28.11,-31.55,491
7729,-0.91,-0.03,-0.03,16.35,20.22,-23.58,491
7749,-0.91,-0.12,-0.0,-1.53,15.2,-21.23,490
7770,-0.95,-0.23,0.05,1.31,14.75,-25.16,491
7789,-0.95,-0.29,0.01,6.93,14.37,-26.11,491
7810,-0.89,-0.28,-0.0,7.54,14.69,-25.15,491
7829,-0.94,-0.15,0.0,2.76,13.61,-21.45,491
7849,-0.88,-0.13,-0.02,-21.44,7.2,-15.32,491
7869,-0.91,-0.42,0.01,-28.84,5.75,-16.49,490
7889,-0.91,-0.54,0.06,-12.52,5.93,-18.86,490
7909,-0.87,-0.3,0.06,2.55,10.31,-16.55,490
7929,-0.93,-0.05,0.03,-8.95,8.16,-12.51,490
7949,-0.95,-0.08,0.01,-34.57,-1.15,-11.32,490
7969,-0.9,-0.43,0.01,-17.1,7.47,-20.54,490
7989,-0.89,-0.32,-0.04,-2.46,9.14,-18.31,490
8009,-0.86,-0.51,0.0,-2.92,9.12,-16.4,489
8029,-0.86,-0.59,0.05,14.38,11.99,-18.02,489
8049,-0.86,-0.38,0.06,24.56,15.21,-16.55,489
8070,-0.92,-0.3,0.02,22.46,14.59,-18.22,489
8090,-0.94,-0.27,-0.01,28.9,15.27,-21.62,489
8111,-0.89,-0.22,-0.04,28.69,16.54,-21.47,489
8130,-0.92,-0.25,0.02,27.48,16.85,-25.33,489
8151,-0.94,-0.21,0.02,27.01,15.14,-28.58,489
8170,-0.91,-0.12,-0.04,17.04,11.67,-29.44,489
8190,-0.94,-0.21,-0.01,6.55,6.78,-32.16,488
8210,-0.93,-0.31,0.03,8.34,4.33,-36.08,489
8230,-0.88,-0.42,0.01,15.18,6.28,-39.73,489
8250,-0.88,-0.44,0.03,21.83,7.52,-43.56,489
8270,-0.89,-0.35,0.02,28.32,11.11,-44.6,489
8290,-0.93,-0.25,-0.07,23.72,9.0,-42.87,490
8310,-0.93,-0.2,-0.1,19.25,11.17,-48.04,490
